holder,shares,dateReported,change
"Nuveen, LLC",435086,2025-09-30,-789156
JENSEN INVESTMENT MANAGEMENT INC,424645,2025-09-30,142911
ENVESTNET ASSET MANAGEMENT INC,414532,2025-09-30,-20659
Swiss National Bank,403300,2025-09-30,-20200
BLAIR WILLIAM & CO/IL,396691,2025-09-30,13394
HSBC HOLDINGS PLC,394008,2025-09-30,21070
"TimesSquare Capital Management, LLC",382764,2025-09-30,1359
RAYMOND JAMES FINANCIAL INC,360063,2025-09-30,35412
Assenagon Asset Management S.A.,347818,2025-09-30,121447
"Sumitomo Mitsui Trust Holdings, Inc.",341364,2025-09-30,2756
NORDEA INVESTMENT MANAGEMENT AB,334513,2025-09-30,-12772
WELLINGTON MANAGEMENT GROUP LLP,322330,2025-09-30,-87045
"Epoch Investment Partners, Inc.",315490,2025-09-30,-66974
RIVERBRIDGE PARTNERS LLC,310275,2025-09-30,-4811
Mawer Investment Management Ltd.,292566,2025-09-30,-62716
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",287414,2025-09-30,9969
Stephens Investment Management Group LLC,286477,2025-09-30,16589
BANK OF NOVA SCOTIA,286256,2025-09-30,269835
WELLS FARGO & COMPANY/MN,280166,2025-09-30,-3089
CANADA PENSION PLAN INVESTMENT BOARD,279166,2025-09-30,70830
RHUMBLINE ADVISERS,277353,2025-09-30,-3649
"FEDERATED HERMES, INC.",270255,2025-09-30,4676
"Point72 Asset Management, L.P.",261048,2025-09-30,7048
"Empower Advisory Group, LLC",259901,2025-09-30,8963
LAZARD ASSET MANAGEMENT LLC,251135,2025-09-30,-15148
Capital International Investors,250923,2025-09-30,250923
SEI INVESTMENTS CO,245759,2025-09-30,44330
"Ensign Peak Advisors, Inc",245609,2025-09-30,28132
VICTORY CAPITAL MANAGEMENT INC,243915,2025-09-30,-17553
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,243657,2025-09-30,33048
VOYA INVESTMENT MANAGEMENT LLC,229656,2025-09-30,-71326
National Pension Service,229438,2025-09-30,6910
DF DENT & CO INC,226489,2025-09-30,-75974
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",225087,2025-09-30,-327649
"TWO SIGMA ADVISERS, LP",222931,2025-09-30,-176600
Raiffeisen Bank International AG,214309,2025-09-30,3601
CITIGROUP INC,209489,2025-09-30,-8884
GREAT WEST LIFE ASSURANCE CO /CAN/,199775,2025-09-30,7175
"BNP PARIBAS ARBITRAGE, SNC",191033,2025-09-30,-10112
BNP Paribas Asset Management Holding S.A.,183121,2025-09-30,18115
"EVENTIDE ASSET MANAGEMENT, LLC",182010,2025-09-30,10878
Alecta Tjanstepension Omsesidigt,178637,2025-09-30,178637
KING LUTHER CAPITAL MANAGEMENT CORP,178227,2025-09-30,3981
"Tandem Investment Advisors, Inc.",177866,2025-09-30,11539
ProShare Advisors LLC,175073,2025-09-30,-39405
BLI - Banque de Luxembourg Investments,166810,2025-09-30,29340
BANK OF MONTREAL /CAN/,163426,2025-09-30,7129
APG Asset Management N.V.,158960,2025-09-30,-2800
"Russell Investments Group, Ltd.",158254,2025-09-30,23507
MARKEL GROUP INC.,155950,2025-09-30,0
Engineers Gate Manager LP,150729,2025-09-30,116567
Rathbones Group PLC,149449,2025-09-30,12111
"YCG, LLC",148028,2025-09-30,5127
"Norinchukin Bank, The",147685,2025-09-30,23646
NATIONAL BANK OF CANADA /FI/,147059,2025-09-30,-52954
"Clearbridge Investments, LLC",144223,2025-09-30,28319
"GRANDFIELD & DODD, LLC",141775,2025-09-30,77
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,138683,2025-09-30,38068
FENIMORE ASSET MANAGEMENT INC,137744,2025-09-30,3773
"HighTower Advisors, LLC",134966,2025-09-30,3185
"LORD, ABBETT & CO. LLC",133638,2025-09-30,28744
Liontrust Investment Partners LLP,132700,2025-09-30,29330
Schonfeld Strategic Advisors LLC,131885,2025-09-30,129171
HARVEY INVESTMENT CO LLC,130845,2025-09-30,-25
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,129563,2025-09-30,-7401
NS Partners Ltd,121730,2025-09-30,95
"CI Private Wealth, LLC",120897,2025-09-30,-4988
abrdn plc,120237,2025-09-30,6653
CAPTRUST FINANCIAL ADVISORS,114598,2025-09-30,-266
LPL Financial LLC,113518,2025-09-30,-2908
Mitsubishi UFJ Trust & Banking Corp,113481,2025-09-30,26217
Swedbank AB,112998,2025-09-30,2340
AVIVA PLC,111309,2025-09-30,6663
Gillson Capital LP,111236,2025-09-30,111236
GENEVA CAPITAL MANAGEMENT LLC,108891,2025-09-30,-5378
Handelsbanken Fonder AB,108210,2025-09-30,17520
"ADAGE CAPITAL PARTNERS GP, L.L.C.",107400,2025-09-30,21100
ABN AMRO INVESTMENT SOLUTIONS,105526,2025-09-30,14143
"Asset Management One Co., Ltd.",104651,2025-09-30,1792
TEACHER RETIREMENT SYSTEM OF TEXAS,104004,2025-09-30,16061
Universal- Beteiligungs- und Servicegesellschaft mbH,103395,2025-09-30,-6793
Investment Management Corp of Ontario,102786,2025-09-30,-111
KLP KAPITALFORVALTNING AS,101970,2025-09-30,17200
"NATIXIS ADVISORS, L.P.",101694,2025-09-30,-69135
THRIVENT FINANCIAL FOR LUTHERANS,100775,2025-09-30,-5533
Y-Intercept (Hong Kong) Ltd,100225,2025-09-30,74878
TORONTO DOMINION BANK,99505,2025-09-30,27045
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,96396,2025-09-30,-273
"NewEdge Wealth, LLC",94291,2025-09-30,1637
Fiera Capital Corp,94149,2025-09-30,34974
AXA Investment Managers S.A.,93720,2025-09-30,93720
DekaBank Deutsche Girozentrale,93492,2025-09-30,0
NORRIS PERNE & FRENCH LLP/MI,90636,2025-09-30,29086
ING GROEP NV,87082,2025-09-30,64066
"Baird Financial Group, Inc.",86923,2025-09-30,196
"Jarislowsky, Fraser Ltd",86669,2025-09-30,-11369
NEW YORK STATE COMMON RETIREMENT FUND,86514,2025-09-30,-10817
Andra AP-fonden,85800,2025-09-30,29100
"Williams Jones Wealth Management, LLC.",85371,2025-09-30,24212
"TRILLIUM ASSET MANAGEMENT, LLC",85124,2025-09-30,-533
Achmea Investment Management B.V.,84455,2025-09-30,-1077
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",82453,2025-09-30,1119
FORSTA AP-FONDEN,82400,2025-09-30,12800
Freestone Grove Partners LP,82299,2025-09-30,82299
Cetera Investment Advisers,80311,2025-09-30,9340
KORNITZER CAPITAL MANAGEMENT INC /KS,77892,2025-09-30,5005
VIRGINIA RETIREMENT SYSTEMS ET AL,77500,2025-09-30,50000
PRUDENTIAL FINANCIAL INC,76857,2025-09-30,-14975
Vontobel Holding Ltd.,75261,2025-09-30,3331
"NICHOLAS COMPANY, INC.",74370,2025-09-30,-50
CAPITAL FUND MANAGEMENT S.A.,73849,2025-09-30,-533
WASHINGTON TRUST Co,73617,2025-09-30,109
STATE OF WISCONSIN INVESTMENT BOARD,73508,2025-09-30,-3613
PRUDENTIAL PLC,72488,2025-09-30,42499
"Chevy Chase Trust Holdings, LLC",72403,2025-09-30,-1506
OPPENHEIMER ASSET MANAGEMENT INC.,72061,2025-09-30,5168
DANSKE BANK A/S,71021,2025-09-30,-2429
Pictet Asset Management Holding SA,70563,2025-09-30,2794
CIBC Asset Management Inc,70305,2025-09-30,13
STIFEL FINANCIAL CORP,68636,2025-09-30,-11951
"Toroso Investments, LLC",67647,2025-09-30,61652
ROYAL LONDON ASSET MANAGEMENT LTD,65819,2025-09-30,-215
"Gotham Asset Management, LLC",64969,2025-09-30,19311
"Pacer Advisors, Inc.",64953,2025-09-30,-39890
TWINBEECH CAPITAL LP,64265,2025-09-30,64265
"Rafferty Asset Management, LLC",64101,2025-09-30,12989
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,64088,2025-09-30,-45893
Treasurer of the State of North Carolina,62922,2025-09-30,-72954
TOKIO MARINE ASSET MANAGEMENT CO LTD,61507,2025-09-30,4710
Railway Pension Investments Ltd,61400,2025-09-30,11900
NOMURA ASSET MANAGEMENT CO LTD,60936,2025-09-30,-10170
"Mirae Asset Global Investments Co., Ltd.",60366,2025-09-30,-18228
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,60224,2025-09-30,-98711
NEOS Investment Management LLC,59083,2025-09-30,25712
Calamos Advisors LLC,59060,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",57358,2025-09-30,-449
Robeco Institutional Asset Management B.V.,56479,2025-09-30,-17477
"Vident Advisory, LLC",56256,2025-09-30,7384
Zurcher Kantonalbank (Zurich Cantonalbank),56061,2025-09-30,-36460
WORLDQUANT MILLENNIUM ADVISORS LLC,54698,2025-09-30,54698
FLOSSBACH VON STORCH AG,53863,2025-09-30,-71031
"Envestnet Portfolio Solutions, Inc.",53504,2025-09-30,-2742
Skandinaviska Enskilda Banken AB (publ),53201,2025-09-30,-22911
Mn Services Vermogensbeheer B.V.,52600,2025-09-30,0
LOGAN CAPITAL MANAGEMENT INC,52476,2025-09-30,0
Cerity Partners LLC,51765,2025-09-30,10577
FIRST CITIZENS BANK & TRUST CO,50583,2025-09-30,-980
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,49467,2025-09-30,-20948
EASTERN BANK,48106,2025-09-30,1080
Tairen Capital Ltd,48100,2025-09-30,48100
CI INVESTMENTS INC.,47481,2025-09-30,45006
State of New Jersey Common Pension Fund D,47428,2025-09-30,504
Korea Investment CORP,47261,2025-09-30,-55928
Lansforsakringar Fondforvaltning AB (publ),47151,2025-09-30,4293
TRUIST FINANCIAL CORP,46892,2025-09-30,-3040
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,45690,2025-09-30,-72999
"RMB Capital Management, LLC",45455,2025-09-30,-7852
CREDIT AGRICOLE S A,45131,2025-09-30,45131
"Resona Asset Management Co.,Ltd.",44896,2025-09-30,-2548
Illinois Municipal Retirement Fund,43647,2025-09-30,-4973
APPLETON PARTNERS INC/MA,43138,2025-09-30,414
US BANCORP \DE\,42948,2025-09-30,-366
OAK RIDGE INVESTMENTS LLC,42379,2025-09-30,801
C WorldWide Group Holding A/S,41946,2025-09-30,-76
CIBC WORLD MARKET INC.,41135,2025-09-30,7343
MIDDLETON & CO INC/MA,40921,2025-09-30,-1362
Arizona State Retirement System,40851,2025-09-30,-42
STRS OHIO,40347,2025-09-30,2
"Holocene Advisors, LP",40290,2025-09-30,37042
Shelter Mutual Insurance Co,39700,2025-09-30,0
BALYASNY ASSET MANAGEMENT L.P.,39407,2025-09-30,-1498
SCOTIA CAPITAL INC.,39261,2025-09-30,4388
"Cubist Systematic Strategies, LLC",39207,2025-09-30,9740
"MetLife Investment Management, LLC",38647,2025-09-30,-820
STATE OF MICHIGAN RETIREMENT SYSTEM,37756,2025-09-30,-300
"MML INVESTORS SERVICES, LLC",37378,2025-09-30,-1953
Hudson Bay Capital Management LP,37270,2025-09-30,35554
Progressive Investment Management Corp,37125,2025-09-30,-315
Quantinno Capital Management LP,36677,2025-09-30,-17767
"Colony Group, LLC",36137,2025-09-30,3414
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,36092,2025-09-30,394
HRT FINANCIAL LP,36066,2025-09-30,-3980
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,35852,2025-09-30,4595
"FRED ALGER MANAGEMENT, LLC",35603,2025-09-30,-15094
Czech National Bank,35485,2025-09-30,1293
Headlands Technologies LLC,34759,2025-09-30,28793
Jain Global LLC,34613,2025-09-30,-26834
Candriam S.C.A.,34323,2025-09-30,-523
"Pathstone Holdings, LLC",34148,2025-09-30,-280
"Rakuten Investment Management, Inc.",33747,2025-09-30,33747
MAI Capital Management,33653,2025-09-30,2275
GUGGENHEIM CAPITAL LLC,33640,2025-09-30,-107
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,33551,2025-09-30,-756
Daiwa Securities Group Inc.,33271,2025-09-30,1790
BI Asset Management Fondsmaeglerselskab A/S,33189,2025-09-30,20412
NATIXIS,33006,2025-09-30,51
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",32712,2025-09-30,3777
iA Global Asset Management Inc.,32326,2025-09-30,-21465
"Lighthouse Investment Partners, LLC",31914,2025-09-30,29874
DnB Asset Management AS,31445,2025-09-30,-757
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",31226,2025-09-30,-7988
"XPONANCE, INC.",31010,2025-09-30,-557
AMALGAMATED BANK,30740,2025-09-30,24
Retirement Systems of Alabama,29804,2025-09-30,-213
"Douglas Lane & Associates, LLC",29052,2025-09-30,24657
IFM Investors Pty Ltd,29049,2025-09-30,108
NEW ENGLAND ASSET MANAGEMENT INC,29000,2025-09-30,0
CITADEL ADVISORS LLC,28826,2025-09-30,-89174
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",28797,2025-09-30,9812
Verition Fund Management LLC,28407,2025-09-30,8616
NOMURA HOLDINGS INC,28126,2025-09-30,26526
Ninety One SA (PTY) Ltd,28023,2025-09-30,2602
GF FUND MANAGEMENT CO. LTD.,27860,2025-09-30,0
NORTHSTAR ASSET MANAGEMENT INC,27805,2025-09-30,8042
Silvant Capital Management LLC,27493,2025-09-30,-2427
ASR Vermogensbeheer N.V.,27394,2025-09-30,-172
"Martin Investment Management, LLC",27339,2025-09-30,-401
Rockefeller Capital Management L.P.,26964,2025-09-30,-1060
"Qsemble Capital Management, LP",26897,2025-09-30,26897
"JACOBS LEVY EQUITY MANAGEMENT, INC",26736,2025-09-30,5208
COMERICA BANK,26608,2025-09-30,-745
WoodTrust Financial Corp,26087,2025-09-30,805
Elo Mutual Pension Insurance Co,26075,2025-09-30,8704
Mediolanum International Funds Ltd,26056,2025-09-30,888
"STANSBERRY ASSET MANAGEMENT, LLC",25928,2025-09-30,-16993
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",25827,2025-09-30,-6980
LGT Group Foundation,24832,2025-09-30,-21493
Vinva Investment Management Ltd,24735,2025-09-30,5569
GUARDIAN CAPITAL LP,24457,2025-09-30,4320
La Banque Postale Asset Management SA,24231,2025-09-30,3025
SYCOMORE ASSET MANAGEMENT,24085,2025-09-30,0
Creative Planning,23765,2025-09-30,-932
"SG Americas Securities, LLC",23746,2025-09-30,17289
Ilmarinen Mutual Pension Insurance Co,23500,2025-09-30,-2500
REGIONS FINANCIAL CORP,23372,2025-09-30,-108
Wealthfront Advisers LLC,23371,2025-09-30,7103
Utah Retirement Systems,23169,2025-09-30,0
"Graham Capital Management, L.P.",23119,2025-09-30,14026
INTECH INVESTMENT MANAGEMENT LLC,23099,2025-09-30,1602
OSTRUM ASSET MANAGEMENT,23068,2025-09-30,8775
Ethic Inc.,23015,2025-09-30,175
Voleon Capital Management LP,22969,2025-09-30,20067
Police & Firemen's Retirement System of New Jersey,22479,2025-09-30,1256
"State of Tennessee, Treasury Department",22203,2025-09-30,-28348
TD Waterhouse Canada Inc.,21842,2025-09-30,1359
"Beacon Pointe Advisors, LLC",21416,2025-09-30,-136
SILVERCREST ASSET MANAGEMENT GROUP LLC,21193,2025-09-30,-805
"Vanguard Personalized Indexing Management, LLC",21046,2025-09-30,-1231
"EXCHANGE TRADED CONCEPTS, LLC",20839,2025-09-30,6765
"Callahan Advisors, LLC",20494,2025-09-30,127
"XXEC, Inc.",20431,2025-09-30,-58
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,20420,2025-09-30,-562
Groupe la Francaise,20347,2025-09-30,-511
Aquatic Capital Management LLC,20148,2025-09-30,15058
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,20104,2025-09-30,-1917
WELCH & FORBES LLC,19841,2025-09-30,702
"YOUSIF CAPITAL MANAGEMENT, LLC",19393,2025-09-30,-975
"Mariner, LLC",19176,2025-09-30,-3947
OSSIAM,19053,2025-09-30,15427
Aviso Financial Inc.,19001,2025-09-30,81
Janney Montgomery Scott LLC,18963,2025-09-30,-2544
"CWM, LLC",18847,2025-09-30,14196
JANUS HENDERSON GROUP PLC,18572,2025-09-30,1235
Alberta Investment Management Corp,18500,2025-09-30,18500
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,18487,2025-09-30,1003
Woodline Partners LP,18465,2025-09-30,3334
LOS ANGELES CAPITAL MANAGEMENT LLC,18432,2025-09-30,5407
"MARSHALL WACE, LLP",18267,2025-09-30,18267
MERCER GLOBAL ADVISORS INC /ADV,17919,2025-09-30,3351
"Sumitomo Mitsui DS Asset Management Company, Ltd",17909,2025-09-30,208
Federation des caisses Desjardins du Quebec,17853,2025-09-30,-598
"Harvest Fund Management Co., Ltd",17693,2025-09-30,-13433
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,17676,2025-09-30,-204766
TORRAY INVESTMENT PARTNERS LLC,17579,2025-09-30,-479
Louisiana State Employees Retirement System,17500,2025-09-30,-100
Weiss Asset Management LP,17230,2025-09-30,221
"QRG CAPITAL MANAGEMENT, INC.",16594,2025-09-30,-5622
"ADVISOR GROUP HOLDINGS, INC.",16371,2025-09-30,917
SHELTON CAPITAL MANAGEMENT,16345,2025-09-30,-411
OCCUDO QUANTITATIVE STRATEGIES LP,16015,2025-09-30,9087
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,15906,2025-09-30,3783
M&T BANK CORP,15807,2025-09-30,-2133
"Community Financial Services Group, LLC",15257,2025-09-30,320
"Inspire Investing, LLC",15197,2025-09-30,1122
"State of Alaska, Department of Revenue",14923,2025-09-30,-778
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",14781,2025-09-30,2903
UniSuper Management Pty Ltd,14703,2025-09-30,2846
TUDOR INVESTMENT CORP ET AL,14650,2025-09-30,14650
Lazard Freres Gestion S.A.S.,14500,2025-09-30,9500
ACADIAN ASSET MANAGEMENT LLC,14345,2025-09-30,-29403
WETHERBY ASSET MANAGEMENT INC,13967,2025-09-30,-701
"Cavalier Investments, LLC",13497,2025-09-30,682
"Atria Investments, Inc",13422,2025-09-30,311
YACKTMAN ASSET MANAGEMENT LP,13160,2025-09-30,13160
BENJAMIN EDWARDS INC,12970,2025-09-30,1245
"Douglass Winthrop Advisors, LLC",12955,2025-09-30,218
TOCQUEVILLE ASSET MANAGEMENT L.P.,12935,2025-09-30,2980
Taikang Asset Management (Hong Kong) Co Ltd,12931,2025-09-30,-5832
Jefferies Financial Group Inc.,12709,2025-09-30,-15576
"GRIFFIN ASSET MANAGEMENT, INC.",12706,2025-09-30,25
"BOKF, NA",12410,2025-09-30,-2946
Essex Savings Bank,12335,2025-09-30,2
"Amplius Wealth Advisors, LLC",12185,2025-09-30,-848
PUBLIC SECTOR PENSION INVESTMENT BOARD,12145,2025-09-30,1531
Quest Partners LLC,12063,2025-09-30,8756
AGF MANAGEMENT LTD,11955,2025-09-30,2301
"Brinker Capital Investments, LLC",11898,2025-09-30,-1251
"FULLER & THALER ASSET MANAGEMENT, INC.",11871,2025-09-30,-2387
"WILEY BROS.-AINTREE CAPITAL, LLC",11857,2025-09-30,521
Hollow Brook Wealth Management LLC,11781,2025-09-30,-165
"IEQ CAPITAL, LLC",11652,2025-09-30,5708
PROFUND ADVISORS LLC,11634,2025-09-30,-522
"NISA INVESTMENT ADVISORS, LLC",11534,2025-09-30,-364
Machina Capital S.A.S.,11359,2025-09-30,11359
HUTNER CAPITAL MANAGEMENT INC,11200,2025-09-30,0
"Ameritas Investment Partners, Inc.",11129,2025-09-30,-144
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,11079,2025-09-30,0
SHUFRO ROSE & CO LLC,11052,2025-09-30,0
"Weil Company, Inc.",10895,2025-09-30,-53
OMERS ADMINISTRATION Corp,10839,2025-09-30,0
"Bridgewater Associates, LP",10558,2025-09-30,10558
POSTROCK PARTNERS LLC,10521,2025-09-30,0
Avanza Fonder AB,10279,2025-09-30,0
Atlantic Union Bankshares Corp,10265,2025-09-30,-285
MIZUHO SECURITIES USA LLC,10176,2025-09-30,503
GREENLEAF TRUST,10175,2025-09-30,715
PARK AVENUE SECURITIES LLC,10161,2025-09-30,302
"Knollwood Investment Advisory, LLC",10158,2025-09-30,0
Allianz Asset Management GmbH,9894,2025-09-30,-4799
"Merit Financial Group, LLC",9624,2025-09-30,1475
FIFTH THIRD BANCORP,9540,2025-09-30,409
Delta Global Management LP,9514,2025-09-30,9514
"ASSETMARK, INC",9475,2025-09-30,1196
Curbstone Financial Management Corp,9470,2025-09-30,-100
Walleye Trading LLC,9320,2025-09-30,-13161
"HB Wealth Management, LLC",9305,2025-09-30,85
EFG Asset Management (Americas) Corp.,9212,2025-09-30,-9153
SYNOVUS FINANCIAL CORP,9205,2025-09-30,-13
GAM Holding AG,9173,2025-09-30,0
Settian Capital LP,9150,2025-09-30,0
COMMERCE BANK,8968,2025-09-30,-84
Plato Investment Management Ltd,8876,2025-09-30,3999
"JANE STREET GROUP, LLC",8816,2025-09-30,-36329
Kentucky Retirement Systems,8787,2025-09-30,-241
"PineBridge Investments, L.P.",8767,2025-09-30,-2341
"UMB Bank, n.a.",8743,2025-09-30,-274
PEAK FINANCIAL ADVISORS LLC,8727,2025-09-30,8727
KEYBANK NATIONAL ASSOCIATION/OH,8475,2025-09-30,-651
"NATURAL INVESTMENTS, LLC",8467,2025-09-30,13
"Dai-Ichi Life Insurance Company, Ltd",8460,2025-09-30,0
AKRE CAPITAL MANAGEMENT LLC,8279,2025-09-30,-360
HARTFORD INVESTMENT MANAGEMENT CO,8193,2025-09-30,-242
Boston Trust Walden Corp,8160,2025-09-30,111
"Quantitative Investment Management, LLC",8137,2025-09-30,8137
"CIBC Private Wealth Group, LLC",8113,2025-09-30,-178
"Accurate Wealth Management, LLC",8078,2025-09-30,8078
STEPHENS INC /AR/,8057,2025-09-30,281
"COMMONWEALTH EQUITY SERVICES, LLC",7957,2025-09-30,-2527
ALPS ADVISORS INC,7857,2025-09-30,819
"Crossmark Global Holdings, Inc.",7817,2025-09-30,-36
"Kestra Advisory Services, LLC",7758,2025-09-30,2716
B. Metzler seel. Sohn & Co. AG,7697,2025-09-30,-3325
Vestcor Inc,7542,2025-09-30,2044
Lindsell Train Ltd,7500,2025-09-30,900
JONES FINANCIAL COMPANIES LLLP,7402,2025-09-30,142
"Ballentine Partners, LLC",7360,2025-09-30,-946
"Redmond Asset Management, LLC",7359,2025-09-30,-1788
"Annandale Capital, LLC",7299,2025-09-30,0
"TBH Global Asset Management, LLC",7211,2025-09-30,0
BDF-GESTION,7170,2025-09-30,-1492
Gulf International Bank (UK) Ltd,7014,2025-09-30,-210
HORIZON KINETICS ASSET MANAGEMENT LLC,7000,2025-09-30,0
SVB WEALTH LLC,6992,2025-09-30,1630
"Horizon Investments, LLC",6959,2025-09-30,-4343
QUADRANT CAPITAL GROUP LLC,6959,2025-09-30,3599
"CSM Advisors, LLC",6918,2025-09-30,6217
"Metis Global Partners, LLC",6898,2025-09-30,-376
"NorthCrest Asset Manangement, LLC",6872,2025-09-30,578
Maryland State Retirement & Pension System,6802,2025-09-30,0
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",6774,2025-09-30,6774
"Advisors Capital Management, LLC",6755,2025-09-30,396
"SECURIAN ASSET MANAGEMENT, INC",6729,2025-09-30,-523
GSA CAPITAL PARTNERS LLP,6680,2025-09-30,5039
Banque Cantonale Vaudoise,6667,2025-09-30,930
ASHFORD CAPITAL MANAGEMENT INC,6564,2025-09-30,6564
"Cresset Asset Management, LLC",6523,2025-09-30,302
D.A. DAVIDSON & CO.,6515,2025-09-30,77
DARK FOREST CAPITAL MANAGEMENT LP,6484,2025-09-30,6484
"PRINCIPAL SECURITIES, INC.",6465,2025-09-30,500
"NVWM, LLC",6462,2025-09-30,589
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,6300,2025-09-30,-300
Perpetual Ltd,6297,2025-09-30,-8867
"Allspring Global Investments Holdings, LLC",6236,2025-09-30,-412
"NewEdge Advisors, LLC",6087,2025-09-30,1181
"Glenmede Investment Management, LP",6020,2025-09-30,-669
"Linden Thomas Advisory Services, LLC",5989,2025-09-30,327
Summit Global Investments,5963,2025-09-30,-129
Tower Research Capital LLC (TRC),5943,2025-09-30,-2617
"TIAA TRUST, NATIONAL ASSOCIATION",5942,2025-09-30,-279
"Empowered Funds, LLC",5895,2025-09-30,-3463
"Entropy Technologies, LP",5887,2025-09-30,5887
