holder,shares,dateReported,change
FMR LLC,445446,2025-09-30,259892
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",432120,2025-09-30,16018
GREAT WEST LIFE ASSURANCE CO /CAN/,428190,2025-09-30,18642
ALLIANCEBERNSTEIN L.P.,426858,2025-09-30,83831
LPL Financial LLC,397378,2025-09-30,44295
BARCLAYS PLC,386717,2025-09-30,23086
MILLENNIUM MANAGEMENT LLC,378084,2025-09-30,-414612
RHUMBLINE ADVISERS,328904,2025-09-30,-12035
Quantinno Capital Management LP,327267,2025-09-30,200580
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,327018,2025-09-30,13453
"BNP PARIBAS ARBITRAGE, SNC",321214,2025-09-30,-627119
CITADEL ADVISORS LLC,320118,2025-09-30,-20091
STIFEL FINANCIAL CORP,313440,2025-09-30,188122
Tredje AP-fonden,313017,2025-09-30,125224
Randolph Co Inc,298972,2025-09-30,332
Neuberger Berman Group LLC,295313,2025-09-30,279108
"Point72 Asset Management, L.P.",289090,2025-09-30,289090
"Asset Management One Co., Ltd.",287327,2025-09-30,-375
NOMURA ASSET MANAGEMENT CO LTD,278077,2025-09-30,7351
Act Two Investors LLC,275290,2025-09-30,275290
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,273657,2025-09-30,1064
CITIGROUP INC,271723,2025-09-30,34108
NEW YORK STATE COMMON RETIREMENT FUND,252478,2025-09-30,-1000
CI INVESTMENTS INC.,236640,2025-09-30,-97515
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,233488,2025-09-30,-4652
abrdn plc,227983,2025-09-30,-18707
Triodos Investment Management BV,227800,2025-09-30,-2000
"Susquehanna Portfolio Strategies, LLC",223032,2025-09-30,200294
FIRST TRUST ADVISORS LP,218733,2025-09-30,83778
"IEQ CAPITAL, LLC",206844,2025-09-30,26045
"D. E. Shaw & Co., Inc.",205820,2025-09-30,185643
"Russell Investments Group, Ltd.",195957,2025-09-30,65829
AMERIPRISE FINANCIAL INC,187401,2025-09-30,87188
HEITMAN REAL ESTATE SECURITIES LLC,187236,2025-09-30,-50679
MACQUARIE GROUP LTD,184864,2025-09-30,-14419
AXA Investment Managers S.A.,184038,2025-09-30,184038
DAVIS SELECTED ADVISERS,180157,2025-09-30,23970
Universal- Beteiligungs- und Servicegesellschaft mbH,176405,2025-09-30,19011
NAN FUNG TRINITY (HK) Ltd,175949,2025-09-30,175949
"Gotham Asset Management, LLC",175924,2025-09-30,132169
Zurcher Kantonalbank (Zurich Cantonalbank),174309,2025-09-30,-35759
Swedbank AB,167424,2025-09-30,10166
TOCQUEVILLE ASSET MANAGEMENT L.P.,158992,2025-09-30,154918
Allianz Asset Management GmbH,157547,2025-09-30,-1290
"NATIXIS ADVISORS, L.P.",157493,2025-09-30,20589
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,156988,2025-09-30,-3049
"SRS Capital Advisors, Inc.",154230,2025-09-30,152730
State of New Jersey Common Pension Fund D,151384,2025-09-30,-446
Border to Coast Pensions Partnership Ltd,150000,2025-09-30,0
Cerity Partners LLC,149208,2025-09-30,11467
DekaBank Deutsche Girozentrale,147014,2025-09-30,0
SEI INVESTMENTS CO,139656,2025-09-30,1385
PRUDENTIAL FINANCIAL INC,134854,2025-09-30,3001
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",134616,2025-09-30,25095
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,127405,2025-09-30,-10391
AVIVA PLC,123745,2025-09-30,7849
Creative Planning,120872,2025-09-30,30876
Retirement Systems of Alabama,120839,2025-09-30,169
WORLDQUANT MILLENNIUM ADVISORS LLC,118357,2025-09-30,90600
Robeco Institutional Asset Management B.V.,118059,2025-09-30,-20936
Squarepoint Ops LLC,116587,2025-09-30,6987
HAHN CAPITAL MANAGEMENT LLC,113637,2025-09-30,-5676
Handelsbanken Fonder AB,112593,2025-09-30,601
"THOMPSON INVESTMENT MANAGEMENT, INC.",112481,2025-09-30,-3008
TD ASSET MANAGEMENT INC,110471,2025-09-30,-10857
"River Road Asset Management, LLC",103826,2025-09-30,-1783
HUTCHINSON CAPITAL MANAGEMENT/CA,102820,2025-09-30,-1354
"Washington Trust Advisors, Inc.",101894,2025-09-30,3102
"State of Alaska, Department of Revenue",100725,2025-09-30,-527
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,97554,2025-09-30,51409
"Waterfront Capital Partners, LLC",97330,2025-09-30,97330
ABN AMRO Bank N.V.,97289,2025-09-30,3312
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,93649,2025-09-30,321
"Resona Asset Management Co.,Ltd.",93385,2025-09-30,7215
TORONTO DOMINION BANK,92803,2025-09-30,224
DnB Asset Management AS,92657,2025-09-30,50810
"Aristotle Atlantic Partners, LLC",92198,2025-09-30,-3228
"Kovitz Investment Group Partners, LLC",89080,2025-09-30,3015
APG Asset Management N.V.,88100,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,87010,2025-09-30,13420
VAN ECK ASSOCIATES CORP,86168,2025-09-30,4671
DANSKE BANK A/S,82793,2025-09-30,-400
CHILTON CAPITAL MANAGEMENT LLC,82178,2025-09-30,1871
Daiwa Securities Group Inc.,81968,2025-09-30,3399
STATE OF WISCONSIN INVESTMENT BOARD,81566,2025-09-30,-8092
"CWM, LLC",80499,2025-09-30,15903
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",79464,2025-09-30,15092
"Chevy Chase Trust Holdings, LLC",79442,2025-09-30,-1878
TRUIST FINANCIAL CORP,79067,2025-09-30,424
B&I Capital AG,78473,2025-09-30,25880
IBEX WEALTH ADVISORS,78003,2025-09-30,78003
Korea Investment CORP,77558,2025-09-30,-13004
Treasurer of the State of North Carolina,77119,2025-09-30,-2997
HRT FINANCIAL LP,76524,2025-09-30,10626
UniSuper Management Pty Ltd,76269,2025-09-30,-69
"COMMONWEALTH EQUITY SERVICES, LLC",75295,2025-09-30,14239
BNP Paribas Asset Management Holding S.A.,74058,2025-09-30,9412
"State of Tennessee, Treasury Department",73138,2025-09-30,0
"PUNCH & ASSOCIATES INVESTMENT MANAGEMENT, INC.",72480,2025-09-30,72480
Adelante Capital Management LLC,72405,2025-09-30,-130321
"Leeward Investments, LLC - MA",72332,2025-09-30,-2605
Vert Asset Management LLC,70266,2025-09-30,2519
TT Capital Management LLC,68779,2025-09-30,7936
Pictet Asset Management Holding SA,68010,2025-09-30,2025
Quinn Opportunity Partners LLC,68000,2025-09-30,4384
FIL Ltd,65085,2025-09-30,29394
ROYAL LONDON ASSET MANAGEMENT LTD,64927,2025-09-30,-4026
AMERICAN CENTURY COMPANIES INC,63714,2025-09-30,-4290
"Sand Hill Global Advisors, LLC",63305,2025-09-30,63305
Socorro Asset Management LP,62346,2025-09-30,37214
BANQUE PICTET & CIE SA,61206,2025-09-30,0
Verition Fund Management LLC,60339,2025-09-30,53623
COMMERZBANK AKTIENGESELLSCHAFT /FI,59458,2025-09-30,17398
IFM Investors Pty Ltd,58544,2025-09-30,150
"NICHOLAS COMPANY, INC.",58455,2025-09-30,11400
OPPENHEIMER ASSET MANAGEMENT INC.,58449,2025-09-30,38071
"Mariner, LLC",57272,2025-09-30,19763
TD Waterhouse Canada Inc.,56788,2025-09-30,-12074
ADVOCATE GROUP LLC,56645,2025-09-30,7800
Wealthfront Advisers LLC,56614,2025-09-30,4535
B. Metzler seel. Sohn & Co. AG,56405,2025-09-30,10202
"Leibman Financial Services, Inc.",56128,2025-09-30,11625
"NEXPOINT ASSET MANAGEMENT, L.P.",56000,2025-09-30,0
KLP KAPITALFORVALTNING AS,55790,2025-09-30,0
"ADVISOR GROUP HOLDINGS, INC.",55069,2025-09-30,86
"Savant Capital, LLC",54617,2025-09-30,21347
"Sumitomo Mitsui DS Asset Management Company, Ltd",53959,2025-09-30,-1368
"NAPLES GLOBAL ADVISORS, LLC",52289,2025-09-30,24611
"PNC FINANCIAL SERVICES GROUP, INC.",51954,2025-09-30,-82976
CIBC WORLD MARKET INC.,50900,2025-09-30,367
PEAK6 LLC,50641,2025-09-30,46297
Calamos Advisors LLC,50637,2025-09-30,0
"Metis Global Partners, LLC",49903,2025-09-30,8397
WELLINGTON MANAGEMENT GROUP LLP,49349,2025-09-30,7298
Cetera Investment Advisers,49301,2025-09-30,8022
"ASSETMARK, INC",48922,2025-09-30,1479
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",48856,2025-09-30,-6724
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",48264,2025-09-30,-35235
Greenland Capital Management LP,48119,2025-09-30,48119
MAI Capital Management,47511,2025-09-30,6581
FORSTA AP-FONDEN,46100,2025-09-30,1100
Arizona State Retirement System,45887,2025-09-30,355
HARVEY CAPITAL MANAGEMENT INC,45600,2025-09-30,21825
"Motley Fool Wealth Management, LLC",45513,2025-09-30,-7728
GSI Capital Advisors LLC,45486,2025-09-30,45486
CIBC Asset Management Inc,45434,2025-09-30,32
VICTORY CAPITAL MANAGEMENT INC,45037,2025-09-30,-29987
NEW ENGLAND ASSET MANAGEMENT INC,44825,2025-09-30,44825
CREDIT AGRICOLE S A,44657,2025-09-30,44657
Walleye Trading LLC,43690,2025-09-30,10790
"MetLife Investment Management, LLC",43240,2025-09-30,43240
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,42790,2025-09-30,-669
"Edgemoor Investment Advisors, Inc.",42555,2025-09-30,-9853
STATE OF MICHIGAN RETIREMENT SYSTEM,41818,2025-09-30,0
Knights of Columbus Asset Advisors LLC,41717,2025-09-30,22000
"Atria Investments, Inc",40942,2025-09-30,1785
NATIONAL BANK OF CANADA /FI/,40844,2025-09-30,-66777
TANG CAPITAL MANAGEMENT LLC,40000,2025-09-30,0
FRANKLIN RESOURCES INC,39800,2025-09-30,5394
USS Investment Management Ltd,39561,2025-09-30,0
Czech National Bank,39535,2025-09-30,1902
"Uniplan Investment Counsel, Inc.",38303,2025-09-30,38303
FineMark National Bank & Trust,37637,2025-09-30,124
Brevan Howard Capital Management LP,37630,2025-09-30,2185
"Palouse Capital Management, Inc.",37118,2025-09-30,364
"NISA INVESTMENT ADVISORS, LLC",36633,2025-09-30,-735
"NUANCE INVESTMENTS, LLC",36348,2025-09-30,-14225
AGF MANAGEMENT LTD,35320,2025-09-30,257
MERCER GLOBAL ADVISORS INC /ADV,35156,2025-09-30,18420
"SIMPLEX TRADING, LLC",34852,2025-09-30,5971
VOYA INVESTMENT MANAGEMENT LLC,34409,2025-09-30,-10229
THRIVENT FINANCIAL FOR LUTHERANS,34274,2025-09-30,-27101
"Vident Advisory, LLC",34197,2025-09-30,102
PUBLIC SECTOR PENSION INVESTMENT BOARD,33444,2025-09-30,1765
ProShare Advisors LLC,33144,2025-09-30,1375
CAPTRUST FINANCIAL ADVISORS,33057,2025-09-30,5911
Taylor Frigon Capital Management LLC,32863,2025-09-30,555
"Sonora Investment Management Group, LLC",30846,2025-09-30,1350
"New Age Alpha Advisors, LLC",30378,2025-09-30,-3048
ROTHSCHILD INVESTMENT LLC,30375,2025-09-30,8245
AMALGAMATED BANK,30328,2025-09-30,-323
"GROUP ONE TRADING, L.P.",29892,2025-09-30,29892
ALGERT GLOBAL LLC,29860,2025-09-30,-22550
"Mirae Asset Global Investments Co., Ltd.",29447,2025-09-30,4615
"Ensign Peak Advisors, Inc",29443,2025-09-30,-15146
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,29423,2025-09-30,5980
"Cambridge Investment Research Advisors, Inc.",29213,2025-09-30,1393
NEOS Investment Management LLC,29085,2025-09-30,12633
MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,28541,2025-09-30,-3931
"Toroso Investments, LLC",28445,2025-09-30,7135
Utah Retirement Systems,28376,2025-09-30,0
CAXTON ASSOCIATES LLP,27767,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,27547,2025-09-30,1519
"MML INVESTORS SERVICES, LLC",27491,2025-09-30,-637
First Pacific Financial,27415,2025-09-30,2925
"Vanguard Personalized Indexing Management, LLC",27269,2025-09-30,8370
"Edgestream Partners, L.P.",26282,2025-09-30,26282
Skandinaviska Enskilda Banken AB (publ),25087,2025-09-30,-2827
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",25025,2025-09-30,5394
"YOUSIF CAPITAL MANAGEMENT, LLC",24536,2025-09-30,-981
TD PRIVATE CLIENT WEALTH LLC,24138,2025-09-30,2407
"Weaver C. Barksdale & Associates, Inc.",24024,2025-09-30,-1524
"CI Private Wealth, LLC",23908,2025-09-30,2135
RENAISSANCE TECHNOLOGIES LLC,23900,2025-09-30,-130644
OSSIAM,23676,2025-09-30,3199
Phoenix Holdings Ltd.,23480,2025-09-30,23480
"HGI Capital Management, LLC",22773,2025-09-30,22773
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,22377,2025-09-30,-2141
Pallas Capital Advisors LLC,22368,2025-09-30,-622
Vanderbilt University,22313,2025-09-30,10636
"Jump Financial, LLC",22268,2025-09-30,22268
"XPONANCE, INC.",22041,2025-09-30,-1011
Presima Securities ULC,21732,2025-09-30,9503
"RMB Capital Management, LLC",21707,2025-09-30,-108
"Teamwork Financial Advisors, LLC",21577,2025-09-30,3963
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,21149,2025-09-30,-1947
"Rafferty Asset Management, LLC",20937,2025-09-30,1416
"Inspire Investing, LLC",20792,2025-09-30,-78
Woodline Partners LP,20573,2025-09-30,3919
TEACHER RETIREMENT SYSTEM OF TEXAS,20425,2025-09-30,-3244
HBW Advisory Services LLC,20194,2025-09-30,20194
BAMCO INC /NY/,20104,2025-09-30,-135902
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,20088,2025-09-30,-9000
Abundance Wealth Counselors,20048,2025-09-30,242
"Empirical Finance, LLC",20000,2025-09-30,0
"Colony Group, LLC",19731,2025-09-30,6522
Penserra Capital Management LLC,19562,2025-09-30,635
"SG Americas Securities, LLC",19230,2025-09-30,-959
"INSPIRE TRUST CO, N.A.",19000,2025-09-30,0
"Merit Financial Group, LLC",18991,2025-09-30,69
Ilmarinen Mutual Pension Insurance Co,18700,2025-09-30,0
"Telos Capital Management, Inc.",18600,2025-09-30,759
GUGGENHEIM CAPITAL LLC,18558,2025-09-30,7981
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,18446,2025-09-30,-1558
Core Alternative Capital,18391,2025-09-30,1009
Eagle Strategies LLC,18311,2025-09-30,18311
Ethic Inc.,17815,2025-09-30,1531
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,17774,2025-09-30,4500
"Beacon Pointe Advisors, LLC",17744,2025-09-30,2966
Janney Montgomery Scott LLC,17412,2025-09-30,-3325
"Pathstone Holdings, LLC",17410,2025-09-30,2834
"American Assets Capital Advisers, LLC",17316,2025-09-30,0
"Envestnet Portfolio Solutions, Inc.",16874,2025-09-30,-728
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,16844,2025-09-30,-785
"FULTON BANK, N.A.",16795,2025-09-30,-64
FIFTH THIRD BANCORP,16662,2025-09-30,4689
"Summit Trail Advisors, LLC",16640,2025-09-30,8584
Gradient Investments LLC,16593,2025-09-30,-2137
JANUS HENDERSON GROUP PLC,16371,2025-09-30,-3666
US BANCORP \DE\,16277,2025-09-30,460
"Allspring Global Investments Holdings, LLC",16146,2025-09-30,276
"WILEY BROS.-AINTREE CAPITAL, LLC",16005,2025-09-30,106
"Redwood Investment Management, LLC",15817,2025-09-30,-9126
VIRGINIA RETIREMENT SYSTEMS ET AL,15690,2025-09-30,9600
"Norinchukin Bank, The",15466,2025-09-30,-31
BRIGHTON JONES LLC,15438,2025-09-30,1822
"Cascade Investment Advisors, Inc.",15232,2025-09-30,2070
Fairtree Asset Management (Pty) Ltd,15147,2025-09-30,0
NORDEA INVESTMENT MANAGEMENT AB,15038,2025-09-30,1256
Federation des caisses Desjardins du Quebec,15006,2025-09-30,1574
"HighTower Advisors, LLC",14483,2025-09-30,-23
Generali Asset Management SPA SGR,14349,2025-09-30,-3994
"Holocene Advisors, LP",13976,2025-09-30,-45001
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,13889,2025-09-30,0
Lansforsakringar Fondforvaltning AB (publ),13696,2025-09-30,-2616
"Rakuten Investment Management, Inc.",13692,2025-09-30,13692
Sarasin & Partners LLP,13682,2025-09-30,-25742
Man Group plc,13600,2025-09-30,-1315
ASR Vermogensbeheer N.V.,13583,2025-09-30,-7
BANK OF NOVA SCOTIA,13357,2025-09-30,2786
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,13144,2025-09-30,-4207
"Stamos Capital Partners, L.P.",13127,2025-09-30,-11707
"WASHBURN CAPITAL MANAGEMENT, INC.",12860,2025-09-30,-205
"Sequoia Financial Advisors, LLC",12852,2025-09-30,4675
Avanza Fonder AB,12763,2025-09-30,0
"Pacer Advisors, Inc.",12418,2025-09-30,61
"Pathway Financial Advisers, LLC",12274,2025-09-30,-1180
ALLSTATE CORP,12239,2025-09-30,6436
"Hilton Capital Management, LLC",12183,2025-09-30,610
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,12159,2025-09-30,0
AIA Group Ltd,12115,2025-09-30,7940
FIRST FOUNDATION ADVISORS,11744,2025-09-30,-483
Candriam S.C.A.,11517,2025-09-30,-1644
VCI Wealth Management LLC,11453,2025-09-30,11453
PEAPACK GLADSTONE FINANCIAL CORP,11416,2025-09-30,6375
Raleigh Capital Management Inc.,11338,2025-09-30,554
MIZUHO SECURITIES USA LLC,11337,2025-09-30,702
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",11327,2025-09-30,11327
Integrated Wealth Concepts LLC,11253,2025-09-30,1682
Investment Management Corp of Ontario,11248,2025-09-30,3410
Consolidated Portfolio Review Corp,11187,2025-09-30,868
M&T BANK CORP,11145,2025-09-30,-12001
Sterling Capital Management LLC,10998,2025-09-30,-3386
Investors Research Corp,10965,2025-09-30,3
QUADRANT CAPITAL GROUP LLC,10945,2025-09-30,1641
Access Investment Management LLC,10800,2025-09-30,-2915
Kentucky Retirement Systems,10768,2025-09-30,-216
"FOX RUN MANAGEMENT, L.L.C.",10328,2025-09-30,10328
Foresight Group Ltd Liability Partnership,10256,2025-09-30,-6799
OPPENHEIMER & CO INC,10199,2025-09-30,-408
XTX Topco Ltd,10064,2025-09-30,-14598
"TWO SIGMA SECURITIES, LLC",10023,2025-09-30,5944
Harvest Portfolios Group Inc.,9970,2025-09-30,242
"Verity Asset Management, Inc.",9752,2025-09-30,9752
"NorthRock Partners, LLC",9644,2025-09-30,2716
DoubleLine ETF Adviser LP,9604,2025-09-30,625
AlphaCore Capital LLC,9564,2025-09-30,1100
EVERENCE CAPITAL MANAGEMENT INC,9540,2025-09-30,-6290
"Catalytic Wealth RIA, LLC",9397,2025-09-30,3281
Buckingham Strategic Partners,9302,2025-09-30,-926
COLDSTREAM CAPITAL MANAGEMENT INC,9300,2025-09-30,4770
"Abel Hall, LLC",9273,2025-09-30,104
DARK FOREST CAPITAL MANAGEMENT LP,9239,2025-09-30,9239
National Pension Service,9143,2025-09-30,5836
EVERGREEN CAPITAL MANAGEMENT LLC,9046,2025-09-30,6067
HARTFORD INVESTMENT MANAGEMENT CO,8945,2025-09-30,-93
First Bank & Trust,8844,2025-09-30,3234
"FLAGSHIP HARBOR ADVISORS, LLC",8833,2025-09-30,-739
Wealth Alliance,8763,2025-09-30,662
PARK AVENUE SECURITIES LLC,8729,2025-09-30,56
"Empowered Funds, LLC",8535,2025-09-30,1332
SAGE RHINO CAPITAL LLC,8501,2025-09-30,1062
"Kestra Advisory Services, LLC",8466,2025-09-30,3522
Arkadios Wealth Advisors,8408,2025-09-30,2672
SCHRODER INVESTMENT MANAGEMENT GROUP,8397,2025-09-30,-4192
NOMURA HOLDINGS INC,8363,2025-09-30,8363
"Left Brain Wealth Management, LLC",8325,2025-09-30,8325
"Pasadena Private Wealth, LLC",8226,2025-09-30,-328
Louisiana State Employees Retirement System,8200,2025-09-30,100
"Glenmede Investment Management, LP",8163,2025-09-30,300
"Sivia Capital Partners, LLC",8163,2025-09-30,1914
"BRASADA CAPITAL MANAGEMENT, LP",8098,2025-09-30,8098
Maryland State Retirement & Pension System,8096,2025-09-30,0
S-Bank Fund Management Ltd,7860,2025-09-30,-103
Brookwood Investment Group LLC,7749,2025-09-30,619
"SECURIAN ASSET MANAGEMENT, INC",7444,2025-09-30,-511
Quest Partners LLC,7254,2025-09-30,7254
"WOLVERINE TRADING, LLC",7178,2025-09-30,7178
"Legacy Capital Group California, Inc.",7169,2025-09-30,44
E. Ohman J:or Asset Management AB,7100,2025-09-30,0
"BAILARD, INC.",7089,2025-09-30,7089
TOKIO MARINE ASSET MANAGEMENT CO LTD,7032,2025-09-30,986
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7000,2025-09-30,-300
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",6992,2025-09-30,2002
INTECH INVESTMENT MANAGEMENT LLC,6854,2025-09-30,3197
D.A. DAVIDSON & CO.,6805,2025-09-30,6805
Krilogy Financial LLC,6746,2025-09-30,6746
Ilex Capital Partners (UK) LLP,6732,2025-09-30,6732
"Procyon Advisors, LLC",6597,2025-09-30,323
BENJAMIN EDWARDS INC,6597,2025-09-30,353
Capital International Sarl,6592,2025-09-30,0
"INFRASTRUCTURE CAPITAL ADVISORS, LLC",6529,2025-09-30,-5960
"Kera Capital Partners, Inc.",6513,2025-09-30,1778
"OPINICUS CAPITAL, INC.",6502,2025-09-30,222
"Capital Square, LLC",6400,2025-09-30,142
"NewEdge Advisors, LLC",6392,2025-09-30,2660
"Equitable Holdings, Inc.",6354,2025-09-30,2076
LAZARD ASSET MANAGEMENT LLC,6270,2025-09-30,-102776
"Naviter Wealth, LLC",6242,2025-09-30,-2364
Snowden Capital Advisors LLC,6226,2025-09-30,1203
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,6162,2025-09-30,21
"HB Wealth Management, LLC",6142,2025-09-30,6142
MACKENZIE FINANCIAL CORP,6017,2025-09-30,-9828
Jefferies Financial Group Inc.,6013,2025-09-30,-5682
SYON CAPITAL LLC,6005,2025-09-30,6005
Tower Research Capital LLC (TRC),6002,2025-09-30,2066
Chicago Partners Investment Group LLC,5930,2025-09-30,2267
OMERS ADMINISTRATION Corp,5897,2025-09-30,0
Nautilus Advisors LLC,5865,2025-09-30,5865
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,5832,2025-09-30,2551
"Requisite Capital Management, LLC",5779,2025-09-30,5779
PRUDENTIAL PLC,5675,2025-09-30,0
"Foundations Investment Advisors, LLC",5612,2025-09-30,685
PINNACLE FINANCIAL PARTNERS INC,5544,2025-09-30,74
"REUTER JAMES WEALTH MANAGEMENT, LLC",5384,2025-09-30,-175
"Formidable Asset Management, LLC",5243,2025-09-30,5243
"Investor's Fiduciary Advisor Network, LLC",5234,2025-09-30,0
"Private Advisor Group, LLC",5101,2025-09-30,5101
STEPHENS INC /AR/,5059,2025-09-30,1144
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",5043,2025-09-30,1411
JONES FINANCIAL COMPANIES LLLP,5033,2025-09-30,1736
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",4961,2025-09-30,49
CFC Planning Co LLC,4943,2025-09-30,-283
NTV ASSET MANAGEMENT LLC,4934,2025-09-30,4934
"EverSource Wealth Advisors, LLC",4875,2025-09-30,173
"HANTZ FINANCIAL SERVICES, INC.",4850,2025-09-30,480
"Clear Harbor Asset Management, LLC",4849,2025-09-30,408
Oak Thistle LLC,4842,2025-09-30,4842
"Demars Financial Group, LLC",4834,2025-09-30,4834
"Lido Advisors, LLC",4834,2025-09-30,991
"EntryPoint Capital, LLC",4673,2025-09-30,4673
"DRW Securities, LLC",4574,2025-09-30,4574
OFI INVEST ASSET MANAGEMENT,4573,2025-09-30,-731
"EVOKE WEALTH, LLC",4567,2025-09-30,253
"Crossmark Global Holdings, Inc.",4557,2025-09-30,-123
Kentucky Retirement Systems Insurance Trust Fund,4514,2025-09-30,-148
BI Asset Management Fondsmaeglerselskab A/S,4507,2025-09-30,-56
"Chicago Capital, LLC",4435,2025-09-30,4435
