holder,shares,dateReported,change
Swiss National Bank,291000,2025-09-30,-2000
AXA Investment Managers S.A.,288664,2025-09-30,288664
HSBC HOLDINGS PLC,272783,2025-09-30,-23581
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,271990,2025-09-30,-8929
ENVESTNET ASSET MANAGEMENT INC,257092,2025-09-30,-269254
Amundi,237472,2025-09-30,-1064519
ROYAL BANK OF CANADA,234532,2025-09-30,-348146
KLP KAPITALFORVALTNING AS,218900,2025-09-30,69300
PRICE T ROWE ASSOCIATES INC /MD/,213253,2025-09-30,-8068
ALLIANCEBERNSTEIN L.P.,207218,2025-09-30,-98887
VICTORY CAPITAL MANAGEMENT INC,207054,2025-09-30,-615
CAPITAL FUND MANAGEMENT S.A.,206634,2025-09-30,192743
HRT FINANCIAL LP,204702,2025-09-30,-61274
AE Wealth Management LLC,193525,2025-09-30,14007
SEI INVESTMENTS CO,193401,2025-09-30,3033
AMERIPRISE FINANCIAL INC,190657,2025-09-30,47382
"Glenmede Investment Management, LP",186397,2025-09-30,-34928
WORLDQUANT MILLENNIUM ADVISORS LLC,180831,2025-09-30,-469120
SCHRODER INVESTMENT MANAGEMENT GROUP,175597,2025-09-30,15042
PRINCIPAL FINANCIAL GROUP INC,174350,2025-09-30,-13179
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",163312,2025-09-30,42
"Rakuten Investment Management, Inc.",157898,2025-09-30,157898
ProShare Advisors LLC,157161,2025-09-30,12745
Penserra Capital Management LLC,156502,2025-09-30,26461
Qube Research & Technologies Ltd,144157,2025-09-30,144157
"Advisors Asset Management, Inc.",143658,2025-09-30,26111
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,141420,2025-09-30,-8615
MACKENZIE FINANCIAL CORP,140446,2025-09-30,87662
BANK OF MONTREAL /CAN/,138720,2025-09-30,2494
Illinois Municipal Retirement Fund,135920,2025-09-30,-4067
"ADAGE CAPITAL PARTNERS GP, L.L.C.",135150,2025-09-30,-2400
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,134677,2025-09-30,-7711
"JANE STREET GROUP, LLC",131745,2025-09-30,-457914
J. Goldman & Co LP,123961,2025-09-30,123961
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,122926,2025-09-30,0
GUGGENHEIM CAPITAL LLC,122170,2025-09-30,-6176
GREAT WEST LIFE ASSURANCE CO /CAN/,120080,2025-09-30,7405
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",117198,2025-09-30,-30586
"NICHOLAS COMPANY, INC.",106926,2025-09-30,-50
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",102496,2025-09-30,-62871
Calamos Advisors LLC,101234,2025-09-30,0
NEW YORK STATE COMMON RETIREMENT FUND,90371,2025-09-30,1800
PRUDENTIAL FINANCIAL INC,89554,2025-09-30,-4867
Universal- Beteiligungs- und Servicegesellschaft mbH,88313,2025-09-30,-50479
"PNC FINANCIAL SERVICES GROUP, INC.",85857,2025-09-30,-4606
APG Asset Management N.V.,83800,2025-09-30,-5300
WINSLOW ASSET MANAGEMENT INC,82154,2025-09-30,-658
Y-Intercept (Hong Kong) Ltd,79771,2025-09-30,40390
"Chevy Chase Trust Holdings, LLC",75750,2025-09-30,-3548
Cartesian Growth Corp,74324,2025-09-30,6003
RAYMOND JAMES FINANCIAL INC,72708,2025-09-30,-4210
"EXCHANGE TRADED CONCEPTS, LLC",71943,2025-09-30,17874
JANUS HENDERSON GROUP PLC,69890,2025-09-30,-4633
"Capital Investment Counsel, Inc",68717,2025-09-30,-2958
ALGERT GLOBAL LLC,68430,2025-09-30,23390
"NISA INVESTMENT ADVISORS, LLC",68300,2025-09-30,17168
WELLS FARGO & COMPANY/MN,67664,2025-09-30,-28843
FIRST HORIZON CORP,67647,2025-09-30,67647
Treasurer of the State of North Carolina,67367,2025-09-30,-4226
Creative Planning,66746,2025-09-30,11965
Police & Firemen's Retirement System of New Jersey,66696,2025-09-30,8351
Cerity Partners LLC,62798,2025-09-30,5053
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,61712,2025-09-30,-10720
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",60799,2025-09-30,2681
Hillsdale Investment Management Inc.,60470,2025-09-30,15970
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,55179,2025-09-30,-536
"IEQ CAPITAL, LLC",55003,2025-09-30,35220
Cetera Investment Advisers,52314,2025-09-30,10088
Mubadala Investment Co PJSC,51534,2025-09-30,51534
"Mariner, LLC",51223,2025-09-30,-2346
US BANCORP \DE\,50892,2025-09-30,-1628
NATIONAL BANK OF CANADA /FI/,50840,2025-09-30,-54231
"NATIXIS ADVISORS, L.P.",50222,2025-09-30,1125
"NorthCrest Asset Manangement, LLC",49546,2025-09-30,-2657
"Pathstone Holdings, LLC",49129,2025-09-30,1669
"ADVISOR GROUP HOLDINGS, INC.",48369,2025-09-30,4258
Neuberger Berman Group LLC,48301,2025-09-30,-260
AZZAD ASSET MANAGEMENT INC /ADV,47510,2025-09-30,-3923
State of New Jersey Common Pension Fund D,47432,2025-09-30,664
"State of Alaska, Department of Revenue",46977,2025-09-30,-891
Walleye Trading LLC,46218,2025-09-30,15295
Squarepoint Ops LLC,46048,2025-09-30,17214
Handelsbanken Fonder AB,45300,2025-09-30,7100
CREDIT AGRICOLE S A,44860,2025-09-30,44860
Arizona State Retirement System,44414,2025-09-30,-389
"Summit Trail Advisors, LLC",43927,2025-09-30,20347
UniSuper Management Pty Ltd,43663,2025-09-30,91
DekaBank Deutsche Girozentrale,43248,2025-09-30,0
Zurcher Kantonalbank (Zurich Cantonalbank),42775,2025-09-30,5400
STATE OF WISCONSIN INVESTMENT BOARD,42741,2025-09-30,-59801
MEEDER ASSET MANAGEMENT INC,42671,2025-09-30,-32363
Morningstar Investment Management LLC,42362,2025-09-30,42362
S&T BANK/PA,42235,2025-09-30,-5791
"Vident Advisory, LLC",41827,2025-09-30,-9975
"Vanguard Personalized Indexing Management, LLC",41325,2025-09-30,-2312
STATE OF MICHIGAN RETIREMENT SYSTEM,40107,2025-09-30,-700
ROWLAND & CO INVESTMENT COUNSEL/ADV,40101,2025-09-30,7768
"State of Tennessee, Treasury Department",39914,2025-09-30,0
"Grantham, Mayo, Van Otterloo & Co. LLC",39862,2025-09-30,-74267
TRUIST FINANCIAL CORP,39235,2025-09-30,-2123
REGIONS FINANCIAL CORP,38416,2025-09-30,783
TEACHER RETIREMENT SYSTEM OF TEXAS,37771,2025-09-30,2950
Core Wealth Partners LLC,37699,2025-09-30,48
Czech National Bank,37698,2025-09-30,1002
THRIVENT FINANCIAL FOR LUTHERANS,37050,2025-09-30,-8353
"MetLife Investment Management, LLC",36848,2025-09-30,-1455
NOMURA HOLDINGS INC,36537,2025-09-30,21219
"Dana Investment Advisors, Inc.",36483,2025-09-30,3565
Twelve Points Wealth Management LLC,36310,2025-09-30,-1825
"CI Private Wealth, LLC",36075,2025-09-30,1174
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,35643,2025-09-30,-1177
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",35600,2025-09-30,0
FIFTH THIRD BANCORP,35337,2025-09-30,-1213
"NewEdge Advisors, LLC",35133,2025-09-30,18490
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,35121,2025-09-30,-1107
Howard Capital Management Inc.,34946,2025-09-30,245
Heron Bay Capital Management,34803,2025-09-30,-84
STIFEL FINANCIAL CORP,34376,2025-09-30,-7880
Trexquant Investment LP,33697,2025-09-30,33697
Engineers Gate Manager LP,33369,2025-09-30,-5941
PUBLIC SECTOR PENSION INVESTMENT BOARD,32599,2025-09-30,1729
CGN Advisors LLC,32558,2025-09-30,-1406
Walleye Capital LLC,32499,2025-09-30,8223
TORONTO DOMINION BANK,32266,2025-09-30,-3227
Pictet Asset Management Holding SA,32019,2025-09-30,-1605
VOYA INVESTMENT MANAGEMENT LLC,31849,2025-09-30,-10170
Retirement Systems of Alabama,31661,2025-09-30,-554
Verition Fund Management LLC,31156,2025-09-30,5193
"Kovitz Investment Group Partners, LLC",31071,2025-09-30,7187
Elo Mutual Pension Insurance Co,30301,2025-09-30,8394
Wealthfront Advisers LLC,29288,2025-09-30,-2867
MARTIN & CO INC /TN/,29188,2025-09-30,27
AMALGAMATED BANK,28224,2025-09-30,-909
"Toroso Investments, LLC",28071,2025-09-30,5926
abrdn plc,27706,2025-09-30,-130364
Hilltop Holdings Inc.,27594,2025-09-30,-2744
Ethic Inc.,27334,2025-09-30,-15516
"Cresset Asset Management, LLC",26803,2025-09-30,11284
Canada Post Corp Registered Pension Plan,26647,2025-09-30,-2000
"MML INVESTORS SERVICES, LLC",26542,2025-09-30,-1346
"PDT Partners, LLC",26144,2025-09-30,21054
Marex Group plc,26072,2025-09-30,1091
TD ASSET MANAGEMENT INC,26062,2025-09-30,-1100
Brevan Howard Capital Management LP,25613,2025-09-30,-36599
"Nan Shan Life Insurance Co., Ltd.",25426,2025-09-30,-189
"COMMONWEALTH EQUITY SERVICES, LLC",25075,2025-09-30,-4059
XTX Topco Ltd,25023,2025-09-30,13951
Utah Retirement Systems,24808,2025-09-30,-1247
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",24308,2025-09-30,166
"L2 Asset Management, LLC",24288,2025-09-30,16417
MERCER GLOBAL ADVISORS INC /ADV,23370,2025-09-30,3774
Aaron Wealth Advisors LLC,22264,2025-09-30,17830
"Brandywine Global Investment Management, LLC",21731,2025-09-30,21731
Versor Investments LP,21625,2025-09-30,2651
"Ensign Peak Advisors, Inc",21625,2025-09-30,-21070
Greenwich Wealth Management LLC,21442,2025-09-30,-720
Janney Montgomery Scott LLC,21196,2025-09-30,21196
"Drum Hill Capital, LLC",21063,2025-09-30,0
Jefferies Financial Group Inc.,20945,2025-09-30,20945
"Capital Investment Advisors, LLC",20370,2025-09-30,-1860
Skandinaviska Enskilda Banken AB (publ),20318,2025-09-30,-99234
CIBC Asset Management Inc,20278,2025-09-30,-60
COMERICA BANK,20042,2025-09-30,-1137
Eukles Asset Management,19657,2025-09-30,-185
"CWM, LLC",19636,2025-09-30,-616
"YOUSIF CAPITAL MANAGEMENT, LLC",19219,2025-09-30,-980
"Crossmark Global Holdings, Inc.",19163,2025-09-30,14668
"Concentric Capital Strategies, LP",19031,2025-09-30,19031
LMR Partners LLP,18905,2025-09-30,0
"Caprock Group, LLC",18808,2025-09-30,18808
LOS ANGELES CAPITAL MANAGEMENT LLC,18659,2025-09-30,4078
Daiwa Securities Group Inc.,18638,2025-09-30,8358
"Kestra Investment Management, LLC",18537,2025-09-30,1288
Sterling Capital Management LLC,18510,2025-09-30,-1307
TCW GROUP INC,18469,2025-09-30,-418
GREENWOOD CAPITAL ASSOCIATES LLC,18446,2025-09-30,10097
"Bridgewater Associates, LP",18265,2025-09-30,18265
Unison Advisors LLC,18031,2025-09-30,164
SHELTON CAPITAL MANAGEMENT,17724,2025-09-30,-119
MACQUARIE GROUP LTD,17699,2025-09-30,-4844
"Redwood Investment Management, LLC",17542,2025-09-30,-8229
WELLINGTON MANAGEMENT GROUP LLP,17529,2025-09-30,-2024
"Inspire Investing, LLC",17455,2025-09-30,-10
"Inscription Capital, LLC",17365,2025-09-30,11775
VIRGINIA RETIREMENT SYSTEMS ET AL,17200,2025-09-30,2700
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,16962,2025-09-30,4046
KEYNOTE FINANCIAL SERVICES LLC,16946,2025-09-30,322
"SIMPLEX TRADING, LLC",16414,2025-09-30,-2833
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,16087,2025-09-30,-1129
"GREAT LAKES ADVISORS, LLC",15917,2025-09-30,-243
Eisler Capital Management Ltd.,15735,2025-09-30,-3257
"Advisory Services Network, LLC",15496,2025-09-30,361
HOWE & RUSLING INC,15437,2025-09-30,-10029
"PineBridge Investments, L.P.",15396,2025-09-30,-51205
"Sumitomo Mitsui Trust Holdings, Inc.",15352,2025-09-30,-46905
Vontobel Holding Ltd.,15325,2025-09-30,-2173
"SG Americas Securities, LLC",15319,2025-09-30,-9369
M&T BANK CORP,15297,2025-09-30,-1868
"Forum Financial Management, LP",15184,2025-09-30,-1013
"Qsemble Capital Management, LP",15048,2025-09-30,-87153
"Graham Capital Management, L.P.",14915,2025-09-30,14915
"GUIDANCE CAPITAL, INC",14897,2025-09-30,720
Quantbot Technologies LP,14765,2025-09-30,8057
OCCUDO QUANTITATIVE STRATEGIES LP,14627,2025-09-30,-1179
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,14457,2025-09-30,-8301
"Farringdon Capital, Ltd.",13745,2025-09-30,13745
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,13704,2025-09-30,-803
OMERS ADMINISTRATION Corp,13664,2025-09-30,0
"PAX Financial Group, LLC",13509,2025-09-30,-2262
NEOS Investment Management LLC,13347,2025-09-30,4231
SYON CAPITAL LLC,13165,2025-09-30,5944
"Financiere des Professionnels - Fonds d,investissement inc.",12738,2025-09-30,145
"TOUNJIAN ADVISORY PARTNERS, LLC",12706,2025-09-30,12706
"Horizon Investments, LLC",12661,2025-09-30,9831
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,12515,2025-09-30,0
PARADIGM CAPITAL MANAGEMENT INC/NY,12300,2025-09-30,0
NORDEA INVESTMENT MANAGEMENT AB,12152,2025-09-30,-608
"CBOE Vest Financial, LLC",12098,2025-09-30,3332
WHITE PINE CAPITAL LLC,12025,2025-09-30,-150
"Alexander Randolph Advisory, Inc.",11885,2025-09-30,0
Diversified Trust Co,11837,2025-09-30,11837
"Family Legacy Financial Solutions, LLC",11792,2025-09-30,0
CANTOR FITZGERALD INVESTMENT ADVISORS L.P.,11695,2025-09-30,0
"Catalytic Wealth RIA, LLC",11694,2025-09-30,11694
"XPONANCE, INC.",11668,2025-09-30,-5266
ALBERT D MASON INC,11638,2025-09-30,657
"HighTower Advisors, LLC",11599,2025-09-30,2333
"SRS Capital Advisors, Inc.",11581,2025-09-30,7998
WINCAP FINANCIAL LLC,11373,2025-09-30,452
CAPTRUST FINANCIAL ADVISORS,11303,2025-09-30,-2060
"JACOBS LEVY EQUITY MANAGEMENT, INC",11197,2025-09-30,-2543
"Baird Financial Group, Inc.",11119,2025-09-30,-565
"Cambridge Investment Research Advisors, Inc.",11115,2025-09-30,-596
AIA Group Ltd,11101,2025-09-30,2160
"Mork Capital Management, LLC",11100,2025-09-30,0
"Sequoia Financial Advisors, LLC",11014,2025-09-30,1418
South Dakota Investment Council,11013,2025-09-30,-9200
MARTINGALE ASSET MANAGEMENT L P,11004,2025-09-30,11004
COMMERCE BANK,10836,2025-09-30,55
MIZUHO SECURITIES USA LLC,10811,2025-09-30,430
Scientech Research LLC,10768,2025-09-30,10768
SVB WEALTH LLC,10737,2025-09-30,-105
"Bridgefront Capital, LLC",10712,2025-09-30,2413
GAMMA Investing LLC,10693,2025-09-30,981
Federation des caisses Desjardins du Quebec,10535,2025-09-30,10003
"Brinker Capital Investments, LLC",10363,2025-09-30,682
"Accurate Wealth Management, LLC",10315,2025-09-30,2359
Vinva Investment Management Ltd,9982,2025-09-30,9982
BESSEMER GROUP INC,9975,2025-09-30,-99
PROFUND ADVISORS LLC,9890,2025-09-30,520
Vestcor Inc,9848,2025-09-30,4503
PEAPACK GLADSTONE FINANCIAL CORP,9769,2025-09-30,8
"Impact Partnership Wealth, LLC",9724,2025-09-30,5368
CAXTON ASSOCIATES LLP,9589,2025-09-30,9589
INTECH INVESTMENT MANAGEMENT LLC,9577,2025-09-30,3320
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",9349,2025-09-30,880
Chicago Partners Investment Group LLC,9330,2025-09-30,3910
"Global X Japan Co., Ltd.",9318,2025-09-30,-3978
Voleon Capital Management LP,9276,2025-09-30,9276
"Merit Financial Group, LLC",9186,2025-09-30,-500
Choate Investment Advisors,9090,2025-09-30,-740
"CHOREO, LLC",8983,2025-09-30,1659
PANAGORA ASSET MANAGEMENT INC,8953,2025-09-30,-619
CI INVESTMENTS INC.,8861,2025-09-30,-973
PINNACLE ASSOCIATES LTD,8757,2025-09-30,-209
"Frank, Rimerman Advisors LLC",8725,2025-09-30,-4976
"180 WEALTH ADVISORS, LLC",8709,2025-09-30,-673
"EVENTIDE ASSET MANAGEMENT, LLC",8648,2025-09-30,4744
HARTFORD INVESTMENT MANAGEMENT CO,8640,2025-09-30,-376
"Baker Avenue Asset Management, LP",8623,2025-09-30,3464
GABELLI FUNDS LLC,8535,2025-09-30,-4936
"Colony Group, LLC",8534,2025-09-30,2194
Northwest & Ethical Investments L.P.,8500,2025-09-30,0
Raiffeisen Bank International AG,8359,2025-09-30,-195
Oak Thistle LLC,8334,2025-09-30,-23553
"Norinchukin Bank, The",8058,2025-09-30,-196
BANK OF NOVA SCOTIA,7989,2025-09-30,-83301
"Haven Capital Group, Inc.",7960,2025-09-30,-664
Louisiana State Employees Retirement System,7800,2025-09-30,-100
DUMONT & BLAKE INVESTMENT ADVISORS LLC,7762,2025-09-30,42
"Asset Management One Co., Ltd.",7668,2025-09-30,928
"Allspring Global Investments Holdings, LLC",7598,2025-09-30,-411
PARK AVENUE SECURITIES LLC,7590,2025-09-30,-637
JONES FINANCIAL COMPANIES LLLP,7552,2025-09-30,-2955
"Burford Brothers, Inc.",7540,2025-09-30,1468
Maryland State Retirement & Pension System,7507,2025-09-30,0
MONTAG A & ASSOCIATES INC,7445,2025-09-30,0
CX Institutional,7412,2025-09-30,3881
"TCG Advisory Services, LLC",7374,2025-09-30,3751
Rockefeller Capital Management L.P.,7219,2025-09-30,-5047
Haverford Trust Co,7212,2025-09-30,-20
"Empowered Funds, LLC",7063,2025-09-30,-12209
"SECURIAN ASSET MANAGEMENT, INC",7010,2025-09-30,-839
Quest Partners LLC,6998,2025-09-30,-840
"Versant Capital Management, Inc",6930,2025-09-30,1284
"WOLVERINE TRADING, LLC",6923,2025-09-30,6923
Mitsubishi UFJ Trust & Banking Corp,6921,2025-09-30,3559
"Nicollet Investment Management, Inc.",6904,2025-09-30,-261
Centennial Wealth Advisory LLC,6904,2025-09-30,490
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,6750,2025-09-30,-700
GTS SECURITIES LLC,6734,2025-09-30,6734
LCNB CORP,6662,2025-09-30,-448
"EntryPoint Capital, LLC",6618,2025-09-30,515
GSA CAPITAL PARTNERS LLP,6545,2025-09-30,6545
TWIN CAPITAL MANAGEMENT INC,6468,2025-09-30,6468
"HB Wealth Management, LLC",6356,2025-09-30,423
Numerai GP LLC,6320,2025-09-30,-12773
NJ State Employees Deferred Compensation Plan,6318,2025-09-30,0
"Aviance Capital Partners, LLC",6297,2025-09-30,397
"Kestra Advisory Services, LLC",6289,2025-09-30,-206
"Jump Financial, LLC",6224,2025-09-30,-67651
D.A. DAVIDSON & CO.,6113,2025-09-30,-12048
NOMURA ASSET MANAGEMENT CO LTD,6112,2025-09-30,-30230
"Meeder Advisory Services, Inc.",6089,2025-09-30,-553
"Gateway Wealth Partners, LLC",6075,2025-09-30,0
"Savant Capital, LLC",5991,2025-09-30,-793
Bayforest Capital Ltd,5975,2025-09-30,417
Concord Wealth Partners,5974,2025-09-30,5974
"Concord Asset Management, LLC/VA",5974,2025-09-30,5974
"CERTUITY, LLC",5875,2025-09-30,3052
"Empirical Finance, LLC",5861,2025-09-30,40
MGO ONE SEVEN LLC,5801,2025-09-30,1228
EVERENCE CAPITAL MANAGEMENT INC,5780,2025-09-30,0
Matrix Trust Co,5769,2025-09-30,-502
Simmons Bank,5612,2025-09-30,-323
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",5494,2025-09-30,-198
"Kera Capital Partners, Inc.",5485,2025-09-30,1471
Buckingham Strategic Partners,5457,2025-09-30,828
"Institute for Wealth Management, LLC.",5442,2025-09-30,-11
State of Wyoming,5384,2025-09-30,5384
Quarry LP,5295,2025-09-30,2093
"Farther Finance Advisors, LLC",5264,2025-09-30,2103
TOCQUEVILLE ASSET MANAGEMENT L.P.,5231,2025-09-30,0
"FOX RUN MANAGEMENT, L.L.C.",5092,2025-09-30,1382
"TWO SIGMA SECURITIES, LLC",5077,2025-09-30,5077
Supplemental Annuity Collective Trust of NJ,5000,2025-09-30,0
"Envestnet Portfolio Solutions, Inc.",4960,2025-09-30,-1109
Polar Asset Management Partners Inc.,4911,2025-09-30,4911
BANK OF STOCKTON,4869,2025-09-30,-204
DANSKE BANK A/S,4755,2025-09-30,-32278
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",4731,2025-09-30,-59
INCEPTIONR LLC,4700,2025-09-30,-206
"Resonant Capital Advisors, LLC",4665,2025-09-30,259
COLDSTREAM CAPITAL MANAGEMENT INC,4653,2025-09-30,147
"SIGNATUREFD, LLC",4584,2025-09-30,96
"Curat Global, LLC",4553,2025-09-30,0
Candriam S.C.A.,4552,2025-09-30,4552
"Green Alpha Advisors, LLC",4500,2025-09-30,-239
ROMANO BROTHERS AND COMPANY,4448,2025-09-30,-500
Calamos Wealth Management LLC,4430,2025-09-30,4430
"Hoxton Planning & Management, LLC",4371,2025-09-30,-124
"LifeWealth Investments, LLC",4368,2025-09-30,60
Seelaus Asset Management LLC,4365,2025-09-30,0
"Capital Investment Advisory Services, LLC",4347,2025-09-30,2
"Kingsview Wealth Management, LLC",4275,2025-09-30,14
"Carnegie Capital Asset Management, LLC",4265,2025-09-30,0
"Beacon Pointe Advisors, LLC",4245,2025-09-30,-826
"Avestar Capital, LLC",4223,2025-09-30,-375
"Optas, LLC",4216,2025-09-30,441
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",4206,2025-09-30,4206
"Private Advisor Group, LLC",4183,2025-09-30,-75
Dynamic Technology Lab Private Ltd,4177,2025-09-30,4177
"WILEY BROS.-AINTREE CAPITAL, LLC",4153,2025-09-30,459
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",4136,2025-09-30,4136
Pallas Capital Advisors LLC,4098,2025-09-30,-168
"Bryn Mawr Capital Management, LLC",4072,2025-09-30,81
CREDIT INDUSTRIEL ET COMMERCIAL,4008,2025-09-30,-1331
MUFG SECURITIES AMERICAS INC.,4003,2025-09-30,676
STALEY CAPITAL ADVISERS INC,4000,2025-09-30,-645
"Sumitomo Mitsui DS Asset Management Company, Ltd",3968,2025-09-30,0
"Steward Partners Investment Advisory, LLC",3965,2025-09-30,160
"FRED ALGER MANAGEMENT, LLC",3927,2025-09-30,505
"PFG Investments, LLC",3916,2025-09-30,124
"Pinnacle West Asset Management, Inc.",3860,2025-09-30,70
"D. E. Shaw & Co., Inc.",3831,2025-09-30,-147176
"Ellevest, Inc.",3676,2025-09-30,-7273
Tower Research Capital LLC (TRC),3663,2025-09-30,190
Covestor Ltd,3656,2025-09-30,878
"OAK HARBOR WEALTH PARTNERS, LLC",3650,2025-09-30,0
STRS OHIO,3583,2025-09-30,-80
HighPoint Advisor Group LLC,3570,2025-09-30,-153
ASR Vermogensbeheer N.V.,3552,2025-09-30,-41
Belpointe Asset Management LLC,3534,2025-09-30,3534
Abich Financial Wealth Management LLC,3516,2025-09-30,3516
"Lido Advisors, LLC",3512,2025-09-30,3512
International Private Wealth Advisors LLC,3506,2025-09-30,-430
"Vise Technologies, Inc.",3504,2025-09-30,813
Crestwood Advisors Group LLC,3483,2025-09-30,3483
"MATHER GROUP, LLC.",3441,2025-09-30,23
Rehmann Capital Advisory Group,3415,2025-09-30,519
"Interchange Capital Partners, LLC",3368,2025-09-30,3368
"Metis Global Partners, LLC",3362,2025-09-30,-218
"CAPSTONE INVESTMENT ADVISORS, LLC",3331,2025-09-30,-1402
