date,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,interest_coverage,roe,roa,gross_margin,operating_margin,net_margin,asset_turnover,inventory_turnover,working_capital,debt_coverage,price_to_book
2011-10-29,3.279709065918332,3.1868163335433253,0.2718630089914667,0.35694920998009066,0.1937928338162918,,,,0.6121179815209666,0.19633972992181947,0.15787135749822317,,,,,
2012-01-28,3.3695874531196726,3.279236276849642,0.48647573587907716,0.34312392164822897,0.18938146293370978,,,,0.6129088227639455,0.23718226771926781,0.1892946994014054,,,,,
2012-04-28,3.5746320953048354,3.487210932025228,0.3773067040411119,0.31859940052162405,0.1795752243456129,,,,0.6186572316189162,0.23731446323783223,0.18683120469451156,,,,,
2012-07-31,3.492922001015171,3.3991314646664033,0.5526479047995037,0.318278396132629,0.17794439782473653,,,,0.6060735671514115,0.2028229255774166,0.1639863130881095,,,,,
2012-10-27,3.3836040668458573,3.2837443029098985,0.27889447236180903,0.30980436803855715,0.17623565730816143,,,,0.6095486695857191,0.22322330751094643,0.1761535870663523,,,,,
2013-01-26,3.383008356545961,3.2953203342618385,0.38144846796657383,0.2933993696533093,0.1690323517815269,,,,0.6069598280707555,0.2305339725574475,0.25979500743924616,,,,,
2013-04-27,2.9158714333190905,2.846128281821203,0.24317523619617337,0.28606641078911227,0.16736022413579993,,,,0.614849377865095,0.2408316961362148,0.20284872298624754,,,,,
2013-07-31,2.9787688670667394,2.911665757410438,0.3602927805055465,0.2741679069138141,0.16020199424850037,,,,0.5916888137231215,0.2266247885962793,0.18281388419102843,,,,,
2013-10-26,2.8900957290132547,2.8226251840942562,0.2418078055964654,0.27544178308917144,0.16106649725533795,,,,0.6129085643359536,0.20314439387670666,0.16516342573438147,,,,,
2014-01-25,2.64509239888424,2.5776237796373778,0.23269700139470015,0.3057199914414093,0.17420016865291027,,,,0.5334827431645002,0.14943971313312415,0.12810398924249217,,,,,
2014-04-26,3.472211720226843,3.389684039967594,0.33707804482851744,0.37443544340096063,0.20511310084825637,,,,0.6068427890861845,0.22018189692507578,0.18891294932871372,,,,,
2014-07-31,3.3880559341713363,3.3077389065576255,0.33954263213690744,0.36788973014948556,0.19839154849148186,,,,0.5992554827223436,0.21696204580399772,0.18184025248846808,,,,,
2014-10-25,3.3105305145592343,3.2269644994016753,0.21873753490227363,0.36977871815216434,0.20169651272384542,,,,0.598856676194365,0.1912617394855043,0.14928542262147815,,,,,
2015-01-24,3.3883398223020866,3.294000199660577,0.2394429469901168,0.35546394609668647,0.19559291664283945,,,,0.5940013404825737,0.219671581769437,0.2008210455764075,,,,,
2015-04-25,2.982619918261992,2.906904710690471,0.16648741664874167,0.35701052130606975,0.1977554325311641,,,,0.6200049435610118,0.24099859932438,0.20079096976188515,,,,,
2015-07-31,3.133777549974372,3.0642832735349392,0.2937382538868956,0.4246403269298407,0.22363349298333818,,,,0.6021178852293078,0.2243245347660204,0.18056528848399905,,,,,
2015-10-24,3.345972850678733,3.2789140271493213,0.26054298642533935,0.41045261315328835,0.22027681103665464,,,,0.6175682069074279,0.24278504967670714,0.19161015612679388,,,,,
2016-01-23,3.28983727356463,3.2300978113075134,0.27694197113908503,0.404070435953875,0.21838213099909448,,,,0.6231240043598558,0.27618009558145384,0.2638551186383835,,,,,
2016-04-30,3.273382493854935,3.2174311544390286,0.37057867766529184,0.45856185252894577,0.24099482529033997,,,,0.6434166666666666,0.24866666666666667,0.19575,,,,,
2016-07-31,3.1600096342981012,3.1111557143430613,0.30633053671069005,0.45046787764409846,0.23545030085818563,,,,0.6310333913593923,0.26135464472226616,0.2225826871340402,,,,,
2016-10-29,3.581039755351682,3.5303872162639447,0.3696860059439204,0.5486099064860518,0.27547570217045303,,,,0.6382772020725389,0.23291774611398963,0.1879857512953368,,,,,
2017-01-28,3.672362163114321,3.6166989607186895,0.47991897128765193,0.5472123852204707,0.27661428299854257,,,,0.6283246977547495,0.2498272884283247,0.20276338514680484,,,,,
2017-04-29,3.519764063738005,3.4596355312967693,0.3572497579012237,0.4966198647945918,0.2578007145692735,,,,0.6296482412060301,0.2654103852596315,0.2106365159128978,,,,,
2017-07-31,3.0345865206830296,2.9759997099662834,0.42446434397998767,0.5098054039342577,0.2597251536766858,,,,0.6219401631912964,0.2500618148850243,0.19978570839858237,,,,,
2017-10-28,2.8711924600464416,2.8133793197650596,0.3771001229340254,0.5480244088482075,0.27522563246042814,,,,0.6119808833223468,0.22709294660514173,0.19726433750823993,,,,,
2018-01-27,2.433265467707273,2.379651623119557,0.49835991403687363,0.7573006040552499,0.29933845334955517,,,,0.6307731134853201,0.25851770842096405,-0.7384537730293598,,,,,
2018-04-28,2.3441449619439982,2.2778088122337827,0.23458557363312618,0.6016159105034182,0.24622833485369447,,,,0.6225627858461045,0.25146433442991256,0.21591912059696702,,,,,
2018-07-31,2.287294248196782,2.2190123913445534,0.3304605141483262,0.5918202018331636,0.23504375643476982,,,,0.616786047960137,0.26051074431641236,0.2960915602616008,,,,,
2018-10-27,2.108200196865299,2.0486863027182554,0.3183917619444234,0.5830140485312899,0.24247597909493593,,,,0.6231640146878825,0.2910801713586291,0.2714963280293758,,,,,
2019-01-26,1.8018589504392957,1.744156857423929,0.33362732792835575,0.6283556841305253,0.2501415158790576,,,,0.6245380041780492,0.2579945363972361,0.2267395147035192,,,,,
2019-04-27,1.6949450077025041,1.6407408734281517,0.367248235589152,0.6438974024562547,0.24358855756678693,,,,0.6307300509337861,0.27110665226115144,0.23491279518444205,,,,,
2019-07-31,1.5058968213925328,1.4622855701311805,0.3705221997981836,0.7347412945697179,0.2522266419886904,,,,0.6385165326184093,0.27479892761394104,0.16428358653559727,,,,,
2019-10-26,1.6959791844533887,1.6413383745985284,0.3491076147497662,0.5373442175289778,0.19998486355576697,,,,0.6432099703624895,0.27198115358309904,0.22235732198495325,,,,,
2020-01-25,1.8133375588554872,1.7520825787758059,0.3836925027164071,0.4500886499873357,0.17686284918054543,,,,0.6467305289462724,0.2815493544356518,0.23973344439816743,,,,,
2020-04-25,1.5925897366696224,1.5458611250337355,0.3996607163511586,0.4504312759045592,0.17598529443945993,,,,0.6485020445631311,0.2849036134523909,0.23149461737461405,,,,,
2020-07-31,1.7201452765386285,1.6695353519403102,0.4661876751806087,0.3845727848101266,0.15374316046935785,,,,0.6322198453184137,0.26715484614118806,0.21688333059075202,,,,,
2020-10-24,1.5927160905487014,1.544440739505761,0.4009484643029158,0.38173860628456113,0.15332147405871394,,,,0.6355101014334814,0.2154413613882136,0.1822449492832593,,,,,
2021-01-23,1.610349127182045,1.5576866656887194,0.4324849640604371,0.3720252549781447,0.15223690128764344,,,,0.6508361204013378,0.26948160535117055,0.21279264214046822,,,,,
2021-05-01,1.5274915505729123,1.4624103536394362,0.30294287362954414,0.28682999626912076,0.12281673340717389,,,,0.6393032882918066,0.2706396938217605,0.22361946418808093,,,,,
2021-07-31,1.4895837300529382,1.4302090871005828,0.3494306280230034,0.2792489400363416,0.11821902212375765,,,,0.6356849001980801,0.2723602011275331,0.22923967697699224,,,,,
2021-10-30,1.6175230226353388,1.5386866339616145,0.32786814700060246,0.2225240626683216,0.0989987601712839,,,,0.6242635658914729,0.26651162790697674,0.2310077519379845,,,,,
2022-01-29,1.419988423692842,1.3405363688983214,0.2597337449353656,0.29043447437715214,0.12169272877723791,,,,0.6327830188679245,0.27413522012578617,0.2337264150943396,,,,,
2022-04-30,1.4898964803312629,1.3975155279503106,0.2878674948240166,0.23311881188118813,0.10149034990355292,,,,0.632723022984028,0.28126217374366963,0.23716400467471757,,,,,
2022-07-31,1.4320202808112326,1.3318642745709828,0.2760920436817473,0.23923264526186105,0.10122125061168911,,,,0.6069302396580675,0.2649977102732407,0.2148526942451534,,,,,
2022-10-29,1.4516789845758356,1.3446738431876606,0.29289845758354754,0.22045093365117202,0.09540696799707697,,,,0.6122359154929577,0.2596830985915493,0.19586267605633803,,,,,
2023-01-28,1.4132907676500808,1.2980698664318215,0.3305812417437252,0.21427882528813233,0.09272746243739566,,,,0.6199970570924073,0.24220129487934078,0.20401706886403767,,,,,
2023-04-29,1.3910651485079564,1.2700999338417076,0.2800933180124656,0.19846317531623123,0.08606670836366619,,,,0.6335872623704619,0.27081188662411637,0.220437856015373,,,,,
2023-07-31,1.3845220224216679,1.2681337634545977,0.32332556134018975,0.18918675174170857,0.08238424380473629,,,,0.6411892389659936,0.2797474182727093,0.26034335328553576,,,,,
2023-10-28,1.4669502496763456,1.3433327168485296,0.3551692250786018,0.16921035169210352,0.07744325889332064,,,,0.6515544041450777,0.2915189528224707,0.24802290700845378,,,,,
2024-01-27,1.3654986872386632,1.2614826099640206,0.4445560921850183,0.25091349376229705,0.11470338229189317,,,,0.6424048158861699,0.24204518802282854,0.20592604174810414,,,,,
2024-04-27,0.8947342176124464,0.8169941158871048,0.25999800538545925,0.7253539590980598,0.2699068277532968,,,,0.6513147535821131,0.17249252086285624,0.14848055424342624,,,,,
2024-07-31,0.9082889808791642,0.8251774098166765,0.2223289966489257,0.7090657104516356,0.2590726049528586,,,,0.6436739481014514,0.19190734496408152,0.15848116112007038,,,,,
2024-10-26,0.8818509200335455,0.8043263775837404,0.2235952839031128,0.7352518938975638,0.26991964843148225,,,,0.6589841774438263,0.17036341304819017,0.19586735062495483,,,,,
2025-01-25,0.8666133586546391,0.7934731002773683,0.2137984457382743,0.7121019108280254,0.26712255406797114,,,,0.6512043456507755,0.22250017868629834,0.17354013294260595,,,,,
2025-04-26,0.9078417161907523,0.8257428612842441,0.2802145238440354,0.6693153368890824,0.2566746255697851,,,,0.6557353876599052,0.22630574598911585,0.17605484486536152,,,,,
2025-07-26,0.9977754962354551,0.9075404973762263,0.27016313027606664,0.6328160023909656,0.24239723282988937,,,,0.6324541675185715,0.21038642404416275,0.17378859129012472,,,,,
2025-10-25,0.9273645313249274,0.8315985444698316,0.23694677160023694,0.5992575683229151,0.23194497200706843,,,,0.654773903110932,0.22596250755895989,0.19216555801921656,,,,,
