holder,shares,dateReported,change
"Mariner, LLC",74489,2025-09-30,458
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,73468,2025-09-30,-205
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,72456,2025-09-30,-4520
DANSKE BANK A/S,69594,2025-09-30,4539
La Banque Postale Asset Management SA,66723,2025-09-30,5383
FRANKLIN RESOURCES INC,66459,2025-09-30,2265
APG Asset Management N.V.,65282,2025-09-30,300
AXIOM INVESTORS LLC /DE,63306,2025-09-30,-39598
"Ensign Peak Advisors, Inc",63285,2025-09-30,-258
"Uniplan Investment Counsel, Inc.",62284,2025-09-30,596
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",60918,2025-09-30,-2087
"Resona Asset Management Co.,Ltd.",59497,2025-09-30,3475
BROOKFIELD Corp /ON/,59450,2025-09-30,179
"State of Alaska, Department of Revenue",58320,2025-09-30,-462
UniSuper Management Pty Ltd,58217,2025-09-30,-1678
"Cresset Asset Management, LLC",57709,2025-09-30,-386
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,55933,2025-09-30,279
Raiffeisen Bank International AG,54257,2025-09-30,-5290
STATE OF WISCONSIN INVESTMENT BOARD,53581,2025-09-30,-7343
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,53433,2025-09-30,40233
"Rakuten Investment Management, Inc.",52689,2025-09-30,52689
US BANCORP \DE\,52426,2025-09-30,-626
Robeco Institutional Asset Management B.V.,52304,2025-09-30,-8233
CIBC WORLD MARKET INC.,50808,2025-09-30,11066
Ardmore Road Asset Management LP,50000,2025-09-30,41353
"Chevy Chase Trust Holdings, LLC",49945,2025-09-30,-1722
"TWO SIGMA INVESTMENTS, LP",49525,2025-09-30,29777
TD ASSET MANAGEMENT INC,49450,2025-09-30,3729
"Sumitomo Mitsui DS Asset Management Company, Ltd",49157,2025-09-30,2698
PUBLIC SECTOR PENSION INVESTMENT BOARD,48299,2025-09-30,10131
"NATIXIS ADVISORS, L.P.",47671,2025-09-30,-4081
Engineers Gate Manager LP,46783,2025-09-30,26727
"BOOTHBAY FUND MANAGEMENT, LLC",46725,2025-09-30,14814
VIRGINIA RETIREMENT SYSTEMS ET AL,45804,2025-09-30,-5800
COUNTRY TRUST BANK,45788,2025-09-30,-4959
Partners Group Holding AG,45096,2025-09-30,-1124
Vision Capital Corp,45075,2025-09-30,12000
Korea Investment CORP,44129,2025-09-30,-42184
Handelsbanken Fonder AB,44059,2025-09-30,-1475
Hazelview Securities Inc.,44001,2025-09-30,-5524
Treasurer of the State of North Carolina,43937,2025-09-30,-1713
VICTORY CAPITAL MANAGEMENT INC,43712,2025-09-30,-10560
Migdal Insurance & Financial Holdings Ltd.,43500,2025-09-30,0
Presima Securities ULC,41826,2025-09-30,-10286
ROYAL LONDON ASSET MANAGEMENT LTD,41253,2025-09-30,-778
CREDIT AGRICOLE S A,41200,2025-09-30,41200
"NISA INVESTMENT ADVISORS, LLC",40755,2025-09-30,-4622
BOWEN HANES & CO INC,40000,2025-09-30,5000
LPL Financial LLC,39724,2025-09-30,1260
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,39427,2025-09-30,-1007
Erste Asset Management GmbH,39338,2025-09-30,-27280
BENJAMIN EDWARDS INC,38059,2025-09-30,416
TRUIST FINANCIAL CORP,37672,2025-09-30,-17046
KLP KAPITALFORVALTNING AS,37468,2025-09-30,0
CHILTON CAPITAL MANAGEMENT LLC,36908,2025-09-30,1805
"Metis Global Partners, LLC",36587,2025-09-30,5175
MILLENNIUM MANAGEMENT LLC,36401,2025-09-30,-185403
FORSTA AP-FONDEN,36300,2025-09-30,700
MACKENZIE FINANCIAL CORP,36086,2025-09-30,-29161
"Toroso Investments, LLC",35950,2025-09-30,6571
"Bridgewater Associates, LP",35892,2025-09-30,-27454
Barton Investment Management,35853,2025-09-30,-1809
IFM Investors Pty Ltd,35558,2025-09-30,-223
BALYASNY ASSET MANAGEMENT L.P.,35374,2025-09-30,-88609
Border to Coast Pensions Partnership Ltd,35000,2025-09-30,-27498
Thematics Asset Management,34582,2025-09-30,-772
GROUPAMA ASSET MANAGMENT,32315,2025-09-30,382
"Land & Buildings Investment Management, LLC",31865,2025-09-30,-3717
DAVIS R M INC,31646,2025-09-30,-867
DnB Asset Management AS,31638,2025-09-30,-2461
Lansforsakringar Fondforvaltning AB (publ),31100,2025-09-30,1012
CAXTON ASSOCIATES LLP,31000,2025-09-30,-26
NS Partners Ltd,30531,2025-09-30,-197
"PineBridge Investments, L.P.",30185,2025-09-30,4759
"Motley Fool Wealth Management, LLC",30143,2025-09-30,-4449
HERITAGE INVESTORS MANAGEMENT CORP,30002,2025-09-30,919
"Susquehanna Portfolio Strategies, LLC",29592,2025-09-30,-35723
VAN ECK ASSOCIATES CORP,29481,2025-09-30,2628
Ceredex Value Advisors LLC,28800,2025-09-30,-4225
GUARDIAN CAPITAL LP,28698,2025-09-30,1885
Arizona State Retirement System,28566,2025-09-30,10
"Lighthouse Investment Partners, LLC",28177,2025-09-30,18279
Tensile Capital Management LP,27892,2025-09-30,0
TEACHER RETIREMENT SYSTEM OF TEXAS,27386,2025-09-30,-8002
Vert Asset Management LLC,27244,2025-09-30,3623
"MetLife Investment Management, LLC",27023,2025-09-30,-676
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,26749,2025-09-30,-82
STATE OF MICHIGAN RETIREMENT SYSTEM,26517,2025-09-30,-100
"TRILLIUM ASSET MANAGEMENT, LLC",26474,2025-09-30,-229
Foresight Group Ltd Liability Partnership,26139,2025-09-30,2378
Gradient Investments LLC,25724,2025-09-30,1040
PRUDENTIAL PLC,25464,2025-09-30,-3442
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,25245,2025-09-30,4298
"Holocene Advisors, LP",25102,2025-09-30,18718
SORA INVESTORS LLC,24998,2025-09-30,-3575
Czech National Bank,24856,2025-09-30,946
"State of Tennessee, Treasury Department",24818,2025-09-30,-9435
WELCH & FORBES LLC,24414,2025-09-30,3944
ASHFORD CAPITAL MANAGEMENT INC,24359,2025-09-30,-240
Tredje AP-fonden,24334,2025-09-30,0
DEARBORN PARTNERS LLC,24127,2025-09-30,-75
FIRST TRUST ADVISORS LP,24002,2025-09-30,-50827
B&I Capital AG,23890,2025-09-30,-1392
Cetera Investment Advisers,23871,2025-09-30,12577
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",23581,2025-09-30,-8486
LGT Group Foundation,23573,2025-09-30,319
"HighTower Advisors, LLC",23559,2025-09-30,15
STOCK YARDS BANK & TRUST CO,22809,2025-09-30,7963
"CapWealth Advisors, LLC",22567,2025-09-30,-1843
BLAIR WILLIAM & CO/IL,22228,2025-09-30,-968
EASTERLY INVESTMENT PARTNERS LLC,22060,2025-09-30,-6815
THRIVENT FINANCIAL FOR LUTHERANS,21891,2025-09-30,-239
DAVIS SELECTED ADVISERS,21803,2025-09-30,6140
ProShare Advisors LLC,21646,2025-09-30,1470
ABN AMRO INVESTMENT SOLUTIONS,21603,2025-09-30,-1084
"Mirae Asset Global Investments Co., Ltd.",21563,2025-09-30,854
Walleye Capital LLC,21486,2025-09-30,21147
WASHINGTON TRUST Co,21446,2025-09-30,103
GSI Capital Advisors LLC,21428,2025-09-30,-1774
Avalon Trust Co,21048,2025-09-30,21043
TORRAY INVESTMENT PARTNERS LLC,21019,2025-09-30,21019
BANK OF NOVA SCOTIA,20972,2025-09-30,8607
Fisher Funds Management LTD,20698,2025-09-30,-12668
Tenere Capital LLC,20430,2025-09-30,230
"RMB Capital Management, LLC",20404,2025-09-30,-4601
ADELL HARRIMAN & CARPENTER INC,20317,2025-09-30,85
EDGEWOOD MANAGEMENT LLC,19447,2025-09-30,-649
Motley Fool Asset Management LLC,19155,2025-09-30,1276
Cerity Partners LLC,19108,2025-09-30,3082
Schonfeld Strategic Advisors LLC,19016,2025-09-30,1957
Varma Mutual Pension Insurance Co,18853,2025-09-30,1500
NEOS Investment Management LLC,18777,2025-09-30,7196
Quantinno Capital Management LP,18717,2025-09-30,1395
AMALGAMATED BANK,18695,2025-09-30,-299
"First Fiduciary Investment Counsel, Inc.",17942,2025-09-30,1307
HUNTINGTON NATIONAL BANK,17748,2025-09-30,282
GAGNON SECURITIES LLC,17253,2025-09-30,-139
USS Investment Management Ltd,17217,2025-09-30,0
COMMERZBANK AKTIENGESELLSCHAFT /FI,17033,2025-09-30,12259
GUGGENHEIM CAPITAL LLC,16825,2025-09-30,-4309
"Cardinal Capital Management, Inc.",16218,2025-09-30,25
Utah Retirement Systems,16149,2025-09-30,212
"New Age Alpha Advisors, LLC",16126,2025-09-30,-1301
OVERSEA-CHINESE BANKING Corp Ltd,15746,2025-09-30,-29
Police & Firemen's Retirement System of New Jersey,15727,2025-09-30,891
HRT FINANCIAL LP,15599,2025-09-30,-4340
Vestcor Inc,15560,2025-09-30,-1212
Investment Management Corp of Ontario,15437,2025-09-30,2106
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",15160,2025-09-30,-9818
Troluce Capital Advisors LLC,15000,2025-09-30,15000
"YOUSIF CAPITAL MANAGEMENT, LLC",14932,2025-09-30,-543
THOMPSON SIEGEL & WALMSLEY LLC,14808,2025-09-30,3576
OSSIAM,14717,2025-09-30,-43237
"Copeland Capital Management, LLC",14445,2025-09-30,-713
"XPONANCE, INC.",14274,2025-09-30,-545
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,14265,2025-09-30,-367
CAPTRUST FINANCIAL ADVISORS,14182,2025-09-30,-235
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,14083,2025-09-30,-1307
"PNC FINANCIAL SERVICES GROUP, INC.",14077,2025-09-30,-123
EDMOND DE ROTHSCHILD HOLDING S.A.,13774,2025-09-30,1696
ASR Vermogensbeheer N.V.,13696,2025-09-30,-74
WESTPAC BANKING CORP,13632,2025-09-30,997
Verition Fund Management LLC,13625,2025-09-30,-6908
CIBC Asset Management Inc,13459,2025-09-30,-3
SUN LIFE FINANCIAL INC,13401,2025-09-30,2145
Calamos Advisors LLC,13386,2025-09-30,0
CCM INVESTMENT ADVISERS LLC,12945,2025-09-30,-377
Penserra Capital Management LLC,12761,2025-09-30,2941
ING GROEP NV,12652,2025-09-30,-219
"Miracle Mile Advisors, LLC",12503,2025-09-30,39
"FEDERATED HERMES, INC.",12459,2025-09-30,-416
"Pathstone Holdings, LLC",12369,2025-09-30,-606
"Baird Financial Group, Inc.",12368,2025-09-30,99
PEAPACK GLADSTONE FINANCIAL CORP,12321,2025-09-30,-114
MIDDLETON & CO INC/MA,12295,2025-09-30,775
"Rafferty Asset Management, LLC",12184,2025-09-30,-219
Archon Partners LLC,12000,2025-09-30,12000
Knights of Columbus Asset Advisors LLC,11903,2025-09-30,-413
"ADVISOR GROUP HOLDINGS, INC.",11740,2025-09-30,4611
Federation des caisses Desjardins du Quebec,11435,2025-09-30,1200
Creative Planning,11394,2025-09-30,1387
Covea Finance,11391,2025-09-30,0
"Lido Advisors, LLC",11391,2025-09-30,1552
"NFJ INVESTMENT GROUP, LLC",11269,2025-09-30,-7581
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,11156,2025-09-30,2782
"Vanguard Personalized Indexing Management, LLC",11010,2025-09-30,-1103
"NICHOLAS COMPANY, INC.",10780,2025-09-30,0
"Gagnon Advisors, LLC",10715,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,10608,2025-09-30,-609
MERCER GLOBAL ADVISORS INC /ADV,10596,2025-09-30,683
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",10344,2025-09-30,-788
"Waverly Advisors, LLC",10115,2025-09-30,433
BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO,10100,2025-09-30,0
EASTERN BANK,10030,2025-09-30,-11844
"Nearwater Capital Markets, Ltd",10000,2025-09-30,0
Bath Savings Trust Co,9881,2025-09-30,-622
FIFTH THIRD BANCORP,9675,2025-09-30,-1099
B. Metzler seel. Sohn & Co. AG,9624,2025-09-30,416
Headlands Technologies LLC,9609,2025-09-30,5950
"Norinchukin Bank, The",9479,2025-09-30,49
"Cubist Systematic Strategies, LLC",9339,2025-09-30,9339
"Allspring Global Investments Holdings, LLC",8958,2025-09-30,-45
KEYBANK NATIONAL ASSOCIATION/OH,8952,2025-09-30,-14944
"ALPINE WOODS CAPITAL INVESTORS, LLC",8847,2025-09-30,-1386
OPPENHEIMER & CO INC,8750,2025-09-30,129
Ethic Inc.,8412,2025-09-30,-1117
Generali Asset Management SPA SGR,8294,2025-09-30,541
Vinva Investment Management Ltd,8177,2025-09-30,1520
"TRIGLAV INVESTMENTS, D.O.O.",8160,2025-09-30,-830
Integrated Advisors Network LLC,7960,2025-09-30,1626
"Sone Capital Management, LLC",7935,2025-09-30,-13559
S-Bank Fund Management Ltd,7910,2025-09-30,-103
NEEDHAM INVESTMENT MANAGEMENT LLC,7900,2025-09-30,-1100
"Glenmede Investment Management, LP",7732,2025-09-30,-5488
"Advisors Asset Management, Inc.",7620,2025-09-30,-242
Greenland Capital Management LP,7616,2025-09-30,7616
"Gotham Asset Management, LLC",7613,2025-09-30,-2605
"Badgley Phelps Wealth Managers, LLC",7575,2025-09-30,-14566
"TWO SIGMA ADVISERS, LP",7500,2025-09-30,7500
"COMMONWEALTH EQUITY SERVICES, LLC",7394,2025-09-30,-91
"BEACON INVESTMENT ADVISORY SERVICES, INC.",7390,2025-09-30,323
GABELLI FUNDS LLC,7300,2025-09-30,0
"CI Private Wealth, LLC",7218,2025-09-30,240
"Naviter Wealth, LLC",7203,2025-09-30,297
"WOLVERINE TRADING, LLC",7172,2025-09-30,2240
MIZUHO SECURITIES USA LLC,7128,2025-09-30,374
"Envestnet Portfolio Solutions, Inc.",7053,2025-09-30,51
FIRST NATIONAL TRUST CO,7012,2025-09-30,-361
"CUSHING ASSET MANAGEMENT, LP",7000,2025-09-30,3000
"Bragg Financial Advisors, Inc",6965,2025-09-30,264
Avanza Fonder AB,6857,2025-09-30,0
Janney Montgomery Scott LLC,6832,2025-09-30,-1181
Parcion Private Wealth LLC,6802,2025-09-30,-252
"Nicollet Investment Management, Inc.",6802,2025-09-30,-199
"Union Bancaire Privee, UBP SA",6760,2025-09-30,241
Prospera Financial Services Inc,6706,2025-09-30,74
INTACT INVESTMENT MANAGEMENT INC.,6700,2025-09-30,3504
"Kestra Advisory Services, LLC",6591,2025-09-30,122
SPIRIT OF AMERICA MANAGEMENT CORP/NY,6510,2025-09-30,-1200
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",6504,2025-09-30,3903
"American Assets Capital Advisers, LLC",6469,2025-09-30,-1181
BRANT POINT INVESTMENT MANAGEMENT LLC,6404,2025-09-30,1000
Vontobel Holding Ltd.,6353,2025-09-30,2421
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",6260,2025-09-30,-257
Consolidated Investment Group LLC,6250,2025-09-30,0
Vanderbilt University,6209,2025-09-30,1373
Ilmarinen Mutual Pension Insurance Co,6200,2025-09-30,0
Dakota Wealth Management,6177,2025-09-30,-403
"IEQ CAPITAL, LLC",6172,2025-09-30,-733
Kentucky Retirement Systems,6136,2025-09-30,-42
UNIVEST FINANCIAL Corp,6094,2025-09-30,815
"Vident Advisory, LLC",6036,2025-09-30,-996
STEVENS CAPITAL MANAGEMENT LP,6000,2025-09-30,-792
Morningstar Investment Management LLC,5978,2025-09-30,5978
OPPENHEIMER ASSET MANAGEMENT INC.,5750,2025-09-30,-40
HARTFORD INVESTMENT MANAGEMENT CO,5731,2025-09-30,-169
"Catalytic Wealth RIA, LLC",5652,2025-09-30,2100
ALLSTATE CORP,5526,2025-09-30,3423
"Atria Investments, Inc",5490,2025-09-30,-2689
"JANE STREET GROUP, LLC",5407,2025-09-30,-7494
Mediolanum International Funds Ltd,5382,2025-09-30,108
Groupe la Francaise,5319,2025-09-30,51
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",5224,2025-09-30,55
Louisiana State Employees Retirement System,5100,2025-09-30,-100
"Capital Analysts, LLC",5077,2025-09-30,38
Sophron Capital Management L.P.,5048,2025-09-30,-3551
"NBC SECURITIES, INC.",5031,2025-09-30,15
WEATHERLY ASSET MANAGEMENT L. P.,4987,2025-09-30,-90
"Slow Capital, Inc.",4958,2025-09-30,24
LDR Capital Management LLC,4945,2025-09-30,96
Wealthfront Advisers LLC,4936,2025-09-30,678
"GeoWealth Management, LLC",4910,2025-09-30,-179
Geneos Wealth Management Inc.,4906,2025-09-30,196
AZZAD ASSET MANAGEMENT INC /ADV,4891,2025-09-30,281
Maryland State Retirement & Pension System,4871,2025-09-30,121
Gulf International Bank (UK) Ltd,4850,2025-09-30,-81
GLOBALT Investments LLC / GA,4821,2025-09-30,-44
"Stratos Wealth Partners, LTD.",4801,2025-09-30,-94
"Freestone Capital Holdings, LLC",4785,2025-09-30,342
MILLER HOWARD INVESTMENTS INC /NY,4753,2025-09-30,-35
"SECURIAN ASSET MANAGEMENT, INC",4752,2025-09-30,-364
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",4750,2025-09-30,1555
Hilltop Holdings Inc.,4738,2025-09-30,-47
BI Asset Management Fondsmaeglerselskab A/S,4738,2025-09-30,-15556
"EXCHANGE TRADED CONCEPTS, LLC",4681,2025-09-30,3544
Heard Capital LLC,4653,2025-09-30,0
NCP Inc.,4650,2025-09-30,100
OFI INVEST ASSET MANAGEMENT,4640,2025-09-30,74
"Horizon Investments, LLC",4608,2025-09-30,-1225
"PRELUDE CAPITAL MANAGEMENT, LLC",4594,2025-09-30,24
"Vectors Research Management, LLC",4472,2025-09-30,683
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,4432,2025-09-30,-100
FAYEZ SAROFIM & CO,4423,2025-09-30,0
Diversified Trust Co,4414,2025-09-30,35
Banque Cantonale Vaudoise,4392,2025-09-30,-1420
"MML INVESTORS SERVICES, LLC",4359,2025-09-30,-83
"HANTZ FINANCIAL SERVICES, INC.",4304,2025-09-30,103
WENDELL DAVID ASSOCIATES INC,4292,2025-09-30,-84
"Kinneret Advisory, LLC",4259,2025-09-30,-19
"Dai-Ichi Life Insurance Company, Ltd",4252,2025-09-30,-934
M&T BANK CORP,4251,2025-09-30,-9702
Assenagon Asset Management S.A.,4186,2025-09-30,212
S.E.E.D. Planning Group LLC,4186,2025-09-30,944
DoubleLine ETF Adviser LP,4153,2025-09-30,232
Aviso Financial Inc.,4150,2025-09-30,278
Sterling Capital Management LLC,4137,2025-09-30,-53
E. Ohman J:or Asset Management AB,4109,2025-09-30,0
Andra AP-fonden,4077,2025-09-30,-3000
"Connor, Clark & Lunn Investment Management Ltd.",4044,2025-09-30,-40605
"Empowered Funds, LLC",4041,2025-09-30,1071
MOGY JOEL R INVESTMENT COUNSEL INC,4035,2025-09-30,-45
"Private Advisor Group, LLC",4002,2025-09-30,237
LOGAN CAPITAL MANAGEMENT INC,3978,2025-09-30,110
"Steward Partners Investment Advisory, LLC",3866,2025-09-30,-4377
"HARBOR INVESTMENT ADVISORY, LLC",3855,2025-09-30,-644
AG2R LA MONDIALE GESTION D'ACTIFS,3831,2025-09-30,0
Cox Capital Mgt LLC,3727,2025-09-30,-14
"Lummis Asset Management, LP",3723,2025-09-30,0
BAR HARBOR WEALTH MANAGEMENT,3713,2025-09-30,67
Krilogy Financial LLC,3692,2025-09-30,3692
CIM INVESTMENT MANAGEMENT INC,3603,2025-09-30,-3702
Magnetar Financial LLC,3588,2025-09-30,-377
"Goelzer Investment Management, Inc.",3565,2025-09-30,8
"CWM, LLC",3544,2025-09-30,722
