holder,shares,dateReported,change
"WILEY BROS.-AINTREE CAPITAL, LLC",107346,2025-09-30,18735
Illinois Municipal Retirement Fund,105661,2025-09-30,-23655
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,104450,2025-09-30,26370
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",104403,2025-09-30,23096
FARMERS & MERCHANTS INVESTMENTS INC,103316,2025-09-30,-26207
TRUST CO OF VIRGINIA /VA,103115,2025-09-30,-163
"Telos Capital Management, Inc.",101673,2025-09-30,2206
OSTRUM ASSET MANAGEMENT,101252,2025-09-30,-5018
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,99104,2025-09-30,-4457
JANUS HENDERSON GROUP PLC,99084,2025-09-30,-37826
"Pathway Financial Advisers, LLC",98650,2025-09-30,4158
Elo Mutual Pension Insurance Co,98531,2025-09-30,-16135
"Ensign Peak Advisors, Inc",97134,2025-09-30,-44337
Ethic Inc.,96741,2025-09-30,12423
"Prairiewood Capital, LLC",95415,2025-09-30,9426
BALYASNY ASSET MANAGEMENT L.P.,95086,2025-09-30,86865
"Gotham Asset Management, LLC",94936,2025-09-30,-17561
"Norinchukin Bank, The",94362,2025-09-30,1639
COLDSTREAM CAPITAL MANAGEMENT INC,94010,2025-09-30,2446
DAVIS SELECTED ADVISERS,93580,2025-09-30,44710
"Carnegie Capital Asset Management, LLC",92768,2025-09-30,-1262
OVERSEA-CHINESE BANKING Corp Ltd,91177,2025-09-30,77212
GSI Capital Advisors LLC,90128,2025-09-30,-41979
"Mutual Advisors, LLC",89906,2025-09-30,12513
NORDEA INVESTMENT MANAGEMENT AB,88699,2025-09-30,8710
"Pathstone Holdings, LLC",87974,2025-09-30,4565
Alpha Omega Wealth Management LLC,87151,2025-09-30,599
Federation des caisses Desjardins du Quebec,86553,2025-09-30,3588
"Investor's Fiduciary Advisor Network, LLC",85490,2025-09-30,294
"ASSETMARK, INC",84363,2025-09-30,3364
Consolidated Portfolio Review Corp,83502,2025-09-30,-615
DEARBORN PARTNERS LLC,83410,2025-09-30,1180
"LEVEL FOUR ADVISORY SERVICES, LLC",82110,2025-09-30,2661
PEAPACK GLADSTONE FINANCIAL CORP,81625,2025-09-30,10591
"LMG Wealth Partners, LLC",80037,2025-09-30,1248
BI Asset Management Fondsmaeglerselskab A/S,79281,2025-09-30,45326
Signature Wealth Management Group,78732,2025-09-30,1690
"HARRELL INVESTMENT PARTNERS, LLC",78438,2025-09-30,-2553
"Meridian Wealth Advisors, LLC",76545,2025-09-30,4247
"BUTENSKY & COHEN FINANCIAL SECURITY, INC",75694,2025-09-30,2453
Core Alternative Capital,74965,2025-09-30,-10821
LVM CAPITAL MANAGEMENT LTD/MI,74602,2025-09-30,-1000
"EXCHANGE TRADED CONCEPTS, LLC",73505,2025-09-30,13852
"Pacer Advisors, Inc.",72929,2025-09-30,-25015
"Toroso Investments, LLC",72153,2025-09-30,14219
"Private Advisor Group, LLC",72084,2025-09-30,7000
NEW ENGLAND ASSET MANAGEMENT INC,71835,2025-09-30,16410
"Baugh & Associates, LLC",71613,2025-09-30,-1665
"Colony Group, LLC",69477,2025-09-30,1965
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,68545,2025-09-30,0
"Baird Financial Group, Inc.",68384,2025-09-30,2763
HALLMARK CAPITAL MANAGEMENT INC,66838,2025-09-30,2047
MIZUHO SECURITIES USA LLC,66592,2025-09-30,4185
TD PRIVATE CLIENT WEALTH LLC,64581,2025-09-30,5334
Dakota Wealth Management,64537,2025-09-30,-7451
ROFFMAN MILLER ASSOCIATES INC /PA/,63904,2025-09-30,63904
L & S Advisors Inc,63851,2025-09-30,63851
AGF MANAGEMENT LTD,63346,2025-09-30,1766
"Kinloch Capital, LLC",63337,2025-09-30,1175
"CreativeOne Wealth, LLC",62885,2025-09-30,5205
Truvestments Capital LLC,62690,2025-09-30,825
MARCO INVESTMENT MANAGEMENT LLC,62603,2025-09-30,-148
SIT INVESTMENT ASSOCIATES INC,61991,2025-09-30,-6099
BEACON FINANCIAL GROUP,61568,2025-09-30,-4073
"Naviter Wealth, LLC",61434,2025-09-30,5096
"WealthPLAN Partners, LLC",60932,2025-09-30,396
Sigma Planning Corp,60368,2025-09-30,-9
"BFSG, LLC",59826,2025-09-30,1972
"Bard Financial Services, Inc.",59225,2025-09-30,-2035
"Atria Investments, Inc",57767,2025-09-30,-7009
Candriam S.C.A.,57007,2025-09-30,109
Verition Fund Management LLC,56934,2025-09-30,214
Presima Securities ULC,56816,2025-09-30,2211
Kentucky Retirement Systems,56784,2025-09-30,937
"Lido Advisors, LLC",56749,2025-09-30,8241
Gold Investment Management Ltd.,56665,2025-09-30,182
DoubleLine ETF Adviser LP,56309,2025-09-30,3205
OLD NATIONAL BANCORP /IN/,55784,2025-09-30,55784
"VIRGINIA WEALTH MANAGEMENT GROUP, INC.",55238,2025-09-30,2029
"Linscomb & Williams, Inc.",55104,2025-09-30,55104
"HIGHLAND CAPITAL MANAGEMENT, LLC",54982,2025-09-30,54982
"Envestnet Portfolio Solutions, Inc.",54399,2025-09-30,-2931
Azimuth Capital Investment Management LLC,54388,2025-09-30,83
Ilmarinen Mutual Pension Insurance Co,54000,2025-09-30,0
Southland Equity Partners LLC,53899,2025-09-30,-530
MSH Capital Advisors LLC,53741,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,53425,2025-09-30,-1045
"RFG Advisory, LLC",52914,2025-09-30,1427
"Slagle Financial, LLC",52894,2025-09-30,2042
Cohen Investment Advisors LLC,52166,2025-09-30,5456
North Star Investment Management Corp.,51853,2025-09-30,-550
Quest Partners LLC,51319,2025-09-30,46662
"IFP Advisors, Inc",51268,2025-09-30,-1031
"Silver Lake Advisory, LLC",51260,2025-09-30,595
SHUFRO ROSE & CO LLC,51250,2025-09-30,0
"Capital Square, LLC",51164,2025-09-30,886
"Intrua Financial, LLC",50835,2025-09-30,2049
"Ameritas Investment Partners, Inc.",50824,2025-09-30,-1024
Brentview Investment Management LLC,50715,2025-09-30,1757
"Sequoia Financial Advisors, LLC",50025,2025-09-30,7256
INTACT INVESTMENT MANAGEMENT INC.,49700,2025-09-30,0
"Global Retirement Partners, LLC",49510,2025-09-30,-121
COMMERZBANK AKTIENGESELLSCHAFT /FI,49369,2025-09-30,2300
"Stonebridge Financial Group, LLC",49304,2025-09-30,819
HBW Advisory Services LLC,48889,2025-09-30,1703
Perpetual Ltd,48837,2025-09-30,-6671
"Symphony Financial, Ltd. Co.",48638,2025-09-30,852
"TWO SIGMA INVESTMENTS, LP",48252,2025-09-30,5353
"Capital Investment Advisory Services, LLC",48248,2025-09-30,1624
HUTNER CAPITAL MANAGEMENT INC,48206,2025-09-30,3066
"EDMP, INC.",48149,2025-09-30,1358
Tredje AP-fonden,48057,2025-09-30,0
Louisiana State Employees Retirement System,48000,2025-09-30,400
FIFTH THIRD BANCORP,47845,2025-09-30,-2644
"Frank, Rimerman Advisors LLC",46783,2025-09-30,3877
Arkadios Wealth Advisors,46179,2025-09-30,6849
Squarepoint Ops LLC,46088,2025-09-30,-147639
WEDBUSH SECURITIES INC,46031,2025-09-30,14603
FIRST FOUNDATION ADVISORS,45817,2025-09-30,-18200
Maryland State Retirement & Pension System,45093,2025-09-30,1684
"Beacon Pointe Advisors, LLC",44800,2025-09-30,-9733
"Adams Asset Advisors, LLC",44653,2025-09-30,2330
Perkins Coie Trust Co,44273,2025-09-30,4240
Goepper Burkhardt LLC,44236,2025-09-30,4161
"SECURIAN ASSET MANAGEMENT, INC",44155,2025-09-30,-3060
"Leslie Global Wealth, LLC",44013,2025-09-30,39991
Gulf International Bank (UK) Ltd,44006,2025-09-30,-755
QUADRANT CAPITAL GROUP LLC,43805,2025-09-30,14449
Rodgers Brothers Inc.,43600,2025-09-30,-2900
"QRG CAPITAL MANAGEMENT, INC.",42883,2025-09-30,-15174
First Bank & Trust,42869,2025-09-30,67
RESOURCES MANAGEMENT CORP /CT/ /ADV,42791,2025-09-30,-27
"DMKC Advisory Services, LLC",42764,2025-09-30,42764
AIA Group Ltd,42409,2025-09-30,26121
"Burns Matteson Capital Management, LLC",42382,2025-09-30,-1163
Investment Management Corp of Ontario,42295,2025-09-30,20455
KEYBANK NATIONAL ASSOCIATION/OH,42193,2025-09-30,-1275
Sowell Financial Services LLC,41773,2025-09-30,9665
LongView Wealth Management,41667,2025-09-30,3791
NOMURA HOLDINGS INC,41374,2025-09-30,37059
"Sanibel Captiva Trust Company, Inc.",41235,2025-09-30,200
Verdence Capital Advisors LLC,41135,2025-09-30,2206
"Measured Risk Portfolios, Inc.",41125,2025-09-30,525
ALLSTATE CORP,40840,2025-09-30,32705
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,40800,2025-09-30,-100
JBR Co Financial Management Inc,40785,2025-09-30,7040
"Allspring Global Investments Holdings, LLC",40417,2025-09-30,-81
Stonebrook Private Inc.,40325,2025-09-30,1787
"DIVERSIFY WEALTH MANAGEMENT, LLC",39928,2025-09-30,39928
"Equitable Holdings, Inc.",39731,2025-09-30,3400
OMC Financial Services LTD,39562,2025-09-30,-149
M&T BANK CORP,39433,2025-09-30,-82495
"Alliance Wealth Advisors, LLC /UT",39152,2025-09-30,1410
AG2R LA MONDIALE GESTION D'ACTIFS,38871,2025-09-30,0
"SAGESPRING WEALTH PARTNERS, LLC",38557,2025-09-30,3047
"Brown Miller Wealth Management, LLC",38541,2025-09-30,1474
Wealthcare Advisory Partners LLC,37693,2025-09-30,5318
"GeoWealth Management, LLC",37589,2025-09-30,623
"Asset Planning,Inc",37330,2025-09-30,-246
Colonial Trust Advisors,37129,2025-09-30,-403
"Merit Financial Group, LLC",37105,2025-09-30,601
"Ignite Planners, LLC",36614,2025-09-30,35
Vanderbilt University,36058,2025-09-30,4343
"Clearstead Trust, LLC",36022,2025-09-30,33618
"INSPIRE TRUST CO, N.A.",36000,2025-09-30,5000
SECURITY NATIONAL BANK OF SIOUX CITY IOWA /IA/,35905,2025-09-30,90
"Brinker Capital Investments, LLC",35742,2025-09-30,10305
"Waverly Advisors, LLC",35653,2025-09-30,1730
Morningstar Investment Management LLC,35459,2025-09-30,35459
ICW Investment Advisors LLC,35241,2025-09-30,1824
"CHOREO, LLC",34955,2025-09-30,6532
"FULTON BANK, N.A.",34846,2025-09-30,-954
"Crossmark Global Holdings, Inc.",34804,2025-09-30,37
Gladstone Institutional Advisory LLC,34611,2025-09-30,2152
Harvest Portfolios Group Inc.,34387,2025-09-30,843
"Mystic Asset Management, Inc.",33935,2025-09-30,978
Integrated Wealth Concepts LLC,33928,2025-09-30,-5851
Coppell Advisory Solutions LLC,33775,2025-09-30,-144
BLAIR WILLIAM & CO/IL,33674,2025-09-30,15111
"UMB Bank, n.a.",33645,2025-09-30,-729
Blackhawk Capital Partners LLC.,33500,2025-09-30,-2996
"CIBC Private Wealth Group, LLC",33495,2025-09-30,3209
"SIGNATUREFD, LLC",33188,2025-09-30,1999
"Summit Financial, LLC",32589,2025-09-30,675
"PFG Investments, LLC",32293,2025-09-30,5375
Belpointe Asset Management LLC,31983,2025-09-30,-6772
