holder,shares,dateReported,change
"Williams Jones Wealth Management, LLC.",272905,2025-09-30,-4583
RAYMOND JAMES FINANCIAL INC,272591,2025-09-30,61818
GENERATION INVESTMENT MANAGEMENT LLP,260394,2025-09-30,-306928
COMGEST GLOBAL INVESTORS S.A.S.,244222,2025-09-30,113
BARCLAYS PLC,236670,2025-09-30,-68510
FMR LLC,233046,2025-09-30,-36836
MONTRUSCO BOLTON INVESTMENTS INC.,232282,2025-09-30,-197127
Swiss National Bank,231900,2025-09-30,-13400
"Epoch Investment Partners, Inc.",231841,2025-09-30,-18750
"Bank Julius Baer & Co. Ltd, Zurich",230439,2025-09-30,-2824
FIRST TRUST ADVISORS LP,230187,2025-09-30,-24366
Zurich Insurance Group Ltd/FI,224968,2025-09-30,224968
Robeco Institutional Asset Management B.V.,206516,2025-09-30,-712
ENVESTNET ASSET MANAGEMENT INC,201921,2025-09-30,-28990
"Sumitomo Mitsui Trust Holdings, Inc.",200480,2025-09-30,-1438
VICTORY CAPITAL MANAGEMENT INC,198562,2025-09-30,13981
AMERIPRISE FINANCIAL INC,197113,2025-09-30,-18732
HSBC HOLDINGS PLC,193140,2025-09-30,-31010
"TimesSquare Capital Management, LLC",192938,2025-09-30,-8338
WELLINGTON MANAGEMENT GROUP LLP,186380,2025-09-30,-1793
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",185094,2025-09-30,-21043
AMERICAN CAPITAL MANAGEMENT INC,184298,2025-09-30,-4702
WELLS FARGO & COMPANY/MN,184235,2025-09-30,12769
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",183818,2025-09-30,6649
PRUDENTIAL FINANCIAL INC,178542,2025-09-30,115421
RHUMBLINE ADVISERS,174026,2025-09-30,-5492
"Russell Investments Group, Ltd.",172998,2025-09-30,-9367
WELCH & FORBES LLC,168926,2025-09-30,-91
Liontrust Investment Partners LLP,165692,2025-09-30,-9888
"BNP PARIBAS ARBITRAGE, SNC",160995,2025-09-30,-13871
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,157570,2025-09-30,9162
CANADA PENSION PLAN INVESTMENT BOARD,157512,2025-09-30,72794
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,154206,2025-09-30,-26889
Vontobel Holding Ltd.,147384,2025-09-30,-266150
CITIGROUP INC,144452,2025-09-30,7670
Seilern Investment Management Ltd,141276,2025-09-30,-70900
BANK OF MONTREAL /CAN/,139126,2025-09-30,18025
LOS ANGELES CAPITAL MANAGEMENT LLC,135435,2025-09-30,33232
AQR CAPITAL MANAGEMENT LLC,135154,2025-09-30,-88165
Fiera Capital Corp,130521,2025-09-30,-3577
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,130199,2025-09-30,19183
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,127111,2025-09-30,-4572
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,126660,2025-09-30,-2176
EULAV Asset Management,126220,2025-09-30,3
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,126165,2025-09-30,65298
LGT CAPITAL PARTNERS LTD.,120325,2025-09-30,-29246
Rathbones Group PLC,117569,2025-09-30,-19650
National Pension Service,117093,2025-09-30,2715
"CI Private Wealth, LLC",116177,2025-09-30,-1297
VOYA INVESTMENT MANAGEMENT LLC,114169,2025-09-30,-34523
Universal- Beteiligungs- und Servicegesellschaft mbH,113245,2025-09-30,-60082
FLOSSBACH VON STORCH AG,110534,2025-09-30,-130591
ProShare Advisors LLC,109003,2025-09-30,-26561
"FEDERATED HERMES, INC.",108865,2025-09-30,79421
BROWN ADVISORY INC,108817,2025-09-30,56
FRONTIER CAPITAL MANAGEMENT CO LLC,108302,2025-09-30,-763
BRADLEY FOSTER & SARGENT INC/CT,105109,2025-09-30,414
MACKENZIE FINANCIAL CORP,103734,2025-09-30,-45788
SEI INVESTMENTS CO,103396,2025-09-30,-17191
BNP Paribas Asset Management Holding S.A.,100907,2025-09-30,1080
ALLIANCEBERNSTEIN L.P.,99111,2025-09-30,-9687
AustralianSuper Pty Ltd,95890,2025-09-30,77438
Stephens Investment Management Group LLC,95601,2025-09-30,-7752
DAVIS R M INC,95588,2025-09-30,-5775
RIVERBRIDGE PARTNERS LLC,95433,2025-09-30,-3897
Manitou Investment Management Ltd.,95077,2025-09-30,-410
WESTFIELD CAPITAL MANAGEMENT CO LP,94129,2025-09-30,94129
abrdn plc,91263,2025-09-30,-1374
ROYAL LONDON ASSET MANAGEMENT LTD,90153,2025-09-30,-826
Pictet & Cie (Europe) SA,89000,2025-09-30,0
"Chicago Capital, LLC",85796,2025-09-30,-526
MOGY JOEL R INVESTMENT COUNSEL INC,85273,2025-09-30,92
Premier Fund Managers Ltd,83102,2025-09-30,-63026
Lazard Freres Gestion S.A.S.,78699,2025-09-30,-12205
"Quantum Capital Management, LLC / NJ",77825,2025-09-30,-26602
GREAT WEST LIFE ASSURANCE CO /CAN/,77255,2025-09-30,2520
VIRGINIA RETIREMENT SYSTEMS ET AL,76808,2025-09-30,17500
Bellevue Group AG,76587,2025-09-30,39
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,75749,2025-09-30,-5073
Allianz Asset Management GmbH,74090,2025-09-30,-52200
BLI - Banque de Luxembourg Investments,69823,2025-09-30,-29077
AVIVA PLC,68282,2025-09-30,6783
"LORD, ABBETT & CO. LLC",67827,2025-09-30,51899
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,67349,2025-09-30,-268
MILLENNIUM MANAGEMENT LLC,63519,2025-09-30,-15259
Aware Super Pty Ltd as trustee of Aware Super,62291,2025-09-30,0
THRIVENT FINANCIAL FOR LUTHERANS,60538,2025-09-30,-29268
NEW YORK STATE COMMON RETIREMENT FUND,60225,2025-09-30,3820
Mitsubishi UFJ Trust & Banking Corp,59590,2025-09-30,-15176
"WEITZ INVESTMENT MANAGEMENT, INC.",56800,2025-09-30,-3500
"Vantage Investment Partners, LLC",56707,2025-09-30,-8058
"BEACON INVESTMENT ADVISORY SERVICES, INC.",56241,2025-09-30,7616
Assenagon Asset Management S.A.,55868,2025-09-30,-6863
"Asset Management One Co., Ltd.",55837,2025-09-30,217
Raiffeisen Bank International AG,55617,2025-09-30,-11831
DekaBank Deutsche Girozentrale,54792,2025-09-30,0
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",54596,2025-09-30,577
Rockefeller Capital Management L.P.,53753,2025-09-30,-1072
NOMURA ASSET MANAGEMENT CO LTD,53102,2025-09-30,-7459
HARVEY INVESTMENT CO LLC,52399,2025-09-30,-244
"Biondo Investment Advisors, LLC",52269,2025-09-30,-718
"Colony Group, LLC",51918,2025-09-30,724
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,51868,2025-09-30,-6186
STATE OF WISCONSIN INVESTMENT BOARD,51687,2025-09-30,3318
"ASSETMARK, INC",51251,2025-09-30,-13534
"Baird Financial Group, Inc.",50526,2025-09-30,123
SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,49555,2025-09-30,-618
"PineBridge Investments, L.P.",49500,2025-09-30,-37606
Investment Management Corp of Ontario,48795,2025-09-30,44376
"Gotham Asset Management, LLC",48643,2025-09-30,13986
Korea Investment CORP,47264,2025-09-30,-16049
NATIONAL BANK OF CANADA /FI/,46708,2025-09-30,-33446
HOWLAND CAPITAL MANAGEMENT LLC,46651,2025-09-30,-449
"Allspring Global Investments Holdings, LLC",46489,2025-09-30,42816
"NATIXIS ADVISORS, L.P.",46245,2025-09-30,-1163
PRUDENTIAL PLC,46202,2025-09-30,-3556
FACTORY MUTUAL INSURANCE CO,45800,2025-09-30,-15300
"Ensign Peak Advisors, Inc",45330,2025-09-30,5080
"SG Americas Securities, LLC",45033,2025-09-30,-7247
BI Asset Management Fondsmaeglerselskab A/S,45029,2025-09-30,17848
DF DENT & CO INC,44447,2025-09-30,-1769
"WAYCROSS PARTNERS, LLC",43471,2025-09-30,961
Quantinno Capital Management LP,43143,2025-09-30,18365
"PNC FINANCIAL SERVICES GROUP, INC.",42697,2025-09-30,-224
VILLERE ST DENIS J & CO LLC,42204,2025-09-30,-14037
GENEVA CAPITAL MANAGEMENT LLC,41967,2025-09-30,-2052
"Chevy Chase Trust Holdings, LLC",40845,2025-09-30,-1636
Glenview Trust Co,40729,2025-09-30,2312
DANSKE BANK A/S,39955,2025-09-30,-1432
LPL Financial LLC,39823,2025-09-30,3731
"Capital Investment Services of America, Inc.",39761,2025-09-30,-101
Mediolanum International Funds Ltd,38761,2025-09-30,4909
FORSTA AP-FONDEN,38400,2025-09-30,5400
"NISA INVESTMENT ADVISORS, LLC",38254,2025-09-30,-1912
NS Partners Ltd,37910,2025-09-30,-84
Swedbank AB,37832,2025-09-30,2107
"Mirae Asset Global Investments Co., Ltd.",37209,2025-09-30,4905
STIFEL FINANCIAL CORP,37025,2025-09-30,1621
FRANKLIN STREET ADVISORS INC /NC,36714,2025-09-30,1583
"Marble Harbor Investment Counsel, LLC",36655,2025-09-30,-2263
Treasurer of the State of North Carolina,36280,2025-09-30,-1414
"RMB Capital Management, LLC",36272,2025-09-30,4627
"Toroso Investments, LLC",36101,2025-09-30,25812
"ADAGE CAPITAL PARTNERS GP, L.L.C.",35670,2025-09-30,-23531
Ninety One UK Ltd,35562,2025-09-30,-22366
TEACHER RETIREMENT SYSTEM OF TEXAS,35466,2025-09-30,2344
ACADEMY CAPITAL MANAGEMENT INC/TX,35452,2025-09-30,-310
"TCG Advisory Services, LLC",34835,2025-09-30,-4639
Janney Montgomery Scott LLC,33797,2025-09-30,-1530
Handelsbanken Fonder AB,33595,2025-09-30,116
Creative Planning,33269,2025-09-30,4201
KLP KAPITALFORVALTNING AS,33200,2025-09-30,-6400
"PARNASSUS INVESTMENTS, LLC",32877,2025-09-30,-360
"JANE STREET GROUP, LLC",32795,2025-09-30,19566
"LOUNTZIS ASSET MANAGEMENT, LLC",32708,2025-09-30,0
AXA Investment Managers S.A.,32588,2025-09-30,32588
TORONTO DOMINION BANK,32154,2025-09-30,-4466
Azimuth Capital Investment Management LLC,31962,2025-09-30,8212
STATE OF MICHIGAN RETIREMENT SYSTEM,31955,2025-09-30,-8800
BOURNE LENT ASSET MANAGEMENT INC,31404,2025-09-30,-193
Spence Asset Management,31141,2025-09-30,-14604
Mn Services Vermogensbeheer B.V.,30660,2025-09-30,400
"BRASADA CAPITAL MANAGEMENT, LP",30285,2025-09-30,-1894
OPPENHEIMER ASSET MANAGEMENT INC.,30170,2025-09-30,-3458
NEOS Investment Management LLC,30051,2025-09-30,13599
Andra AP-fonden,29900,2025-09-30,25177
CIBC Asset Management Inc,29544,2025-09-30,190
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,29360,2025-09-30,1644
"GW&K Investment Management, LLC",29109,2025-09-30,-5572
"HANTZ FINANCIAL SERVICES, INC.",28765,2025-09-30,-3876
State of New Jersey Common Pension Fund D,28308,2025-09-30,857
"HighTower Advisors, LLC",27719,2025-09-30,-4259
BOSTON FAMILY OFFICE LLC,27667,2025-09-30,-260
CITADEL ADVISORS LLC,27576,2025-09-30,-15806
"Rafferty Asset Management, LLC",27541,2025-09-30,-3443
"Sumitomo Mitsui DS Asset Management Company, Ltd",27445,2025-09-30,6832
AEGON ASSET MANAGEMENT UK PLC,27315,2025-09-30,-20993
F/M Investments LLC,27215,2025-09-30,-96
COMERICA BANK,27132,2025-09-30,8028
"FRED ALGER MANAGEMENT, LLC",27075,2025-09-30,10236
Lansforsakringar Fondforvaltning AB (publ),26459,2025-09-30,963
AMF Tjanstepension AB,26417,2025-09-30,2092
"Resona Asset Management Co.,Ltd.",26384,2025-09-30,-1695
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",25778,2025-09-30,152
COBBLESTONE CAPITAL ADVISORS LLC /NY/,24765,2025-09-30,-58
WOODSTOCK CORP,24223,2025-09-30,-155
VAN ECK ASSOCIATES CORP,24101,2025-09-30,237
Arizona State Retirement System,23731,2025-09-30,68
"MetLife Investment Management, LLC",23686,2025-09-30,-486
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,23592,2025-09-30,-1900
"XPONANCE, INC.",23489,2025-09-30,-153
"LYELL WEALTH MANAGEMENT, LP",23177,2025-09-30,35
Daiwa Securities Group Inc.,23150,2025-09-30,1852
Candriam S.C.A.,22975,2025-09-30,-56053
TRUIST FINANCIAL CORP,22591,2025-09-30,-3863
Man Group plc,22546,2025-09-30,-37292
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",22521,2025-09-30,2934
Cetera Investment Advisers,22434,2025-09-30,1791
Zurcher Kantonalbank (Zurich Cantonalbank),22418,2025-09-30,780
HM PAYSON & CO,22145,2025-09-30,545
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",21987,2025-09-30,11813
Skandinaviska Enskilda Banken AB (publ),21949,2025-09-30,-1386
Cerity Partners LLC,21295,2025-09-30,125
"Envestnet Portfolio Solutions, Inc.",21095,2025-09-30,-1349
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,20984,2025-09-30,206
KEYBANK NATIONAL ASSOCIATION/OH,20810,2025-09-30,16825
FIRST CITIZENS BANK & TRUST CO,20528,2025-09-30,677
Jefferies Financial Group Inc.,20465,2025-09-30,-1173
Progressive Investment Management Corp,20460,2025-09-30,-208
Czech National Bank,20320,2025-09-30,663
"JACOBSON & SCHMITT ADVISORS, LLC",20105,2025-09-30,-6794
GUGGENHEIM CAPITAL LLC,19940,2025-09-30,-1229
"Pathstone Holdings, LLC",19834,2025-09-30,350
"State of Tennessee, Treasury Department",19472,2025-09-30,-18839
"Mariner, LLC",19303,2025-09-30,636
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,19212,2025-09-30,-512
NICOLA WEALTH MANAGEMENT LTD.,18800,2025-09-30,-16000
"Glenmede Investment Management, LP",18754,2025-09-30,-1124
NORTHSTAR ASSET MANAGEMENT INC,18562,2025-09-30,-430
"Coalescence Partners Investment Management, LP",18559,2025-09-30,-19147
GF FUND MANAGEMENT CO. LTD.,18224,2025-09-30,130
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,18220,2025-09-30,-1422
AMALGAMATED BANK,18218,2025-09-30,192
"Strategic Global Advisors, LLC",17875,2025-09-30,-275
Achmea Investment Management B.V.,17769,2025-09-30,13537
Bath Savings Trust Co,17669,2025-09-30,-75
"COMMONWEALTH EQUITY SERVICES, LLC",17407,2025-09-30,-898
IFM Investors Pty Ltd,17173,2025-09-30,-270
Retirement Systems of Alabama,17068,2025-09-30,-190
CARDEROCK CAPITAL MANAGEMENT INC,16984,2025-09-30,538
B. Metzler seel. Sohn & Co. AG,16947,2025-09-30,-4388
KORNITZER CAPITAL MANAGEMENT INC /KS,16744,2025-09-30,-4900
"ADVISOR GROUP HOLDINGS, INC.",16410,2025-09-30,3952
USS Investment Management Ltd,16362,2025-09-30,0
TANG CAPITAL MANAGEMENT LLC,16000,2025-09-30,0
DnB Asset Management AS,15772,2025-09-30,434
LAZARD ASSET MANAGEMENT LLC,15547,2025-09-30,5840
FLPUTNAM INVESTMENT MANAGEMENT CO,15476,2025-09-30,-233
FIL Ltd,15260,2025-09-30,14772
US BANCORP \DE\,15259,2025-09-30,144
"Vanguard Personalized Indexing Management, LLC",15184,2025-09-30,994
CHILTON INVESTMENT CO INC.,15032,2025-09-30,-551
"IEQ CAPITAL, LLC",15031,2025-09-30,-895
"Great Diamond Partners, LLC",15001,2025-09-30,-141
iA Global Asset Management Inc.,14752,2025-09-30,635
"SEGALL BRYANT & HAMILL, LLC",14343,2025-09-30,-6743
Cardinal Capital Management,14178,2025-09-30,-90
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",14140,2025-09-30,10943
Midwest Trust Co,13781,2025-09-30,12179
"Haven Capital Group, Inc.",13669,2025-09-30,-423
CAPITAL FUND MANAGEMENT S.A.,13506,2025-09-30,1964
Utah Retirement Systems,13376,2025-09-30,17
MIDDLETON & CO INC/MA,13135,2025-09-30,-172
WENDELL DAVID ASSOCIATES INC,13121,2025-09-30,-31
Integrated Wealth Concepts LLC,13103,2025-09-30,-1542
Police & Firemen's Retirement System of New Jersey,12963,2025-09-30,715
"Pacer Advisors, Inc.",12696,2025-09-30,-473
JANUS HENDERSON GROUP PLC,12572,2025-09-30,1738
Genus Capital Management Inc.,12302,2025-09-30,12302
STRS OHIO,12230,2025-09-30,-3699
WoodTrust Financial Corp,12196,2025-09-30,-423
PFG Advisors,12032,2025-09-30,461
"Blue Zone Wealth Advisors, LLC",11992,2025-09-30,135
"Moran Wealth Management, LLC",11807,2025-09-30,11807
"Kovitz Investment Group Partners, LLC",11794,2025-09-30,-2199
"Tandem Investment Advisors, Inc.",11740,2025-09-30,-5
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,11679,2025-09-30,-373
"Aptus Capital Advisors, LLC",11587,2025-09-30,-1205
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,11559,2025-09-30,-1191
Ethic Inc.,11467,2025-09-30,1799
"YOUSIF CAPITAL MANAGEMENT, LLC",11175,2025-09-30,-570
J. Stern & Co. LLP,11151,2025-09-30,6197
Silvant Capital Management LLC,11117,2025-09-30,-1051
"Long Road Investment Counsel, LLC",11082,2025-09-30,0
OSSIAM,10994,2025-09-30,4350
"Bryn Mawr Capital Management, LLC",10829,2025-09-30,-423
Employees Retirement System of Texas,10682,2025-09-30,5032
Ilmarinen Mutual Pension Insurance Co,10600,2025-09-30,3600
Woodline Partners LP,10574,2025-09-30,1875
"Brinker Capital Investments, LLC",10520,2025-09-30,-198
Sterling Capital Management LLC,10493,2025-09-30,2315
PITTENGER & ANDERSON INC,10448,2025-09-30,-39
GATEWAY INVESTMENT ADVISERS LLC,10444,2025-09-30,-2595
Elo Mutual Pension Insurance Co,10422,2025-09-30,-269
ALTA CAPITAL MANAGEMENT LLC/,10202,2025-09-30,-11941
EFG Asset Management (North America) Corp.,10149,2025-09-30,-976
"Marks Group Wealth Management, Inc",10101,2025-09-30,-1839
Louisiana State Employees Retirement System,10000,2025-09-30,-100
ANDERSON HOAGLAND & CO,9897,2025-09-30,-28
BRANT POINT INVESTMENT MANAGEMENT LLC,9884,2025-09-30,-1392
Crystal Rock Capital Management,9880,2025-09-30,-705
BANK OF NOVA SCOTIA,9871,2025-09-30,-18464
Erste Asset Management GmbH,9757,2025-09-30,-4665
PERKINS CAPITAL MANAGEMENT INC,9700,2025-09-30,0
"TWO SIGMA INVESTMENTS, LP",9700,2025-09-30,0
Wealthfront Advisers LLC,9477,2025-09-30,2463
HOWE & RUSLING INC,9458,2025-09-30,1364
SHELTON CAPITAL MANAGEMENT,9412,2025-09-30,-234
AZZAD ASSET MANAGEMENT INC /ADV,9400,2025-09-30,735
"Atria Investments, Inc",9134,2025-09-30,-696
Spears Abacus Advisors LLC,9076,2025-09-30,5
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,9071,2025-09-30,2146
CAPTRUST FINANCIAL ADVISORS,9063,2025-09-30,-1071
Qube Research & Technologies Ltd,8873,2025-09-30,2784
LaFleur & Godfrey LLC,8871,2025-09-30,-945
RITHOLTZ WEALTH MANAGEMENT,8685,2025-09-30,7773
"Vident Advisory, LLC",8681,2025-09-30,5784
Impax Asset Management Group plc,8646,2025-09-30,-207
UniSuper Management Pty Ltd,8564,2025-09-30,1624
"State of Alaska, Department of Revenue",8555,2025-09-30,-477
OCCUDO QUANTITATIVE STRATEGIES LP,8530,2025-09-30,5807
"Inspire Investing, LLC",8468,2025-09-30,6
Aquatic Capital Management LLC,8299,2025-09-30,8299
Schonfeld Strategic Advisors LLC,8291,2025-09-30,7542
CREDIT AGRICOLE S A,8182,2025-09-30,8182
FIDUCIARY TRUST CO,8065,2025-09-30,-271
"CHAPIN DAVIS, INC.",7934,2025-09-30,7934
"Linden Thomas Advisory Services, LLC",7825,2025-09-30,28
"Harvest Fund Management Co., Ltd",7815,2025-09-30,1653
"Summit Asset Management, LLC",7785,2025-09-30,0
Groupe la Francaise,7765,2025-09-30,-130
NORDEA INVESTMENT MANAGEMENT AB,7752,2025-09-30,-305
"Clear Harbor Asset Management, LLC",7743,2025-09-30,-102
CIBC WORLD MARKET INC.,7742,2025-09-30,479
"Caprock Group, LLC",7721,2025-09-30,7721
"Advisors Capital Management, LLC",7708,2025-09-30,0
FIRST FOUNDATION ADVISORS,7701,2025-09-30,-835
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,7688,2025-09-30,-85
Vinva Investment Management Ltd,7617,2025-09-30,-22172
"Norinchukin Bank, The",7406,2025-09-30,-246
"Bridgewater Associates, LP",7404,2025-09-30,4779
Generali Asset Management SPA SGR,7396,2025-09-30,-31
FIFTH THIRD BANCORP,7374,2025-09-30,1392
"MOODY LYNN & LIEBERSON, LLC",7280,2025-09-30,49
"Sone Capital Management, LLC",7253,2025-09-30,7253
"Bayesian Capital Management, LP",7200,2025-09-30,6276
"Jump Financial, LLC",7091,2025-09-30,1559
AE Wealth Management LLC,7071,2025-09-30,-4526
"HEADINVEST, LLC",7011,2025-09-30,-165
PUBLIC SECTOR PENSION INVESTMENT BOARD,7005,2025-09-30,865
"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",7000,2025-09-30,0
STANCE CAPITAL LLC,6987,2025-09-30,5252
Taikang Asset Management (Hong Kong) Co Ltd,6979,2025-09-30,-3146
UNIVEST FINANCIAL Corp,6880,2025-09-30,-4666
PROFUND ADVISORS LLC,6816,2025-09-30,-192
REGIONS FINANCIAL CORP,6814,2025-09-30,-955
Motley Fool Asset Management LLC,6758,2025-09-30,1471
New Hampshire Trust,6721,2025-09-30,283
"Stonegate Investment Group, LLC",6701,2025-09-30,-14
TUDOR INVESTMENT CORP ET AL,6614,2025-09-30,-11313
MERCER GLOBAL ADVISORS INC /ADV,6587,2025-09-30,1690
CAPE COD FIVE CENTS SAVINGS BANK,6566,2025-09-30,0
Illinois Municipal Retirement Fund,6470,2025-09-30,-659
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,6421,2025-09-30,0
NATIXIS,6399,2025-09-30,1332
OMERS ADMINISTRATION Corp,6383,2025-09-30,-600
"WILEY BROS.-AINTREE CAPITAL, LLC",6383,2025-09-30,456
"Legal Advantage Investments, Inc.",6360,2025-09-30,-35
MGO ONE SEVEN LLC,6094,2025-09-30,151
CABOT WEALTH MANAGEMENT INC,5840,2025-09-30,-22
MIZUHO SECURITIES USA LLC,5827,2025-09-30,264
"Knollwood Investment Advisory, LLC",5800,2025-09-30,0
"CWM, LLC",5776,2025-09-30,139
EFG Asset Management (Americas) Corp.,5775,2025-09-30,183
"Ambassador Advisors, LLC",5761,2025-09-30,5761
"Robinson Value Management, Ltd.",5715,2025-09-30,-50
CORTLAND ASSOCIATES INC/MO,5684,2025-09-30,9
"CHILDRESS CAPITAL ADVISORS, LLC",5643,2025-09-30,22
COMMERCE BANK,5628,2025-09-30,-132
"Apollon Wealth Management, LLC",5603,2025-09-30,9
Avanza Fonder AB,5496,2025-09-30,0
"Metis Global Partners, LLC",5476,2025-09-30,-280
"Kinneret Advisory, LLC",5459,2025-09-30,-24
"Patten Group, Inc.",5295,2025-09-30,-19
Barbara Oil Co.,5245,2025-09-30,-3250
"KRAEMATON INVESTMENT ADVISORS, INC",5242,2025-09-30,0
"Portside Wealth Group, LLC",5213,2025-09-30,-397
Old Port Advisors,5211,2025-09-30,-150
DAVENPORT & Co LLC,5190,2025-09-30,-1159
"Cambridge Investment Research Advisors, Inc.",5185,2025-09-30,185
GAM Holding AG,5137,2025-09-30,0
"Three Seasons Wealth, LLC",5126,2025-09-30,5126
"Camarda Financial Advisors, LLC",5098,2025-09-30,466
TEMA ETFS LLC,5085,2025-09-30,3167
Kentucky Retirement Systems,5067,2025-09-30,-141
Adviser Investments LLC,5063,2025-09-30,0
"Aurora Investment Managers, LLC.",5033,2025-09-30,-9
"Evercore Wealth Management, LLC",5024,2025-09-30,-420
MONETA GROUP INVESTMENT ADVISORS LLC,4933,2025-09-30,-219
TOKIO MARINE ASSET MANAGEMENT CO LTD,4892,2025-09-30,-767
"UMB Bank, n.a.",4789,2025-09-30,-125
"BIRCHBROOK, INC.",4718,2025-09-30,-30
KING LUTHER CAPITAL MANAGEMENT CORP,4706,2025-09-30,0
Allworth Financial LP,4697,2025-09-30,23
HARTFORD INVESTMENT MANAGEMENT CO,4688,2025-09-30,-162
Tsai Capital Corp,4642,2025-09-30,2
"Cresset Asset Management, LLC",4611,2025-09-30,718
"J.W. COLE ADVISORS, INC.",4611,2025-09-30,177
Banque Transatlantique SA,4485,2025-09-30,-608
BENJAMIN EDWARDS INC,4445,2025-09-30,358
JENSEN INVESTMENT MANAGEMENT INC,4430,2025-09-30,-5980
MIRABELLA FINANCIAL SERVICES LLP,4401,2025-09-30,2683
"GRIMES & COMPANY, INC.",4401,2025-09-30,-67
"Savant Capital, LLC",4366,2025-09-30,411
Banque Cantonale Vaudoise,4363,2025-09-30,-262
SIT INVESTMENT ASSOCIATES INC,4350,2025-09-30,-1150
SVB WEALTH LLC,4345,2025-09-30,12
