holder,shares,dateReported,change
HSBC HOLDINGS PLC,555868,2025-09-30,-69949
WELLINGTON MANAGEMENT GROUP LLP,548056,2025-09-30,-4765
Swiss National Bank,527208,2025-09-30,-7100
Assenagon Asset Management S.A.,515175,2025-09-30,-486356
MILLENNIUM MANAGEMENT LLC,500987,2025-09-30,341469
Robeco Institutional Asset Management B.V.,471547,2025-09-30,17882
Squarepoint Ops LLC,466657,2025-09-30,320170
"Sumitomo Mitsui Trust Holdings, Inc.",453780,2025-09-30,17506
RAYMOND JAMES FINANCIAL INC,447466,2025-09-30,-110947
TD ASSET MANAGEMENT INC,444460,2025-09-30,-26457
RENAISSANCE TECHNOLOGIES LLC,441439,2025-09-30,107200
Qube Research & Technologies Ltd,439767,2025-09-30,382381
Zurich Insurance Group Ltd/FI,436783,2025-09-30,436783
AQR CAPITAL MANAGEMENT LLC,434422,2025-09-30,-47305
"BNP PARIBAS ARBITRAGE, SNC",414809,2025-09-30,-430890
SOMA EQUITY PARTNERS LP,407802,2025-09-30,-124293
"ATALANTA SOSNOFF CAPITAL, LLC",389265,2025-09-30,-5679
Stephens Investment Management Group LLC,383812,2025-09-30,-24075
Woodline Partners LP,380176,2025-09-30,155840
Walleye Trading LLC,377198,2025-09-30,210009
RHUMBLINE ADVISERS,374076,2025-09-30,-1618
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",370936,2025-09-30,26647
Neuberger Berman Group LLC,358171,2025-09-30,-744136
"Cornerstone Investment Partners, LLC",349620,2025-09-30,32912
CITADEL ADVISORS LLC,333244,2025-09-30,-400420
BROWN BROTHERS HARRIMAN & CO,320547,2025-09-30,10426
"Mirae Asset Global Investments Co., Ltd.",312249,2025-09-30,14466
DISCIPLINED GROWTH INVESTORS INC /MN,306348,2025-09-30,-14462
LMR Partners LLP,295003,2025-09-30,293927
ALLIANCEBERNSTEIN L.P.,294334,2025-09-30,26955
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,294186,2025-09-30,16429
GREAT WEST LIFE ASSURANCE CO /CAN/,280179,2025-09-30,50748
BANK OF MONTREAL /CAN/,265274,2025-09-30,31660
JENNISON ASSOCIATES LLC,252973,2025-09-30,-9490
DAVIS R M INC,251305,2025-09-30,4529
One Madison Group LLC,250000,2025-09-30,-80000
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,248673,2025-09-30,10650
National Pension Service,247648,2025-09-30,3187
VAN ECK ASSOCIATES CORP,235587,2025-09-30,-86412
ProShare Advisors LLC,235557,2025-09-30,-45449
FIRST TRUST ADVISORS LP,233539,2025-09-30,-8533
BROWN ADVISORY INC,227550,2025-09-30,-90147
"Colony Group, LLC",225420,2025-09-30,45571
"Cartenna Capital, LP",225000,2025-09-30,225000
Artisan Partners Limited Partnership,220085,2025-09-30,-177060
WELLS FARGO & COMPANY/MN,219106,2025-09-30,-28300
VICTORY CAPITAL MANAGEMENT INC,210909,2025-09-30,-41074
Tredje AP-fonden,204236,2025-09-30,54970
"Interval Partners, LP",203183,2025-09-30,120167
ENVESTNET ASSET MANAGEMENT INC,195584,2025-09-30,-12518
PRINCIPAL FINANCIAL GROUP INC,187969,2025-09-30,744
"TimesSquare Capital Management, LLC",187259,2025-09-30,-8220
Universal- Beteiligungs- und Servicegesellschaft mbH,184307,2025-09-30,7550
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,175071,2025-09-30,6052
DAVENPORT & Co LLC,174208,2025-09-30,-2558
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",173044,2025-09-30,-40410
BNP Paribas Asset Management Holding S.A.,171625,2025-09-30,14711
Mediolanum International Funds Ltd,171391,2025-09-30,26392
Freestone Grove Partners LP,171226,2025-09-30,171226
NATIONAL BANK OF CANADA /FI/,169277,2025-09-30,-126639
"Provident Investment Management, Inc.",168956,2025-09-30,-6416
FIL Ltd,165950,2025-09-30,-145691
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,165182,2025-09-30,-8883
TORONTO DOMINION BANK,164675,2025-09-30,31489
CANADA PENSION PLAN INVESTMENT BOARD,161207,2025-09-30,146094
DRIEHAUS CAPITAL MANAGEMENT LLC,159782,2025-09-30,-13809
"ADAGE CAPITAL PARTNERS GP, L.L.C.",157860,2025-09-30,2700
PARK NATIONAL CORP /OH/,154590,2025-09-30,-100564
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,153402,2025-09-30,-10298
"Valiant Capital Management, L.P.",146672,2025-09-30,-6500
AVIVA PLC,145845,2025-09-30,7475
LPL Financial LLC,144276,2025-09-30,-17598
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,139896,2025-09-30,-13069
Rathbones Group PLC,138177,2025-09-30,-10049
Erste Asset Management GmbH,134878,2025-09-30,-311
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,132630,2025-09-30,118
Schonfeld Strategic Advisors LLC,129638,2025-09-30,45294
"Epoch Investment Partners, Inc.",129238,2025-09-30,-7502
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",128507,2025-09-30,-3300
DekaBank Deutsche Girozentrale,126359,2025-09-30,0
"Allspring Global Investments Holdings, LLC",125156,2025-09-30,-4434
Swedbank AB,125082,2025-09-30,4268
OSSIAM,122569,2025-09-30,104034
SCHRODER INVESTMENT MANAGEMENT GROUP,122560,2025-09-30,-1688
PRUDENTIAL FINANCIAL INC,122097,2025-09-30,24843
MACKENZIE FINANCIAL CORP,120796,2025-09-30,1255
abrdn plc,118510,2025-09-30,8351
BARR E S & CO,112350,2025-09-30,-838
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",111658,2025-09-30,34349
DANSKE BANK A/S,110373,2025-09-30,-2787
Man Group plc,109098,2025-09-30,9152
Pictet Asset Management Holding SA,108578,2025-09-30,-272
UniSuper Management Pty Ltd,106909,2025-09-30,-59719
"JAG CAPITAL MANAGEMENT, LLC",103249,2025-09-30,-1474
CIBC Asset Management Inc,103200,2025-09-30,50266
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",102198,2025-09-30,-200
Mitsubishi UFJ Trust & Banking Corp,102178,2025-09-30,28472
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",102085,2025-09-30,26435
"Mariner, LLC",100701,2025-09-30,-799544
Generali Powszechne Towarzystwo Emerytalne,100300,2025-09-30,0
"SEVEN GRAND MANAGERS, LLC",100000,2025-09-30,0
PRIMECAP MANAGEMENT CO/CA/,99459,2025-09-30,600
STIFEL FINANCIAL CORP,96475,2025-09-30,2458
STATE OF WISCONSIN INVESTMENT BOARD,96033,2025-09-30,-4940
NEW YORK STATE COMMON RETIREMENT FUND,95282,2025-09-30,1000
Korea Investment CORP,94205,2025-09-30,-63711
"Blue Grotto Capital, LLC",93928,2025-09-30,-10049
"Russell Investments Group, Ltd.",92272,2025-09-30,47144
APG Asset Management N.V.,92200,2025-09-30,500
"NATIXIS ADVISORS, L.P.",92041,2025-09-30,-2157
KLP KAPITALFORVALTNING AS,90600,2025-09-30,25400
"JANE STREET GROUP, LLC",90592,2025-09-30,-75206
ROYAL LONDON ASSET MANAGEMENT LTD,90562,2025-09-30,-204
"Chevy Chase Trust Holdings, LLC",88522,2025-09-30,-966
JUPITER ASSET MANAGEMENT LTD,87626,2025-09-30,87626
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,86927,2025-09-30,-11400
"Holocene Advisors, LP",85827,2025-09-30,-236811
Sterling Capital Management LLC,85622,2025-09-30,-3374
Treasurer of the State of North Carolina,81910,2025-09-30,-1704
Hudson Bay Capital Management LP,81569,2025-09-30,-95658
"FRED ALGER MANAGEMENT, LLC",80500,2025-09-30,23886
Troy Asset Management Ltd,80161,2025-09-30,127
"WOLVERINE TRADING, LLC",78088,2025-09-30,77244
Spears Abacus Advisors LLC,77590,2025-09-30,-2448
Walleye Capital LLC,77372,2025-09-30,-23635
"Asset Management One Co., Ltd.",77116,2025-09-30,3045
"Burkehill Global Management, LP",75000,2025-09-30,0
"HighTower Advisors, LLC",74031,2025-09-30,4002
Ninety One SA (PTY) Ltd,73186,2025-09-30,34949
AGF MANAGEMENT LTD,72828,2025-09-30,18119
"Clearstead Advisors, LLC",71643,2025-09-30,-604
SEI INVESTMENTS CO,71374,2025-09-30,-11276
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,71288,2025-09-30,-282
CIBC WORLD MARKET INC.,70499,2025-09-30,-1153
"State of Tennessee, Treasury Department",69749,2025-09-30,25492
Hood River Capital Management LLC,68893,2025-09-30,3444
NEOS Investment Management LLC,68891,2025-09-30,29156
NOMURA ASSET MANAGEMENT CO LTD,66888,2025-09-30,2638
DJE Kapital AG,65705,2025-09-30,0
Verition Fund Management LLC,65104,2025-09-30,-3433
State of New Jersey Common Pension Fund D,63880,2025-09-30,4642
"Rafferty Asset Management, LLC",63577,2025-09-30,-191
Quantinno Capital Management LP,62884,2025-09-30,8597
"GAMCO INVESTORS, INC. ET AL",62290,2025-09-30,283
NORTH POINT PORTFOLIO MANAGERS CORP/OH,60069,2025-09-30,-608
AXA Investment Managers S.A.,60022,2025-09-30,60022
"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",60013,2025-09-30,-187
NATIXIS,59939,2025-09-30,40001
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,59888,2025-09-30,-9523
"SCOPUS ASSET MANAGEMENT, L.P.",59149,2025-09-30,10000
Lansforsakringar Fondforvaltning AB (publ),58561,2025-09-30,3396
"Resona Asset Management Co.,Ltd.",58471,2025-09-30,-903
JANUS HENDERSON GROUP PLC,57814,2025-09-30,39057
"SummitTX Capital, L.P.",57750,2025-09-30,8352
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,56913,2025-09-30,1341
Handelsbanken Fonder AB,56872,2025-09-30,-770
iA Global Asset Management Inc.,54509,2025-09-30,-3600
"Concentric Capital Strategies, LP",54492,2025-09-30,35368
Allianz Asset Management GmbH,53997,2025-09-30,289
Arizona State Retirement System,53785,2025-09-30,2214
ACADIAN ASSET MANAGEMENT LLC,52792,2025-09-30,52792
GABELLI FUNDS LLC,52768,2025-09-30,-257
Daiwa Securities Group Inc.,51739,2025-09-30,4335
GUGGENHEIM CAPITAL LLC,50324,2025-09-30,1776
MAI Capital Management,50174,2025-09-30,496
TRUIST FINANCIAL CORP,49246,2025-09-30,-1998
M&G Plc,48314,2025-09-30,48314
"Connor, Clark & Lunn Investment Management Ltd.",48267,2025-09-30,12896
Fiera Capital Corp,48089,2025-09-30,22579
Janney Montgomery Scott LLC,48080,2025-09-30,3026
DnB Asset Management AS,48062,2025-09-30,-6715
ALERUS FINANCIAL  NA,47918,2025-09-30,-707
"IMC-Chicago, LLC",47711,2025-09-30,47711
CREDIT AGRICOLE S A,47345,2025-09-30,47345
Zurcher Kantonalbank (Zurich Cantonalbank),47104,2025-09-30,3175
STATE OF MICHIGAN RETIREMENT SYSTEM,46892,2025-09-30,800
"Edgestream Partners, L.P.",46711,2025-09-30,13722
"HIGHLAND CAPITAL MANAGEMENT, LLC",46665,2025-09-30,46665
"MetLife Investment Management, LLC",46095,2025-09-30,4
"Advocacy Wealth Management Services, LLC",44881,2025-09-30,44881
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,44809,2025-09-30,-1479
"ExodusPoint Capital Management, LP",44446,2025-09-30,44446
Czech National Bank,44040,2025-09-30,2628
CAXTON ASSOCIATES LLP,43898,2025-09-30,-93018
Vontobel Holding Ltd.,43693,2025-09-30,723
"Portolan Capital Management, LLC",43611,2025-09-30,-49
River Wealth Advisors LLC,43090,2025-09-30,1101
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,42957,2025-09-30,856
"Totem Point Management, LLC",42951,2025-09-30,1790
"Rakuten Investment Management, Inc.",42375,2025-09-30,42375
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,41640,2025-09-30,88
"LHM, INC.",41082,2025-09-30,1018
"EXCHANGE TRADED CONCEPTS, LLC",41070,2025-09-30,5321
"Oribel Capital Management, LP",40600,2025-09-30,-1000
Creative Planning,40322,2025-09-30,3138
FORSTA AP-FONDEN,39000,2025-09-30,3400
"NISA INVESTMENT ADVISORS, LLC",38760,2025-09-30,-3820
NOMURA HOLDINGS INC,38315,2025-09-30,38315
"BOOTHBAY FUND MANAGEMENT, LLC",37463,2025-09-30,26966
AMALGAMATED BANK,37349,2025-09-30,640
Retirement Systems of Alabama,36989,2025-09-30,635
GF FUND MANAGEMENT CO. LTD.,36282,2025-09-30,0
Skandinaviska Enskilda Banken AB (publ),35453,2025-09-30,-1147
BLAIR WILLIAM & CO/IL,35422,2025-09-30,2362
IFM Investors Pty Ltd,34826,2025-09-30,1894
"XPONANCE, INC.",34284,2025-09-30,479
Verdence Capital Advisors LLC,34256,2025-09-30,-115
Cetera Investment Advisers,33967,2025-09-30,11680
Rip Road Capital Partners LP,33812,2025-09-30,-5262
Ethic Inc.,33456,2025-09-30,-1233
INTECH INVESTMENT MANAGEMENT LLC,33189,2025-09-30,2859
Forge First Asset Management Inc.,33076,2025-09-30,0
"LORD, ABBETT & CO. LLC",32672,2025-09-30,-100751
FIFTH THIRD BANCORP,32596,2025-09-30,1258
OAK RIDGE INVESTMENTS LLC,32557,2025-09-30,650
CAPITAL FUND MANAGEMENT S.A.,32429,2025-09-30,32429
"Empowered Funds, LLC",31781,2025-09-30,692
SIT INVESTMENT ASSOCIATES INC,31535,2025-09-30,-7
Rockefeller Capital Management L.P.,30825,2025-09-30,30825
Utah Retirement Systems,30095,2025-09-30,1389
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,30000,2025-09-30,0
Federation des caisses Desjardins du Quebec,29815,2025-09-30,10748
MARSICO CAPITAL MANAGEMENT LLC,29582,2025-09-30,-202
"Yarbrough Capital, LLC",29548,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,29526,2025-09-30,2297
COMERICA BANK,29393,2025-09-30,-2216
Meridiem Capital Partners LP,29340,2025-09-30,29340
USS Investment Management Ltd,29263,2025-09-30,0
"FIRST AMERICAN TRUST, FSB",29019,2025-09-30,-207
AMJ Financial Wealth Management,28030,2025-09-30,1470
"MML INVESTORS SERVICES, LLC",27826,2025-09-30,1019
SMITHBRIDGE ASSET MANAGEMENT INC/DE,27802,2025-09-30,-566
"PNC FINANCIAL SERVICES GROUP, INC.",27719,2025-09-30,1329
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,27369,2025-09-30,-2000
"Pacer Advisors, Inc.",27237,2025-09-30,292
"EAGLE ROCK INVESTMENT COMPANY, LLC",27200,2025-09-30,2709
AMERICAN CENTURY COMPANIES INC,26416,2025-09-30,3375
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,26284,2025-09-30,-1492
Trexquant Investment LP,25797,2025-09-30,25797
Prospera Financial Services Inc,25704,2025-09-30,-8894
LAZARD ASSET MANAGEMENT LLC,25620,2025-09-30,-695
SOROS FUND MANAGEMENT LLC,25478,2025-09-30,25478
ALGERT GLOBAL LLC,25394,2025-09-30,25394
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,25274,2025-09-30,-99
"ADVISOR GROUP HOLDINGS, INC.",25071,2025-09-30,2263
"Baird Financial Group, Inc.",24750,2025-09-30,-6087
Polar Asset Management Partners Inc.,24636,2025-09-30,-40664
"Roberts Wealth Advisors, LLC",24375,2025-09-30,-150
"Toroso Investments, LLC",23990,2025-09-30,-2035
TEACHER RETIREMENT SYSTEM OF TEXAS,23952,2025-09-30,-2844
US BANCORP \DE\,23837,2025-09-30,646
"CI Private Wealth, LLC",23800,2025-09-30,46
Legacy Trust,23764,2025-09-30,-540
"Harvest Fund Management Co., Ltd",23538,2025-09-30,979
Vestcor Inc,23379,2025-09-30,-1000
HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,22828,2025-09-30,2254
"GREAT LAKES ADVISORS, LLC",22647,2025-09-30,-3696
Louisiana State Employees Retirement System,22600,2025-09-30,400
WINTON GROUP Ltd,22542,2025-09-30,19592
"STRATEGIC PLANNING GROUP, LLC",22229,2025-09-30,4831
"Sumitomo Mitsui DS Asset Management Company, Ltd",22010,2025-09-30,243
BANK OF NOVA SCOTIA,21848,2025-09-30,3866
"Stanley-Laman Group, Ltd.",21672,2025-09-30,-172
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",21325,2025-09-30,2410
"Norinchukin Bank, The",21243,2025-09-30,2368
Maxi Investments CY Ltd,21127,2025-09-30,4950
"Bellwether Advisors, LLC",21100,2025-09-30,9835
"Parallel Advisors, LLC",21084,2025-09-30,-903
SHELTON CAPITAL MANAGEMENT,20883,2025-09-30,0
PROFUND ADVISORS LLC,20851,2025-09-30,1432
Lombard Odier Asset Management (Switzerland) SA,20579,2025-09-30,20579
"TWO SIGMA INVESTMENTS, LP",20554,2025-09-30,6628
ASR Vermogensbeheer N.V.,20378,2025-09-30,-83
Penserra Capital Management LLC,20361,2025-09-30,3374
"Vanguard Personalized Indexing Management, LLC",20042,2025-09-30,493
MARK ASSET MANAGEMENT LP,20000,2025-09-30,20000
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,19838,2025-09-30,5236
OPPENHEIMER ASSET MANAGEMENT INC.,19762,2025-09-30,-2740
"QRG CAPITAL MANAGEMENT, INC.",19561,2025-09-30,-4099
DARK FOREST CAPITAL MANAGEMENT LP,19462,2025-09-30,7497
Wealthfront Advisers LLC,19213,2025-09-30,2257
"YOUSIF CAPITAL MANAGEMENT, LLC",19116,2025-09-30,-831
"FEDERATED HERMES, INC.",18950,2025-09-30,4708
TriaGen Wealth Management LLC,18576,2025-09-30,46
"State of Alaska, Department of Revenue",18542,2025-09-30,-480
"Steward Partners Investment Advisory, LLC",18130,2025-09-30,204
Candriam S.C.A.,18031,2025-09-30,948
MORGENS WATERFALL VINTIADIS & CO INC,18000,2025-09-30,18000
"Evergreen Quality Fund GP, Ltd.",17900,2025-09-30,0
B. Metzler seel. Sohn & Co. AG,17872,2025-09-30,-1200
"Knollwood Investment Advisory, LLC",17757,2025-09-30,71
BARTLETT & CO. WEALTH MANAGEMENT LLC,17615,2025-09-30,13
PINNBROOK CAPITAL MANAGEMENT LP,17529,2025-09-30,9155
"COMMONWEALTH EQUITY SERVICES, LLC",17386,2025-09-30,6130
PUBLIC SECTOR PENSION INVESTMENT BOARD,17202,2025-09-30,1912
HARVEY CAPITAL MANAGEMENT INC,16888,2025-09-30,-2022
"Circle Wealth Management, LLC",16507,2025-09-30,0
Engineers Gate Manager LP,16481,2025-09-30,-495
COMMERCE BANK,16473,2025-09-30,-405
"Geneva Partners, LLC",16460,2025-09-30,317
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",16246,2025-09-30,14311
La Banque Postale Asset Management SA,16227,2025-09-30,0
"GROUP ONE TRADING, L.P.",15609,2025-09-30,12777
"Otter Creek Advisors, LLC",15537,2025-09-30,-2662
Argent Trust Co,15208,2025-09-30,885
Atlantic Union Bankshares Corp,15151,2025-09-30,202
Private Advisory Group LLC,15146,2025-09-30,3302
"DRW Securities, LLC",14926,2025-09-30,14926
MERCER GLOBAL ADVISORS INC /ADV,14700,2025-09-30,3839
"Pathstone Holdings, LLC",14639,2025-09-30,-820
FRANKLIN RESOURCES INC,14628,2025-09-30,-794
DoubleLine ETF Adviser LP,14585,2025-09-30,-415
"Fieldview Capital Management, LLC",14507,2025-09-30,14507
Paloma Partners Management Co,14500,2025-09-30,4499
"NewEdge Advisors, LLC",14280,2025-09-30,291
"PATTON FUND MANAGEMENT, INC.",14249,2025-09-30,-389
ANDERSON HOAGLAND & CO,14123,2025-09-30,-58
CAPTRUST FINANCIAL ADVISORS,13592,2025-09-30,-1287
Y-Intercept (Hong Kong) Ltd,13474,2025-09-30,12382
Compass Wealth Management LLC,13232,2025-09-30,13232
Brevan Howard Capital Management LP,12959,2025-09-30,6841
"Advisory Services Network, LLC",12831,2025-09-30,3978
TD Waterhouse Canada Inc.,12809,2025-09-30,-2111
Motley Fool Asset Management LLC,12731,2025-09-30,3710
MIZUHO SECURITIES USA LLC,12629,2025-09-30,924
BAROMETER CAPITAL MANAGEMENT INC.,12623,2025-09-30,4523
Avanza Fonder AB,12415,2025-09-30,2474
Central Pacific Bank - Trust Division,12395,2025-09-30,-86
PEAK6 LLC,12338,2025-09-30,12338
MYDA Advisors LLC,12000,2025-09-30,9000
INTREPID CAPITAL MANAGEMENT INC,11989,2025-09-30,0
SCOTIA CAPITAL INC.,11777,2025-09-30,10634
"Cambridge Investment Research Advisors, Inc.",11651,2025-09-30,5088
ELWOOD CAPITAL PARTNERS LP,11612,2025-09-30,4000
"Aristotle Atlantic Partners, LLC",11515,2025-09-30,-1455
"BAILARD, INC.",11448,2025-09-30,11448
Kentucky Retirement Systems,11437,2025-09-30,391
"LEE JOHNSON CAPITAL MANAGEMENT, LLC",11157,2025-09-30,11157
"Ameritas Investment Partners, Inc.",11003,2025-09-30,-816
Riggs Asset Managment Co. Inc.,10945,2025-09-30,281
PINNACLE ASSOCIATES LTD,10772,2025-09-30,-199
HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,10732,2025-09-30,-1740
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",10691,2025-09-30,622
Cerity Partners LLC,10682,2025-09-30,-2090
"Freedom Day Solutions, LLC",10678,2025-09-30,-41
"WCM INVESTMENT MANAGEMENT, LLC",10355,2025-09-30,339
Illinois Municipal Retirement Fund,10248,2025-09-30,4250
Hodges Capital Management Inc.,10205,2025-09-30,8605
HARTFORD INVESTMENT MANAGEMENT CO,10177,2025-09-30,-54
Fulcrum Asset Management LLP,10100,2025-09-30,-279
TEALWOOD ASSET MANAGEMENT INC,10098,2025-09-30,-302
SPX Gestao de Recursos Ltda,10000,2025-09-30,10000
"Miura Global Management, LLC",10000,2025-09-30,0
"DEAN INVESTMENT ASSOCIATES, LLC",9974,2025-09-30,-5308
MASTERINVEST Kapitalanlage GmbH,9851,2025-09-30,3512
Vinva Investment Management Ltd,9781,2025-09-30,9781
ABN AMRO INVESTMENT SOLUTIONS,9274,2025-09-30,929
"CUSTOM INDEX SYSTEMS, LLC",9213,2025-09-30,3333
Gulf International Bank (UK) Ltd,9211,2025-09-30,394
Maryland State Retirement & Pension System,9083,2025-09-30,383
KEYBANK NATIONAL ASSOCIATION/OH,8838,2025-09-30,-76
"Vident Advisory, LLC",8730,2025-09-30,-347
Hel Ved Capital Management Ltd,8650,2025-09-30,0
Investment Management Corp of Ontario,8570,2025-09-30,-471
"Main Management ETF Advisors, LLC",8525,2025-09-30,1195
PICTON MAHONEY ASSET MANAGEMENT,8465,2025-09-30,-42752
J. Safra Sarasin Holding AG,8456,2025-09-30,-1521
"Smith Group Asset Management, LLC",8440,2025-09-30,-1360
"SRS Capital Advisors, Inc.",8434,2025-09-30,6270
"Metis Global Partners, LLC",8335,2025-09-30,-77
Texas Yale Capital Corp.,8330,2025-09-30,30
"SECURIAN ASSET MANAGEMENT, INC",8320,2025-09-30,-560
ALPS ADVISORS INC,8315,2025-09-30,-1165
"Bayesian Capital Management, LP",8291,2025-09-30,8291
BI Asset Management Fondsmaeglerselskab A/S,8234,2025-09-30,157
Highview Capital Management LLC/DE/,8018,2025-09-30,-120
OSTRUM ASSET MANAGEMENT,7953,2025-09-30,-5318
CIM INVESTMENT MANAGEMENT INC,7890,2025-09-30,-79
"Envestnet Portfolio Solutions, Inc.",7846,2025-09-30,-390
"Beech Hill Advisors, Inc.",7838,2025-09-30,-1828
D.A. DAVIDSON & CO.,7825,2025-09-30,-62
"Nikko Asset Management Americas, Inc.",7745,2025-09-30,383
"Dai-Ichi Life Insurance Company, Ltd",7740,2025-09-30,188
"Miracle Mile Advisors, LLC",7727,2025-09-30,39
"SG Americas Securities, LLC",7712,2025-09-30,-7984
"Gotham Asset Management, LLC",7656,2025-09-30,-1476
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7650,2025-09-30,0
CONGRESS ASSET MANAGEMENT CO /MA,7573,2025-09-30,2248
Lester Murray Antman dba SimplyRich,7560,2025-09-30,0
"IEQ CAPITAL, LLC",7541,2025-09-30,1114
Groupe la Francaise,7530,2025-09-30,2121
GABLES CAPITAL MANAGEMENT INC.,7500,2025-09-30,1720
Central Asset Investments & Management Holdings (HK) Ltd,7463,2025-09-30,2863
ALLSTATE CORP,7378,2025-09-30,7378
"Northstar Advisory Group, LLC",7325,2025-09-30,6178
"WILEY BROS.-AINTREE CAPITAL, LLC",7324,2025-09-30,-832
"EMERALD ADVISERS, LLC",7318,2025-09-30,1122
"Harbour Capital Advisors, LLC",7281,2025-09-30,-34
Western Financial Corp/CA,7166,2025-09-30,3575
Fifth Third Wealth Advisors LLC,7085,2025-09-30,1219
"Summit Place Financial Advisors, LLC",6938,2025-09-30,375
"CWM, LLC",6904,2025-09-30,2973
Generali Asset Management SPA SGR,6842,2025-09-30,248
AG2R LA MONDIALE GESTION D'ACTIFS,6806,2025-09-30,0
"Kestra Advisory Services, LLC",6805,2025-09-30,-504
GTS SECURITIES LLC,6749,2025-09-30,5038
TOKIO MARINE ASSET MANAGEMENT CO LTD,6717,2025-09-30,89
THRIVENT FINANCIAL FOR LUTHERANS,6681,2025-09-30,-2897
