holder,shares,dateReported,change
RHUMBLINE ADVISERS,316173,2025-09-30,-13082
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",302761,2025-09-30,21003
Federation des caisses Desjardins du Quebec,301488,2025-09-30,50146
abrdn plc,284843,2025-09-30,-5981
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,274964,2025-09-30,-11039
"Gotham Asset Management, LLC",273081,2025-09-30,28800
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,264949,2025-09-30,-5003
INTECH INVESTMENT MANAGEMENT LLC,260771,2025-09-30,10125
FIRST TRUST ADVISORS LP,260081,2025-09-30,-72996
DANSKE BANK A/S,255575,2025-09-30,27633
LPL Financial LLC,247808,2025-09-30,34080
CAPITAL FUND MANAGEMENT S.A.,242907,2025-09-30,-179921
"BNP PARIBAS ARBITRAGE, SNC",239595,2025-09-30,-62872
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,238482,2025-09-30,-16681
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,237125,2025-09-30,227767
"Bank Julius Baer & Co. Ltd, Zurich",222422,2025-09-30,-26408
ALLIANCEBERNSTEIN L.P.,219895,2025-09-30,13105
Swedbank AB,217503,2025-09-30,-655000
BANK OF MONTREAL /CAN/,209176,2025-09-30,20303
MANE GLOBAL CAPITAL MANAGEMENT LP,194786,2025-09-30,194786
CREDIT AGRICOLE S A,191754,2025-09-30,191754
Korea Investment CORP,190581,2025-09-30,-70546
"TRILLIUM ASSET MANAGEMENT, LLC",186263,2025-09-30,-2223
VIRGINIA RETIREMENT SYSTEMS ET AL,179200,2025-09-30,-56600
"Susquehanna Portfolio Strategies, LLC",179112,2025-09-30,30295
Assenagon Asset Management S.A.,178664,2025-09-30,120735
KLP KAPITALFORVALTNING AS,177200,2025-09-30,30700
"TWO SIGMA ADVISERS, LP",171800,2025-09-30,-606400
Squarepoint Ops LLC,171111,2025-09-30,-68348
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",162468,2025-09-30,59242
Artemis Investment Management LLP,157408,2025-09-30,56674
TUDOR INVESTMENT CORP ET AL,146614,2025-09-30,129266
"Nixon Capital, LLC",145416,2025-09-30,52530
ALGERT GLOBAL LLC,145195,2025-09-30,115296
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,144810,2025-09-30,-3174
STRS OHIO,142732,2025-09-30,-23380
GREAT WEST LIFE ASSURANCE CO /CAN/,142307,2025-09-30,1145
AVIVA PLC,140165,2025-09-30,871
Running Oak Capital LLC,138631,2025-09-30,-9348
"Chevy Chase Trust Holdings, LLC",138495,2025-09-30,13228
"FULLER & THALER ASSET MANAGEMENT, INC.",135712,2025-09-30,1935
CITIGROUP INC,132059,2025-09-30,-40675
STIFEL FINANCIAL CORP,130645,2025-09-30,40539
CANADA PENSION PLAN INVESTMENT BOARD,130500,2025-09-30,-27100
Aquatic Capital Management LLC,130155,2025-09-30,130155
Illinois Municipal Retirement Fund,129945,2025-09-30,6265
Achmea Investment Management B.V.,124853,2025-09-30,-10488
SEI INVESTMENTS CO,120940,2025-09-30,4132
Vienna Powszechne Towarzystwo Emerytalne S.A. Vienna Insurance Group,118110,2025-09-30,118110
KADENSA CAPITAL Ltd,117993,2025-09-30,117993
Distillate Capital Partners LLC,116943,2025-09-30,-1613
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,116664,2025-09-30,-24472
Point72 Europe (London) LLP,116300,2025-09-30,116300
STATE OF WISCONSIN INVESTMENT BOARD,115194,2025-09-30,9772
Verition Fund Management LLC,112507,2025-09-30,82195
LOGAN CAPITAL MANAGEMENT INC,107101,2025-09-30,9898
TWINBEECH CAPITAL LP,106573,2025-09-30,106573
Candriam S.C.A.,106083,2025-09-30,-8
Janney Montgomery Scott LLC,103086,2025-09-30,-12764
FORSTA AP-FONDEN,101500,2025-09-30,32100
AXA Investment Managers S.A.,100204,2025-09-30,100204
Universal- Beteiligungs- und Servicegesellschaft mbH,100159,2025-09-30,27920
"Harvey Partners, LLC",100000,2025-09-30,100000
Zurcher Kantonalbank (Zurich Cantonalbank),99247,2025-09-30,-102641
"CIBC Private Wealth Group, LLC",98607,2025-09-30,96331
Schonfeld Strategic Advisors LLC,97140,2025-09-30,-204491
LAZARD ASSET MANAGEMENT LLC,95582,2025-09-30,78144
"ADAGE CAPITAL PARTNERS GP, L.L.C.",95000,2025-09-30,-4000
"Interval Partners, LP",94967,2025-09-30,-11367
BALYASNY ASSET MANAGEMENT L.P.,94150,2025-09-30,94150
Busey Wealth Management,93446,2025-09-30,-1995
Engineers Gate Manager LP,91559,2025-09-30,65714
"MetLife Investment Management, LLC",89645,2025-09-30,825
NATIONAL BANK OF CANADA /FI/,89211,2025-09-30,-94802
"ExodusPoint Capital Management, LP",88522,2025-09-30,88522
Mitsubishi UFJ Trust & Banking Corp,88376,2025-09-30,-2182
Raiffeisen Bank International AG,88250,2025-09-30,71957
Quantinno Capital Management LP,88184,2025-09-30,63827
"Empowered Funds, LLC",86430,2025-09-30,-2764
NEW YORK STATE COMMON RETIREMENT FUND,85698,2025-09-30,-12037
ROYAL LONDON ASSET MANAGEMENT LTD,85537,2025-09-30,-24731
"Ocean Capital Management, LLC",84717,2025-09-30,-3494
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",84611,2025-09-30,-1567
GDS Wealth Management,84342,2025-09-30,13794
PRUDENTIAL FINANCIAL INC,82029,2025-09-30,-33880
La Banque Postale Asset Management SA,81812,2025-09-30,4526
"Jump Financial, LLC",80804,2025-09-30,-22431
"CI Private Wealth, LLC",80740,2025-09-30,804
"Beacon Pointe Advisors, LLC",79173,2025-09-30,18301
"Ensign Peak Advisors, Inc",78481,2025-09-30,-12524
"Rakuten Investment Management, Inc.",75759,2025-09-30,75759
"Kovitz Investment Group Partners, LLC",74830,2025-09-30,72064
ROSENBLUM SILVERMAN SUTTON S F INC /CA,74498,2025-09-30,540
"Qsemble Capital Management, LP",74278,2025-09-30,35498
Quinn Opportunity Partners LLC,73928,2025-09-30,-26500
Groupe la Francaise,72869,2025-09-30,-21953
BI Asset Management Fondsmaeglerselskab A/S,72831,2025-09-30,-41828
"Twin Tree Management, LP",72548,2025-09-30,573
"Marks Group Wealth Management, Inc",71467,2025-09-30,-1805
THRIVENT FINANCIAL FOR LUTHERANS,70966,2025-09-30,-422
"Asset Management One Co., Ltd.",69554,2025-09-30,-1014
Treasurer of the State of North Carolina,66401,2025-09-30,-4186
"Clark Capital Management Group, Inc.",64906,2025-09-30,64906
"SEGALL BRYANT & HAMILL, LLC",64608,2025-09-30,-3153
"Bridgewater Associates, LP",63547,2025-09-30,63547
Y-Intercept (Hong Kong) Ltd,62282,2025-09-30,-103812
US BANCORP \DE\,61436,2025-09-30,44477
"Van Hulzen Asset Management, LLC",60754,2025-09-30,-1145
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,59800,2025-09-30,18900
ST GERMAIN D J CO INC,59531,2025-09-30,-7770
"SG Americas Securities, LLC",58791,2025-09-30,14387
NOMURA ASSET MANAGEMENT CO LTD,58382,2025-09-30,-12680
VOYA INVESTMENT MANAGEMENT LLC,58319,2025-09-30,-64428
"Asio Capital, LLC",57550,2025-09-30,-1572
National Pension Service,57311,2025-09-30,15717
Harel Insurance Investments & Financial Services Ltd.,56370,2025-09-30,7384
Quantbot Technologies LP,55813,2025-09-30,13272
THORNBURG INVESTMENT MANAGEMENT INC,55036,2025-09-30,-1935
TORONTO DOMINION BANK,54797,2025-09-30,-6796
WORLDQUANT MILLENNIUM ADVISORS LLC,54102,2025-09-30,-442506
"ADVISOR GROUP HOLDINGS, INC.",53299,2025-09-30,-10705
Mediolanum International Funds Ltd,52401,2025-09-30,29982
State of New Jersey Common Pension Fund D,52060,2025-09-30,697
"Resona Asset Management Co.,Ltd.",50964,2025-09-30,-4544
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",50674,2025-09-30,50674
"Mariner, LLC",50209,2025-09-30,3261
"Dana Investment Advisors, Inc.",49193,2025-09-30,-8253
Brevan Howard Capital Management LP,49126,2025-09-30,-4772
STATE OF MICHIGAN RETIREMENT SYSTEM,48600,2025-09-30,-1200
"Moran Wealth Management, LLC",48271,2025-09-30,-55693
Lansforsakringar Fondforvaltning AB (publ),47558,2025-09-30,470
SCHRODER INVESTMENT MANAGEMENT GROUP,47329,2025-09-30,-19120
"Penobscot Investment Management Company, Inc.",46688,2025-09-30,-280
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,46140,2025-09-30,-1669
CenterBook Partners LP,46086,2025-09-30,46086
Daiwa Securities Group Inc.,45569,2025-09-30,21057
"Edgestream Partners, L.P.",45542,2025-09-30,10900
"NISA INVESTMENT ADVISORS, LLC",44740,2025-09-30,-4062
"Vident Advisory, LLC",44336,2025-09-30,2727
"D. E. Shaw & Co., Inc.",44210,2025-09-30,-42190
Arizona State Retirement System,44127,2025-09-30,-234
Robeco Schweiz AG,43164,2025-09-30,-964
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,43073,2025-09-30,37019
"Baird Financial Group, Inc.",42448,2025-09-30,6060
Andra AP-fonden,41500,2025-09-30,-43261
FIRST FOUNDATION ADVISORS,41411,2025-09-30,29578
GUGGENHEIM CAPITAL LLC,41017,2025-09-30,-1437
PRUDENTIAL PLC,40895,2025-09-30,-19977
Oak Thistle LLC,40682,2025-09-30,37299
"Toroso Investments, LLC",39296,2025-09-30,-11711
VAN ECK ASSOCIATES CORP,39224,2025-09-30,1295
APG Asset Management N.V.,38969,2025-09-30,0
Walleye Trading LLC,38729,2025-09-30,32640
Weiss Asset Management LP,38339,2025-09-30,38339
JAMES INVESTMENT RESEARCH INC,38253,2025-09-30,-5649
"MML INVESTORS SERVICES, LLC",38181,2025-09-30,10223
AIA Group Ltd,37800,2025-09-30,37800
Czech National Bank,37677,2025-09-30,579
SCOTIA CAPITAL INC.,37625,2025-09-30,-86
"XPONANCE, INC.",37066,2025-09-30,-533
"NATIXIS ADVISORS, L.P.",36518,2025-09-30,-33414
IFM Investors Pty Ltd,35670,2025-09-30,1271
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,35623,2025-09-30,-1600
Virtu Financial LLC,35357,2025-09-30,35357
"Bragg Financial Advisors, Inc",35334,2025-09-30,-446
Creative Planning,35293,2025-09-30,1496
MACQUARIE GROUP LTD,34712,2025-09-30,-12336
Marex Group plc,34428,2025-09-30,30247
Allianz Asset Management GmbH,32684,2025-09-30,1687
AMALGAMATED BANK,32609,2025-09-30,-346
"Livforsakringsbolaget Skandia, Omsesidigt",31774,2025-09-30,800
Retirement Systems of Alabama,31644,2025-09-30,-923
Cetera Investment Advisers,31413,2025-09-30,7396
"Capital Investment Counsel, Inc",31182,2025-09-30,1995
"State of Tennessee, Treasury Department",30811,2025-09-30,-14586
Skandinaviska Enskilda Banken AB (publ),30730,2025-09-30,-217282
SHELTON CAPITAL MANAGEMENT,30250,2025-09-30,0
Impax Asset Management Group plc,30192,2025-09-30,0
iA Global Asset Management Inc.,30054,2025-09-30,-3983
OMERS ADMINISTRATION Corp,29126,2025-09-30,0
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",29099,2025-09-30,1128
Ilmarinen Mutual Pension Insurance Co,29000,2025-09-30,0
COMERICA BANK,28897,2025-09-30,-2210
Cinctive Capital Management LP,28464,2025-09-30,28464
Te Ahumairangi Investment Management Ltd,28061,2025-09-30,90
"Bayesian Capital Management, LP",27800,2025-09-30,27800
Cumberland Partners Ltd,27778,2025-09-30,-61
"MARSHALL WACE, LLP",27618,2025-09-30,17312
ProShare Advisors LLC,27547,2025-09-30,-553
Neuberger Berman Group LLC,26239,2025-09-30,3622
EFG Asset Management (North America) Corp.,26185,2025-09-30,5820
"PNC FINANCIAL SERVICES GROUP, INC.",25998,2025-09-30,982
Trilogy Capital Inc.,25984,2025-09-30,1430
PANAGORA ASSET MANAGEMENT INC,25953,2025-09-30,-385125
"Pathstone Holdings, LLC",25920,2025-09-30,2906
PARK AVENUE SECURITIES LLC,25218,2025-09-30,2738
"Mirae Asset Global Investments Co., Ltd.",25102,2025-09-30,4313
Capricorn Fund Managers Ltd,25000,2025-09-30,-41000
B. Metzler seel. Sohn & Co. AG,24728,2025-09-30,745
Utah Retirement Systems,24454,2025-09-30,-451
BLI - Banque de Luxembourg Investments,24300,2025-09-30,-10100
HRT FINANCIAL LP,24224,2025-09-30,24224
PenderFund Capital Management Ltd.,24136,2025-09-30,23888
Police & Firemen's Retirement System of New Jersey,24058,2025-09-30,1195
LECAP ASSET MANAGEMENT LTD,23847,2025-09-30,17861
"KESTRA PRIVATE WEALTH SERVICES, LLC",23559,2025-09-30,4473
"Strategic Global Advisors, LLC",23540,2025-09-30,-214
"Vanguard Personalized Indexing Management, LLC",23444,2025-09-30,-1216
JANUS HENDERSON GROUP PLC,23188,2025-09-30,-1241
"PineBridge Investments, L.P.",23180,2025-09-30,5991
UniSuper Management Pty Ltd,22823,2025-09-30,1984
Railway Pension Investments Ltd,22500,2025-09-30,0
Columbia Asset Management,22187,2025-09-30,-390
TOBAM,22065,2025-09-30,-1111
BANQUE PICTET & CIE SA,21907,2025-09-30,-2579
WINTON GROUP Ltd,21730,2025-09-30,-34318
ODDO BHF ASSET MANAGEMENT SAS,21726,2025-09-30,-11551
"Stratos Wealth Advisors, LLC",21655,2025-09-30,666
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,21479,2025-09-30,-2401
"CONWAY CAPITAL MANAGEMENT, INC.",21212,2025-09-30,-3001
CIBC Asset Management Inc,21139,2025-09-30,18
"COMMONWEALTH EQUITY SERVICES, LLC",21067,2025-09-30,335
Generali Asset Management SPA SGR,21005,2025-09-30,1663
"Steward Partners Investment Advisory, LLC",20863,2025-09-30,-4298
Adviser Investments LLC,20745,2025-09-30,4008
Nutshell Asset Management Ltd,20500,2025-09-30,20500
"Kinneret Advisory, LLC",20483,2025-09-30,-92
"NewEdge Wealth, LLC",20449,2025-09-30,686
Delta Global Management LP,20413,2025-09-30,20413
EFG Asset Management (Americas) Corp.,20411,2025-09-30,4006
"MTM Investment Management, LLC",20399,2025-09-30,14186
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,20282,2025-09-30,-808
CONGRESS ASSET MANAGEMENT CO /MA,20045,2025-09-30,-695183
Pinnacle Investment Management Ltd,20000,2025-09-30,20000
TEACHER RETIREMENT SYSTEM OF TEXAS,19596,2025-09-30,-3458
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",19574,2025-09-30,-486
BENJAMIN EDWARDS INC,19487,2025-09-30,3938
"YOUSIF CAPITAL MANAGEMENT, LLC",19396,2025-09-30,-2165
CIBC WORLD MARKET INC.,19342,2025-09-30,-191392
"Thrive Capital Management, LLC",19159,2025-09-30,1223
"New Age Alpha Advisors, LLC",19070,2025-09-30,-564
MACKENZIE FINANCIAL CORP,18984,2025-09-30,-267
"Asset Management Group, Inc.",18827,2025-09-30,377
BDF-GESTION,18433,2025-09-30,-3833
Silvant Capital Management LLC,18424,2025-09-30,-1742
"SRS Capital Advisors, Inc.",18361,2025-09-30,16505
"Peak Retirement Planning, Inc.",18343,2025-09-30,4703
Jefferies Financial Group Inc.,18333,2025-09-30,18333
Vontobel Holding Ltd.,18055,2025-09-30,990
Vinva Investment Management Ltd,17936,2025-09-30,11204
"Advisory Services Network, LLC",17803,2025-09-30,6423
"Sumitomo Mitsui DS Asset Management Company, Ltd",17727,2025-09-30,297
"FOX RUN MANAGEMENT, L.L.C.",17698,2025-09-30,10208
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,17690,2025-09-30,2495
"BOKF, NA",17412,2025-09-30,150
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,16964,2025-09-30,3826
PEAK6 LLC,16905,2025-09-30,-19666
SIGMA INVESTMENT COUNSELORS INC,16675,2025-09-30,-1621
"Cambridge Investment Research Advisors, Inc.",16570,2025-09-30,7229
"MATTERN CAPITAL MANAGEMENT, LLC",16554,2025-09-30,377
1832 Asset Management L.P.,16525,2025-09-30,-3184
"Bosman Wealth Management, LLC",16497,2025-09-30,-2171
"Rafferty Asset Management, LLC",16348,2025-09-30,193
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",16220,2025-09-30,-7000
"GREAT LAKES ADVISORS, LLC",16103,2025-09-30,-630
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,16077,2025-09-30,-1326
Timelo Investment Management Inc.,16000,2025-09-30,8000
"State of Alaska, Department of Revenue",15889,2025-09-30,-1198
"MISSION WEALTH MANAGEMENT, LP",15409,2025-09-30,-526
"Envestnet Portfolio Solutions, Inc.",15326,2025-09-30,-2360
"Fluent Financial, LLC",15210,2025-09-30,15210
Arkadios Wealth Advisors,15065,2025-09-30,1027
"Advisors Asset Management, Inc.",15062,2025-09-30,460
Roundview Capital LLC,15019,2025-09-30,54
Avanza Fonder AB,14769,2025-09-30,0
"Monte Financial Group, LLC",14511,2025-09-30,504
BANK OF NOVA SCOTIA,14181,2025-09-30,1934
"Brinker Capital Investments, LLC",13948,2025-09-30,524
"RMB Capital Management, LLC",13865,2025-09-30,3497
Westerkirk Capital Inc.,13300,2025-09-30,-800
HANCOCK WHITNEY CORP,13259,2025-09-30,-1618
CAPTRUST FINANCIAL ADVISORS,13144,2025-09-30,386
STEVENS CAPITAL MANAGEMENT LP,12914,2025-09-30,10564
iSAM Funds (UK) Ltd,12802,2025-09-30,10250
PUBLIC SECTOR PENSION INVESTMENT BOARD,12725,2025-09-30,1244
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,12654,2025-09-30,-2577
INTRUST BANK NA,12553,2025-09-30,-2037
"WILEY BROS.-AINTREE CAPITAL, LLC",12407,2025-09-30,1532
DARK FOREST CAPITAL MANAGEMENT LP,12292,2025-09-30,12292
Elo Mutual Pension Insurance Co,12208,2025-09-30,-6614
Wealthcare Advisory Partners LLC,12197,2025-09-30,673
TOWNSQUARE CAPITAL LLC,11956,2025-09-30,3921
ASR Vermogensbeheer N.V.,11933,2025-09-30,39
"Apollon Wealth Management, LLC",11907,2025-09-30,2915
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,11892,2025-09-30,0
"TWO SIGMA SECURITIES, LLC",11832,2025-09-30,6542
"Westover Capital Advisors, LLC",11774,2025-09-30,-54
"Leo Wealth, LLC",11700,2025-09-30,216
"CIM, LLC",11337,2025-09-30,81
Lombard Odier Asset Management (USA) Corp,11265,2025-09-30,11265
MIZUHO SECURITIES USA LLC,10804,2025-09-30,310
WEDBUSH SECURITIES INC,10802,2025-09-30,-424
"BOOTHBAY FUND MANAGEMENT, LLC",10791,2025-09-30,10791
TRUIST FINANCIAL CORP,10739,2025-09-30,683
"Grandeur Peak Global Advisors, LLC",10679,2025-09-30,10679
"RB Capital Management, LLC",10679,2025-09-30,110
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",10657,2025-09-30,-41345
Eleva Capital SAS,10569,2025-09-30,10569
XTX Topco Ltd,10425,2025-09-30,4724
Ethic Inc.,10422,2025-09-30,-9034
"True North Advisors, LLC",10406,2025-09-30,991
TEALWOOD ASSET MANAGEMENT INC,10323,2025-09-30,-355
QUADRANT CAPITAL GROUP LLC,10316,2025-09-30,-188
Eisler Capital Management Ltd.,10216,2025-09-30,-10165
"RBF Capital, LLC",10200,2025-09-30,0
DekaBank Deutsche Girozentrale,10122,2025-09-30,0
Fifth Third Wealth Advisors LLC,10008,2025-09-30,-6
Cerity Partners LLC,9953,2025-09-30,-984
Fairtree Asset Management (Pty) Ltd,9925,2025-09-30,3497
"CWM, LLC",9895,2025-09-30,692
"Segment Wealth Management, LLC",9886,2025-09-30,9886
"Concorde Asset Management, LLC",9817,2025-09-30,9817
"HANTZ FINANCIAL SERVICES, INC.",9807,2025-09-30,-58850
GATEWAY INVESTMENT ADVISERS LLC,9806,2025-09-30,1170
"DIVERSIFY WEALTH MANAGEMENT, LLC",9712,2025-09-30,808
"GROUP ONE TRADING, L.P.",9584,2025-09-30,7739
Plato Investment Management Ltd,9574,2025-09-30,39
"Private Advisor Group, LLC",9568,2025-09-30,801
Coyle Financial Counsel LLC,9508,2025-09-30,4810
Belpointe Asset Management LLC,9475,2025-09-30,1314
"SILVER OAK SECURITIES, INCORPORATED",9451,2025-09-30,5201
Kentucky Retirement Systems,9273,2025-09-30,-445
"CreativeOne Wealth, LLC",9237,2025-09-30,-4773
Summit Global Investments,9227,2025-09-30,9227
"Metis Global Partners, LLC",9204,2025-09-30,423
"Empirical Finance, LLC",9098,2025-09-30,99
"Eaton Financial Holdings Company, LLC",9080,2025-09-30,1151
"Crossmark Global Holdings, Inc.",9069,2025-09-30,-1833
NOMURA HOLDINGS INC,9024,2025-09-30,2562
Campbell & CO Investment Adviser LLC,9004,2025-09-30,-2286
"HOHIMER WEALTH MANAGEMENT, LLC",8991,2025-09-30,2536
"IEQ CAPITAL, LLC",8949,2025-09-30,8949
"Dai-Ichi Life Insurance Company, Ltd",8896,2025-09-30,0
NATIXIS,8781,2025-09-30,-5999
"Farringdon Capital, Ltd.",8766,2025-09-30,6117
Marshall Financial Group LLC,8753,2025-09-30,383
Rockefeller Capital Management L.P.,8717,2025-09-30,8717
HARTFORD INVESTMENT MANAGEMENT CO,8669,2025-09-30,-462
"FULTON BANK, N.A.",8615,2025-09-30,-436
GoalVest Advisory LLC,8600,2025-09-30,7000
"Lighthouse Investment Partners, LLC",8562,2025-09-30,-5841
"Colony Group, LLC",8168,2025-09-30,-3726
"Norinchukin Bank, The",8045,2025-09-30,-270
MERCER GLOBAL ADVISORS INC /ADV,7879,2025-09-30,-4140
WINNOW WEALTH LLC,7827,2025-09-30,7827
SHELL ASSET MANAGEMENT CO,7809,2025-09-30,-14685
Louisiana State Employees Retirement System,7800,2025-09-30,-200
"Savant Capital, LLC",7792,2025-09-30,712
Scientech Research LLC,7745,2025-09-30,-2175
OPPENHEIMER & CO INC,7740,2025-09-30,1082
"Prosperity Wealth Management, Inc.",7683,2025-09-30,487
"Fisher Asset Management, LLC",7557,2025-09-30,227
JONES FINANCIAL COMPANIES LLLP,7456,2025-09-30,1134
COLDSTREAM CAPITAL MANAGEMENT INC,7448,2025-09-30,924
Gulf International Bank (UK) Ltd,7353,2025-09-30,0
NOVEM GROUP,7351,2025-09-30,298
OSSIAM,7316,2025-09-30,-8516
Banque Cantonale Vaudoise,7252,2025-09-30,-13649
"HB Wealth Management, LLC",7235,2025-09-30,930
SANDERS MORRIS HARRIS LLC,7202,2025-09-30,7202
Congress Park Capital LLC,7188,2025-09-30,85
"CHOREO, LLC",7128,2025-09-30,4104
DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.,7100,2025-09-30,7100
Maryland State Retirement & Pension System,7090,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",7033,2025-09-30,-798
"Summit Trail Advisors, LLC",7026,2025-09-30,309
"Empirical Asset Management, LLC",6982,2025-09-30,6982
Investment Management Corp of Ontario,6965,2025-09-30,-10521
