holder,shares,dateReported,change
ATWOOD & PALMER INC,149816,2025-09-30,320
"LORD, ABBETT & CO. LLC",145011,2025-09-30,145011
"JANE STREET GROUP, LLC",143591,2025-09-30,143591
"D. E. Shaw & Co., Inc.",137207,2025-09-30,118489
Willis Investment Counsel,129584,2025-09-30,-405
"JCP Investment Management, LLC",126589,2025-09-30,-7198
DEUTSCHE BANK AG\,123483,2025-09-30,-59079
"Townsend & Associates, Inc",120801,2025-09-30,1914
AMERICAN CENTURY COMPANIES INC,120419,2025-09-30,80730
"Conestoga Capital Advisors, LLC",119725,2025-09-30,-40772
Amundi,117949,2025-09-30,36198
MAIRS & POWER INC,116761,2025-09-30,-14856
"Nitorum Capital, L.P.",116454,2025-09-30,-57739
COOKSON PEIRCE & CO INC,115894,2025-09-30,115894
LPL Financial LLC,114820,2025-09-30,9615
Swiss National Bank,114500,2025-09-30,600
"Merewether Investment Management, LP",113799,2025-09-30,-152100
RHUMBLINE ADVISERS,111742,2025-09-30,-6185
Quantinno Capital Management LP,110480,2025-09-30,97241
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,109032,2025-09-30,4786
Sourcerock Group LLC,108061,2025-09-30,108061
BARCLAYS PLC,102617,2025-09-30,-25567
DRIEHAUS CAPITAL MANAGEMENT LLC,102258,2025-09-30,102258
CITIGROUP INC,100094,2025-09-30,9472
KELLY LAWRENCE W & ASSOCIATES INC/CA,97967,2025-09-30,-2370
FIRST TRUST ADVISORS LP,96527,2025-09-30,-4771
MILLENNIUM MANAGEMENT LLC,92313,2025-09-30,-165553
ArrowMark Colorado Holdings LLC,92259,2025-09-30,-153247
AMERIPRISE FINANCIAL INC,91660,2025-09-30,-28433
LOS ANGELES CAPITAL MANAGEMENT LLC,91435,2025-09-30,74591
PRINCIPAL FINANCIAL GROUP INC,86623,2025-09-30,20270
PRICE T ROWE ASSOCIATES INC /MD/,84068,2025-09-30,135
"Redwood Grove Capital, LLC",81380,2025-09-30,0
"BNP PARIBAS ARBITRAGE, SNC",78580,2025-09-30,-48721
Thematics Asset Management,77742,2025-09-30,11210
GAGNON SECURITIES LLC,77561,2025-09-30,9372
"APIS CAPITAL ADVISORS, LLC",75000,2025-09-30,8000
"ADVISOR GROUP HOLDINGS, INC.",71680,2025-09-30,45680
"Baird Financial Group, Inc.",71093,2025-09-30,7840
SEI INVESTMENTS CO,69902,2025-09-30,7115
KENNEDY CAPITAL MANAGEMENT LLC,67910,2025-09-30,-9025
HSBC HOLDINGS PLC,67287,2025-09-30,-21418
MATRIX ASSET ADVISORS INC/NY,66890,2025-09-30,118
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",65917,2025-09-30,-369
RENAISSANCE TECHNOLOGIES LLC,62300,2025-09-30,62300
CANADA PENSION PLAN INVESTMENT BOARD,61956,2025-09-30,-6475
VAN ECK ASSOCIATES CORP,60529,2025-09-30,-1260
Cerity Partners LLC,60513,2025-09-30,9963
TWINBEECH CAPITAL LP,60359,2025-09-30,60359
PEREGRINE CAPITAL MANAGEMENT LLC,58544,2025-09-30,-6748
STATE OF WISCONSIN INVESTMENT BOARD,58349,2025-09-30,647
STRS OHIO,58096,2025-09-30,49595
PINNACLE FINANCIAL PARTNERS INC,58081,2025-09-30,3530
JOHN G ULLMAN & ASSOCIATES INC,57875,2025-09-30,-426
DIAMOND HILL CAPITAL MANAGEMENT INC,57438,2025-09-30,0
"BCWM, LLC",57252,2025-09-30,-15232
Capital World Investors,57248,2025-09-30,-347845
BANK OF MONTREAL /CAN/,56049,2025-09-30,-1976
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",56018,2025-09-30,7459
"Kessler Investment Group, LLC",55653,2025-09-30,1318
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,55549,2025-09-30,347
STIFEL FINANCIAL CORP,55489,2025-09-30,-5389
"Colony Group, LLC",55043,2025-09-30,47513
Calamos Advisors LLC,54997,2025-09-30,0
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,54892,2025-09-30,-3955
KIRR MARBACH & CO LLC /IN/,54150,2025-09-30,1266
"Horizon Investments, LLC",54073,2025-09-30,5869
"CapWealth Advisors, LLC",52349,2025-09-30,-610
Covalis Capital LLP,52114,2025-09-30,52114
"Lighthouse Investment Partners, LLC",51903,2025-09-30,43999
FRANKLIN RESOURCES INC,50856,2025-09-30,6723
NORDEA INVESTMENT MANAGEMENT AB,50644,2025-09-30,2170
"COMMONWEALTH EQUITY SERVICES, LLC",50431,2025-09-30,909
PICTON MAHONEY ASSET MANAGEMENT,50112,2025-09-30,4123
"State of Tennessee, Treasury Department",50045,2025-09-30,-25232
"WOLVERINE TRADING, LLC",49469,2025-09-30,20132
"SOUTHERNSUN ASSET MANAGEMENT, LLC",49187,2025-09-30,-11907
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,48737,2025-09-30,-1935
ALGERT GLOBAL LLC,47207,2025-09-30,2250
Y-Intercept (Hong Kong) Ltd,46868,2025-09-30,25103
Private Advisory Group LLC,46590,2025-09-30,46590
"OAK FAMILY ADVISORS, LLC",45305,2025-09-30,-2499
Engineers Gate Manager LP,45160,2025-09-30,42985
"Portolan Capital Management, LLC",45031,2025-09-30,45031
PUBLIC SECTOR PENSION INVESTMENT BOARD,43342,2025-09-30,451
"GRIMES & COMPANY, INC.",41535,2025-09-30,-8684
"Mercuria Capital Strategies, LLC",40934,2025-09-30,40934
"Kovitz Investment Group Partners, LLC",40466,2025-09-30,-14468
"TCG Advisory Services, LLC",38649,2025-09-30,-2964
HRT FINANCIAL LP,38215,2025-09-30,38215
Laurus Investment Counsel Inc.,36950,2025-09-30,0
HEARTLAND ADVISORS INC,36172,2025-09-30,36172
Creative Planning,35610,2025-09-30,4855
LAZARD ASSET MANAGEMENT LLC,35116,2025-09-30,-32327
NEW YORK STATE COMMON RETIREMENT FUND,35111,2025-09-30,-600
Avalon Global Asset Management LLC,35000,2025-09-30,-10000
Point72 Europe (London) LLP,34200,2025-09-30,-2411
PRUDENTIAL FINANCIAL INC,34018,2025-09-30,240
"Hedeker Wealth, LLC",33643,2025-09-30,201
OPPENHEIMER & CO INC,33386,2025-09-30,-2110
"Russell Investments Group, Ltd.",32559,2025-09-30,18585
Ninety One SA (PTY) Ltd,31494,2025-09-30,31494
Atika Capital Management LLC,31000,2025-09-30,31000
Cetera Investment Advisers,30682,2025-09-30,2683
LONESTAR CAPITAL MANAGEMENT LLC,30000,2025-09-30,0
IPG Investment Advisors LLC,29981,2025-09-30,-39302
"Chevy Chase Trust Holdings, LLC",29945,2025-09-30,-1271
CIBC WORLD MARKET INC.,29887,2025-09-30,1050
JANUS HENDERSON GROUP PLC,29309,2025-09-30,806
Man Group plc,28299,2025-09-30,6672
FMR LLC,28290,2025-09-30,138
CAPTRUST FINANCIAL ADVISORS,28034,2025-09-30,1704
MYDA Advisors LLC,28000,2025-09-30,28000
"Ambassador Advisors, LLC",27970,2025-09-30,-648
Invenomic Capital Management LP,27763,2025-09-30,-46603
South Dakota Investment Council,27705,2025-09-30,-400
COMERICA BANK,27627,2025-09-30,-6237
"State of Alaska, Department of Revenue",27288,2025-09-30,-348
"IEQ CAPITAL, LLC",27179,2025-09-30,25129
PEAK6 LLC,26824,2025-09-30,3730
GREAT WEST LIFE ASSURANCE CO /CAN/,26663,2025-09-30,15
Janney Montgomery Scott LLC,26620,2025-09-30,-6949
MERIDIAN MANAGEMENT CO,26520,2025-09-30,-8023
Treasurer of the State of North Carolina,26249,2025-09-30,-1025
BEACON INVESTMENT ADVISORS LLC,26226,2025-09-30,0
"Watchman Group, Inc.",26138,2025-09-30,-504
Rathbones Group PLC,26022,2025-09-30,-325
Police & Firemen's Retirement System of New Jersey,25837,2025-09-30,3627
"Carnegie Capital Asset Management, LLC",25767,2025-09-30,-40
"NATIXIS ADVISORS, L.P.",25591,2025-09-30,1549
WOODSTOCK CORP,25294,2025-09-30,-75
DANSKE BANK A/S,25270,2025-09-30,23998
"Cambridge Investment Research Advisors, Inc.",24698,2025-09-30,-1374
"Skylands Capital, LLC",24160,2025-09-30,-15425
Universal- Beteiligungs- und Servicegesellschaft mbH,23304,2025-09-30,-1272
"Qsemble Capital Management, LP",22974,2025-09-30,22974
"Steward Partners Investment Advisory, LLC",22966,2025-09-30,7309
"Barnett & Company, Inc.",22845,2025-09-30,150
"CI Private Wealth, LLC",22762,2025-09-30,2676
"VAN DEN BERG MANAGEMENT I, INC",22610,2025-09-30,-74
Brevan Howard Capital Management LP,22377,2025-09-30,-4865
"Scott & Selber, Inc.",22257,2025-09-30,-282
CAPITAL FUND MANAGEMENT S.A.,21832,2025-09-30,21832
State of New Jersey Common Pension Fund D,21400,2025-09-30,684
Quinn Opportunity Partners LLC,20500,2025-09-30,-7500
GENEVA CAPITAL MANAGEMENT LLC,20414,2025-09-30,-920
BRIDGES INVESTMENT MANAGEMENT INC,19750,2025-09-30,590
"DUDLEY & SHANLEY, INC.",19650,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,19609,2025-09-30,101
"Rakuten Investment Management, Inc.",19315,2025-09-30,19315
"Secure Asset Management, LLC",19145,2025-09-30,998
NATIONAL BANK OF CANADA /FI/,18753,2025-09-30,-25581
"ADAGE CAPITAL PARTNERS GP, L.L.C.",18458,2025-09-30,-35700
"Hartree Partners, LP",18000,2025-09-30,18000
TD Waterhouse Canada Inc.,17863,2025-09-30,-1917
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",17825,2025-09-30,-1134
Zurcher Kantonalbank (Zurich Cantonalbank),17760,2025-09-30,855
TRUIST FINANCIAL CORP,17741,2025-09-30,-1010
"SG Americas Securities, LLC",17665,2025-09-30,10659
"LETSON INVESTMENT MANAGEMENT, INC.",17654,2025-09-30,475
Arizona State Retirement System,17482,2025-09-30,85
ACADIAN ASSET MANAGEMENT LLC,17182,2025-09-30,4949
"CWM, LLC",17153,2025-09-30,8713
Stiles Financial Services Inc,17056,2025-09-30,-560
Campbell & CO Investment Adviser LLC,16879,2025-09-30,16879
GoalVest Advisory LLC,16851,2025-09-30,135
"HighTower Advisors, LLC",16644,2025-09-30,-8022
VIRGINIA RETIREMENT SYSTEMS ET AL,16514,2025-09-30,100
Regal Investment Advisors LLC,16385,2025-09-30,-5242
Illinois Municipal Retirement Fund,16280,2025-09-30,5027
Walleye Trading LLC,16143,2025-09-30,-8746
EVERGREEN CAPITAL MANAGEMENT LLC,16093,2025-09-30,-4986
Virtu Financial LLC,16056,2025-09-30,16056
STATE OF MICHIGAN RETIREMENT SYSTEM,15916,2025-09-30,-100
"Moran Wealth Management, LLC",15903,2025-09-30,-10855
AZZAD ASSET MANAGEMENT INC /ADV,15785,2025-09-30,-25
Keeler THomas Management LLC,15694,2025-09-30,460
"X-Square Capital, LLC",15529,2025-09-30,-4750
"Procyon Advisors, LLC",15403,2025-09-30,2434
Handelsbanken Fonder AB,15100,2025-09-30,0
Independence Bank of Kentucky,15084,2025-09-30,-83
"Toroso Investments, LLC",15041,2025-09-30,4321
"Mariner, LLC",14934,2025-09-30,4276
Rockefeller Capital Management L.P.,14925,2025-09-30,64
Czech National Bank,14903,2025-09-30,461
Kampmann Melissa S.,14805,2025-09-30,15
"Farther Finance Advisors, LLC",14774,2025-09-30,2217
"MetLife Investment Management, LLC",14552,2025-09-30,-487
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,14498,2025-09-30,-35
"Connor, Clark & Lunn Investment Management Ltd.",14155,2025-09-30,14155
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,14090,2025-09-30,-400
CLIFFORD SWAN INVESTMENT COUNSEL LLC,14010,2025-09-30,0
TEACHER RETIREMENT SYSTEM OF TEXAS,13828,2025-09-30,81
"PNC FINANCIAL SERVICES GROUP, INC.",13596,2025-09-30,62
"TRITONPOINT WEALTH, LLC",13530,2025-09-30,520
HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,13481,2025-09-30,-1537
"Guild Investment Management, Inc.",13380,2025-09-30,0
KAYNE ANDERSON CAPITAL ADVISORS LP,12897,2025-09-30,12897
US BANCORP \DE\,12839,2025-09-30,1686
Retirement Systems of Alabama,12517,2025-09-30,-160
"Empowered Funds, LLC",12503,2025-09-30,16
KLP KAPITALFORVALTNING AS,12300,2025-09-30,-100
TORONTO DOMINION BANK,12046,2025-09-30,-1188
"Jaffetilchin Investment Partners, LLC",11900,2025-09-30,-390
HARMONY ASSET MANAGEMENT LLC,11855,2025-09-30,-525
Verition Fund Management LLC,11846,2025-09-30,-14599
Pictet Asset Management Holding SA,11746,2025-09-30,-1967
"Glenmede Investment Management, LP",11735,2025-09-30,-3164
Federation des caisses Desjardins du Quebec,11706,2025-09-30,3021
"SRS Capital Advisors, Inc.",11576,2025-09-30,11552
DILLON & ASSOCIATES INC,11420,2025-09-30,-1639
AMALGAMATED BANK,11115,2025-09-30,-250
Mitsubishi UFJ Trust & Banking Corp,11055,2025-09-30,8984
NEEDHAM INVESTMENT MANAGEMENT LLC,11000,2025-09-30,0
"Ensign Peak Advisors, Inc",10952,2025-09-30,-39915
"Altman Advisors, Inc.",10793,2025-09-30,10793
UniSuper Management Pty Ltd,10740,2025-09-30,-2141
"UMB Bank, n.a.",10713,2025-09-30,8930
"Pathstone Holdings, LLC",10663,2025-09-30,-5656
ProShare Advisors LLC,10596,2025-09-30,-1673
"Caption Management, LLC",10500,2025-09-30,10500
CONDOR CAPITAL MANAGEMENT,10448,2025-09-30,-66
TD ASSET MANAGEMENT INC,10344,2025-09-30,-530
Catalyst Capital Advisors LLC,10250,2025-09-30,10250
"Poehling Capital Management, INC.",10128,2025-09-30,-6
PITCAIRN CO,10108,2025-09-30,351
"CIM, LLC",10028,2025-09-30,25
"Militia Capital Partners, LP",10000,2025-09-30,10000
Meridian Financial Partners LLC,9995,2025-09-30,35
J. Goldman & Co LP,9932,2025-09-30,-143683
MERCER GLOBAL ADVISORS INC /ADV,9906,2025-09-30,5194
"Radnor Capital Management, LLC",9844,2025-09-30,2795
Neuberger Berman Group LLC,9740,2025-09-30,553
Aquatic Capital Management LLC,9735,2025-09-30,9735
Utah Retirement Systems,9706,2025-09-30,0
CIM INVESTMENT MANAGEMENT INC,9638,2025-09-30,-9887
OPPENHEIMER ASSET MANAGEMENT INC.,9593,2025-09-30,-1708
XTX Topco Ltd,9438,2025-09-30,9438
REGIONS FINANCIAL CORP,9213,2025-09-30,1189
OSSIAM,9200,2025-09-30,0
JAMES INVESTMENT RESEARCH INC,9126,2025-09-30,1252
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,9080,2025-09-30,0
BURNEY CO/,9061,2025-09-30,-8207
MARTINGALE ASSET MANAGEMENT L P,9012,2025-09-30,-164
"RB Capital Management, LLC",8972,2025-09-30,-10
BENJAMIN EDWARDS INC,8955,2025-09-30,21
Atlantic Union Bankshares Corp,8904,2025-09-30,-313
"LRT Capital Management, LLC",8890,2025-09-30,-12973
"Private Advisor Group, LLC",8661,2025-09-30,1478
First Bank & Trust,8472,2025-09-30,-281
ROMANO BROTHERS AND COMPANY,8210,2025-09-30,0
First Washington CORP,8155,2025-09-30,0
"WILEY BROS.-AINTREE CAPITAL, LLC",8146,2025-09-30,-1010
"Segment Wealth Management, LLC",8101,2025-09-30,8101
"Kestra Advisory Services, LLC",8065,2025-09-30,2361
"Mirae Asset Global Investments Co., Ltd.",8035,2025-09-30,-57
ODDO BHF ASSET MANAGEMENT SAS,8010,2025-09-30,981
Dorsey & Whitney Trust CO LLC,7925,2025-09-30,1
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,7903,2025-09-30,-21
"Monte Financial Group, LLC",7812,2025-09-30,-3415
Woodline Partners LP,7747,2025-09-30,1364
"Wealth Advisory Solutions, LLC",7741,2025-09-30,-11439
Unified Investment Management,7741,2025-09-30,27
"Philip James Wealth Mangement, LLC",7737,2025-09-30,-304
"Nicollet Investment Management, Inc.",7684,2025-09-30,-222
"Greenbush Financial Group, LLC",7670,2025-09-30,289
CREDIT AGRICOLE S A,7658,2025-09-30,7658
SANDLER CAPITAL MANAGEMENT,7583,2025-09-30,7583
CIBC Asset Management Inc,7564,2025-09-30,-13
Daiwa Securities Group Inc.,7546,2025-09-30,3499
"Wellington Shields & Co., LLC",7506,2025-09-30,-50
"IMA Wealth, Inc.",7372,2025-09-30,-11
"KINGSWOOD WEALTH ADVISORS, LLC",7362,2025-09-30,4962
"Quantitative Investment Management, LLC",7279,2025-09-30,7279
STEPHENS INC /AR/,7223,2025-09-30,-42
"YOUSIF CAPITAL MANAGEMENT, LLC",7190,2025-09-30,-687
ALPS ADVISORS INC,7122,2025-09-30,3700
"Summit Trail Advisors, LLC",7078,2025-09-30,4387
Ethic Inc.,7051,2025-09-30,2677
"Convergence Investment Partners, LLC",7017,2025-09-30,7017
ROTHSCHILD INVESTMENT LLC,6942,2025-09-30,537
JONES FINANCIAL COMPANIES LLLP,6780,2025-09-30,1070
WoodTrust Financial Corp,6750,2025-09-30,0
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,6695,2025-09-30,4164
"Equitable Holdings, Inc.",6689,2025-09-30,-4460
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,6660,2025-09-30,1559
Perbak Capital Partners LLP,6628,2025-09-30,671
THRIVENT FINANCIAL FOR LUTHERANS,6617,2025-09-30,4294
"SECURED RETIREMENT ADVISORS, LLC",6595,2025-09-30,-253
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,6362,2025-09-30,-415
"Ancora Advisors, LLC",6082,2025-09-30,-75
DELTA FINANCIAL ADVISORS LLC,6048,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,6026,2025-09-30,0
Arkadios Wealth Advisors,6015,2025-09-30,-1382
Versor Investments LP,6010,2025-09-30,4476
"TWO SIGMA ADVISERS, LP",5800,2025-09-30,5800
"Inspire Investing, LLC",5785,2025-09-30,5785
Live Oak Investment Partners,5767,2025-09-30,5767
MEEDER ASSET MANAGEMENT INC,5749,2025-09-30,5749
WEALTH EFFECTS LLC,5725,2025-09-30,-1160
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,5716,2025-09-30,-620
"FAIRFIELD, BUSH & CO.",5677,2025-09-30,-56
"Financiere des Professionnels - Fonds d,investissement inc.",5628,2025-09-30,5628
Hodges Capital Management Inc.,5607,2025-09-30,1020
"Vanguard Personalized Indexing Management, LLC",5590,2025-09-30,241
Columbia Asset Management,5584,2025-09-30,-265
Prospera Financial Services Inc,5576,2025-09-30,2710
Abundance Wealth Counselors,5440,2025-09-30,-112
"Nilsine Partners, LLC",5387,2025-09-30,5387
"Rafferty Asset Management, LLC",5283,2025-09-30,-2633
Hilltop Holdings Inc.,5272,2025-09-30,-90
"HARBOR INVESTMENT ADVISORY, LLC",5263,2025-09-30,473
Oak Thistle LLC,5259,2025-09-30,2559
D.A. DAVIDSON & CO.,5249,2025-09-30,17
"First Eagle Investment Management, LLC",5235,2025-09-30,-2444
111 Capital,5123,2025-09-30,5123
"Union Bancaire Privee, UBP SA",5104,2025-09-30,-788
INCEPTIONR LLC,5087,2025-09-30,5087
"Stratos Wealth Partners, LTD.",5051,2025-09-30,-1018
Quest Partners LLC,5036,2025-09-30,2215
"MML INVESTORS SERVICES, LLC",4963,2025-09-30,87
"BOOTHBAY FUND MANAGEMENT, LLC",4810,2025-09-30,-22827
"NBC SECURITIES, INC.",4774,2025-09-30,-1094
J. Safra Sarasin Holding AG,4763,2025-09-30,0
"Pacer Advisors, Inc.",4754,2025-09-30,-6666
SOROS CAPITAL MANAGEMENT LLC,4739,2025-09-30,2036
"Advisors Asset Management, Inc.",4738,2025-09-30,171
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,4667,2025-09-30,-500
"XPONANCE, INC.",4601,2025-09-30,-667
DARK FOREST CAPITAL MANAGEMENT LP,4588,2025-09-30,4588
PATTEN & PATTEN INC/TN,4586,2025-09-30,-614
"Principal Street Partners, LLC",4396,2025-09-30,-278
"Sumitomo Mitsui Trust Holdings, Inc.",4366,2025-09-30,1880
"Hunter Perkins Capital Management, LLC",4365,2025-09-30,0
"Diversified Investment Strategies, LLC",4361,2025-09-30,600
"Manhattan West Asset Management, LLC",4354,2025-09-30,-55
"BOKF, NA",4327,2025-09-30,555
MCDONALD PARTNERS LLC,4325,2025-09-30,0
MGO ONE SEVEN LLC,4318,2025-09-30,4318
"Savant Capital, LLC",4305,2025-09-30,579
MIZUHO SECURITIES USA LLC,4274,2025-09-30,194
"Sequoia Financial Advisors, LLC",4267,2025-09-30,407
GUGGENHEIM CAPITAL LLC,4209,2025-09-30,53
Chicago Partners Investment Group LLC,4120,2025-09-30,4120
BANK OF NOVA SCOTIA,4079,2025-09-30,531
Robeco Institutional Asset Management B.V.,4012,2025-09-30,-35050
"Retirement Planning Co of New England, Inc.",4009,2025-09-30,-34
VIKING FUND MANAGEMENT LLC,4000,2025-09-30,-1000
Ausbil Investment Management Ltd,3988,2025-09-30,27
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",3976,2025-09-30,342
GSA CAPITAL PARTNERS LLP,3887,2025-09-30,3887
Magnetar Financial LLC,3871,2025-09-30,3871
"Inscription Capital, LLC",3800,2025-09-30,2189
"Catalytic Wealth RIA, LLC",3799,2025-09-30,3799
Miller Financial Services LLC,3788,2025-09-30,0
"THOMPSON INVESTMENT MANAGEMENT, INC.",3772,2025-09-30,-60
Northwest & Ethical Investments L.P.,3750,2025-09-30,0
SHERBROOKE PARK ADVISERS LLC,3749,2025-09-30,1500
Hanson & Doremus Investment Management,3707,2025-09-30,36
Beaton Management Co. Inc.,3625,2025-09-30,0
Sterling Capital Management LLC,3610,2025-09-30,-276
"DIAMANT ASSET MANAGEMENT, INC.",3610,2025-09-30,0
Regents Gate Capital LLP,3607,2025-09-30,-1893
GLOBEFLEX CAPITAL L P,3603,2025-09-30,0
WRIGHT INVESTORS SERVICE INC,3594,2025-09-30,3594
Diversified Trust Co,3570,2025-09-30,3570
MITCHELL SINKLER & STARR/PA,3508,2025-09-30,100
"Chicago Capital, LLC",3463,2025-09-30,198
Aaron Wealth Advisors LLC,3447,2025-09-30,3447
HARTFORD INVESTMENT MANAGEMENT CO,3438,2025-09-30,-106
abrdn plc,3384,2025-09-30,-282
BESSEMER GROUP INC,3380,2025-09-30,63
iA Global Asset Management Inc.,3352,2025-09-30,2672
Archer Investment Corp,3350,2025-09-30,0
Allworth Financial LP,3340,2025-09-30,602
Seelaus Asset Management LLC,3300,2025-09-30,-100
"Merit Financial Group, LLC",3293,2025-09-30,216
Argent Trust Co,3272,2025-09-30,73
GREENWOOD CAPITAL ASSOCIATES LLC,3264,2025-09-30,-729
STEVENS CAPITAL MANAGEMENT LP,3263,2025-09-30,3263
True Vision MN LLC,3238,2025-09-30,16
"Lido Advisors, LLC",3218,2025-09-30,-234
"Aureus Asset Management, LLC",3200,2025-09-30,0
CONGRESS ASSET MANAGEMENT CO /MA,3190,2025-09-30,0
M&T BANK CORP,3188,2025-09-30,-770
"STANSBERRY ASSET MANAGEMENT, LLC",3175,2025-09-30,-93
FIFTH THIRD BANCORP,3161,2025-09-30,248
TRANSATLANTIQUE PRIVATE WEALTH LLC,3132,2025-09-30,187
"Cresset Asset Management, LLC",3123,2025-09-30,3123
Louisiana State Employees Retirement System,3100,2025-09-30,0
"Three Seasons Wealth, LLC",3097,2025-09-30,3097
"Peregrine Asset Advisers, Inc.",3095,2025-09-30,-1400
Maryland State Retirement & Pension System,3086,2025-09-30,334
"AA Financial Advisors, LLC",3053,2025-09-30,0
SCOTIA CAPITAL INC.,3027,2025-09-30,3027
"Prime Capital Investment Advisors, LLC",2959,2025-09-30,-180
Limestone Investment Advisors LP,2902,2025-09-30,2832
"Pine Haven Investment Counsel, Inc",2901,2025-09-30,40
