holder,shares,dateReported,change
SCHRODER INVESTMENT MANAGEMENT GROUP,958017,2025-09-30,-137706
National Pension Service,953265,2025-09-30,7403
abrdn plc,934898,2025-09-30,59815
GREAT WEST LIFE ASSURANCE CO /CAN/,912112,2025-09-30,103849
Universal- Beteiligungs- und Servicegesellschaft mbH,900465,2025-09-30,-183530
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",889582,2025-09-30,35827
BALYASNY ASSET MANAGEMENT L.P.,772906,2025-09-30,300601
JANUS HENDERSON GROUP PLC,768768,2025-09-30,-25671
RAYMOND JAMES FINANCIAL INC,699278,2025-09-30,20448
"JANE STREET GROUP, LLC",667497,2025-09-30,667497
AEW CAPITAL MANAGEMENT L P,655925,2025-09-30,-127250
MACQUARIE GROUP LTD,652752,2025-09-30,48121
WELLINGTON MANAGEMENT GROUP LLP,640789,2025-09-30,213778
WELLS FARGO & COMPANY/MN,639051,2025-09-30,200071
"Asset Management One Co., Ltd.",638534,2025-09-30,1857
AMERIPRISE FINANCIAL INC,627889,2025-09-30,104577
RHUMBLINE ADVISERS,625932,2025-09-30,-28560
CITIGROUP INC,624684,2025-09-30,-22803
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,603397,2025-09-30,11049
NOMURA ASSET MANAGEMENT CO LTD,577524,2025-09-30,16648
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,568976,2025-09-30,22729
"D. E. Shaw & Co., Inc.",556686,2025-09-30,41453
AMERICAN CENTURY COMPANIES INC,553007,2025-09-30,-57059
STRS OHIO,540367,2025-09-30,25972
LASALLE INVESTMENT MANAGEMENT SECURITIES LLC,514710,2025-09-30,-11519
SYCOMORE ASSET MANAGEMENT,500000,2025-09-30,0
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",479019,2025-09-30,56790
Rockefeller Capital Management L.P.,477088,2025-09-30,6803
"BNP PARIBAS ARBITRAGE, SNC",476320,2025-09-30,-164210
Adelante Capital Management LLC,463235,2025-09-30,56099
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,459188,2025-09-30,-26181
ENVESTNET ASSET MANAGEMENT INC,456324,2025-09-30,-3107
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,448887,2025-09-30,140526
NORDEA INVESTMENT MANAGEMENT AB,439671,2025-09-30,385641
PGGM Investments,434240,2025-09-30,30366
CBRE INVESTMENT MANAGEMENT LISTED REAL ASSETS LLC,420700,2025-09-30,-534998
"Pacer Advisors, Inc.",397583,2025-09-30,-5138
STIFEL FINANCIAL CORP,368932,2025-09-30,28135
AXA Investment Managers S.A.,357624,2025-09-30,357624
Swedbank AB,350583,2025-09-30,25215
FRANKLIN RESOURCES INC,334783,2025-09-30,-3420
AQR CAPITAL MANAGEMENT LLC,332517,2025-09-30,17444
Allianz Asset Management GmbH,326026,2025-09-30,-28183
LPL Financial LLC,318719,2025-09-30,5548
"ADAGE CAPITAL PARTNERS GP, L.L.C.",316500,2025-09-30,-13500
Zurcher Kantonalbank (Zurich Cantonalbank),308907,2025-09-30,4381
BNP Paribas Asset Management Holding S.A.,308079,2025-09-30,104725
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,304292,2025-09-30,-10853
DekaBank Deutsche Girozentrale,300216,2025-09-30,0
BAMCO INC /NY/,292623,2025-09-30,-36237
AVIVA PLC,291792,2025-09-30,30307
HEITMAN REAL ESTATE SECURITIES LLC,287750,2025-09-30,-62529
"PineBridge Investments, L.P.",275554,2025-09-30,-28790
OFI INVEST ASSET MANAGEMENT,271265,2025-09-30,270545
State of New Jersey Common Pension Fund D,269812,2025-09-30,7425
Hazelview Securities Inc.,263965,2025-09-30,2588
HOMESTEAD ADVISERS CORP,260656,2025-09-30,-5300
HUNTINGTON NATIONAL BANK,256603,2025-09-30,15228
Retirement Systems of Alabama,248583,2025-09-30,454
DANSKE BANK A/S,247940,2025-09-30,17500
BANK OF MONTREAL /CAN/,238694,2025-09-30,33646
NEW YORK STATE COMMON RETIREMENT FUND,233569,2025-09-30,15569
UniSuper Management Pty Ltd,232988,2025-09-30,1858
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,232384,2025-09-30,-3275
"NATIXIS ADVISORS, L.P.",231619,2025-09-30,8400
Creative Planning,226450,2025-09-30,60579
Neuberger Berman Group LLC,218652,2025-09-30,-3326
TORONTO DOMINION BANK,216509,2025-09-30,-703
SUN LIFE FINANCIAL INC,213509,2025-09-30,0
MACKENZIE FINANCIAL CORP,212502,2025-09-30,178213
US BANCORP \DE\,200651,2025-09-30,-95
"State of Alaska, Department of Revenue",199567,2025-09-30,-1144
CITADEL ADVISORS LLC,199026,2025-09-30,-1289270
"Resona Asset Management Co.,Ltd.",196499,2025-09-30,12847
"MARSHALL WACE, LLP",196411,2025-09-30,196411
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,187643,2025-09-30,718
"Colony Group, LLC",186780,2025-09-30,2691
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,186691,2025-09-30,62
VAN ECK ASSOCIATES CORP,182391,2025-09-30,16254
STATE OF WISCONSIN INVESTMENT BOARD,177065,2025-09-30,-2638
"Gotham Asset Management, LLC",176260,2025-09-30,67967
APG Asset Management N.V.,176100,2025-09-30,600
BROOKFIELD Corp /ON/,174532,2025-09-30,27710
Mitsubishi UFJ Trust & Banking Corp,173353,2025-09-30,-33300
"Chevy Chase Trust Holdings, LLC",163611,2025-09-30,-3608
Handelsbanken Fonder AB,161272,2025-09-30,-2193
KLP KAPITALFORVALTNING AS,159581,2025-09-30,1800
NATIONAL BANK OF CANADA /FI/,159074,2025-09-30,-75466
VIRGINIA RETIREMENT SYSTEMS ET AL,157470,2025-09-30,18600
CIBC WORLD MARKET INC.,156592,2025-09-30,21891
TD ASSET MANAGEMENT INC,153779,2025-09-30,2282
Treasurer of the State of North Carolina,151659,2025-09-30,-5908
Thematics Asset Management,151408,2025-09-30,969
JONES FINANCIAL COMPANIES LLLP,148970,2025-09-30,17729
"Sumitomo Mitsui DS Asset Management Company, Ltd",147253,2025-09-30,4865
Ninety One UK Ltd,145000,2025-09-30,0
Zurich Insurance Group Ltd/FI,139060,2025-09-30,66363
"Metis Global Partners, LLC",138006,2025-09-30,17427
ROYAL LONDON ASSET MANAGEMENT LTD,133566,2025-09-30,-4509
VICTORY CAPITAL MANAGEMENT INC,132257,2025-09-30,-13096
Vert Asset Management LLC,131283,2025-09-30,4979
Korea Investment CORP,127754,2025-09-30,-131720
Candriam S.C.A.,126837,2025-09-30,100505
PACIFIC HEIGHTS ASSET MANAGEMENT LLC,125000,2025-09-30,25000
Foresight Group Ltd Liability Partnership,124682,2025-09-30,2398
Midwest Trust Co,124623,2025-09-30,-1107
Qube Research & Technologies Ltd,119913,2025-09-30,119913
IFM Investors Pty Ltd,119013,2025-09-30,462
"WILEY BROS.-AINTREE CAPITAL, LLC",117636,2025-09-30,12220
RENAISSANCE TECHNOLOGIES LLC,117183,2025-09-30,-4784
Woodline Partners LP,115895,2025-09-30,81648
"State of Tennessee, Treasury Department",115449,2025-09-30,6179
VOYA INVESTMENT MANAGEMENT LLC,113697,2025-09-30,-26461
Presima Securities ULC,112770,2025-09-30,-26242
"Mirae Asset Global Investments Co., Ltd.",111389,2025-09-30,11068
PRUDENTIAL PLC,109544,2025-09-30,17258
FIL Ltd,108730,2025-09-30,-62824
PINNACLE ASSOCIATES LTD,106835,2025-09-30,-4007
Lansforsakringar Fondforvaltning AB (publ),106601,2025-09-30,4574
Alberta Investment Management Corp,106000,2025-09-30,0
"GRS Advisors, LLC",104375,2025-09-30,-94827
EASTERLY INVESTMENT PARTNERS LLC,103561,2025-09-30,-49000
"Alpha Cubed Investments, LLC",102829,2025-09-30,-695
"COMMONWEALTH EQUITY SERVICES, LLC",101192,2025-09-30,-9603
CHILTON CAPITAL MANAGEMENT LLC,99570,2025-09-30,847
Arizona State Retirement System,98355,2025-09-30,-90
"DigitalBridge Group, Inc.",97400,2025-09-30,56200
"NISA INVESTMENT ADVISORS, LLC",97287,2025-09-30,-9369
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",96976,2025-09-30,-10689
DnB Asset Management AS,94911,2025-09-30,2593
"Baird Financial Group, Inc.",94263,2025-09-30,-950
Vision Capital Corp,93969,2025-09-30,35000
FIRST TRUST ADVISORS LP,92841,2025-09-30,-3773
THRIVENT FINANCIAL FOR LUTHERANS,92000,2025-09-30,14107
1832 Asset Management L.P.,90890,2025-09-30,8870
KORNITZER CAPITAL MANAGEMENT INC /KS,90000,2025-09-30,-300
TODD ASSET MANAGEMENT LLC,89936,2025-09-30,-535
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,89843,2025-09-30,335
"MetLife Investment Management, LLC",88793,2025-09-30,-1197
"Sound Income Strategies, LLC",87778,2025-09-30,87462
"Aptus Capital Advisors, LLC",86949,2025-09-30,3817
Stony Point Capital LLC,86886,2025-09-30,4130
STATE OF MICHIGAN RETIREMENT SYSTEM,86681,2025-09-30,600
CREDIT AGRICOLE S A,86324,2025-09-30,86324
MILLENNIUM MANAGEMENT LLC,86082,2025-09-30,31509
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,83113,2025-09-30,0
M&T BANK CORP,82167,2025-09-30,-30357
Czech National Bank,81422,2025-09-30,4038
DAVIS SELECTED ADVISERS,81280,2025-09-30,12820
ROTHSCHILD INVESTMENT LLC,80663,2025-09-30,308
Squarepoint Ops LLC,80614,2025-09-30,48648
CAPTRUST FINANCIAL ADVISORS,78234,2025-09-30,-273
"Boston Common Asset Management, LLC",76320,2025-09-30,-1922
Calamos Advisors LLC,75949,2025-09-30,0
REAVES W H & CO INC,74733,2025-09-30,-7
"TWO SIGMA INVESTMENTS, LP",74170,2025-09-30,-41219
FORSTA AP-FONDEN,73800,2025-09-30,4200
ProShare Advisors LLC,73782,2025-09-30,8463
Robeco Institutional Asset Management B.V.,73600,2025-09-30,2963
"HighTower Advisors, LLC",72772,2025-09-30,-5804
ZEVIN ASSET MANAGEMENT LLC,72632,2025-09-30,-5101
L & S Advisors Inc,72103,2025-09-30,7218
BRIGHTON JONES LLC,71706,2025-09-30,66
Cetera Investment Advisers,71451,2025-09-30,31734
HBK INVESTMENTS L P,71022,2025-09-30,34022
"Ensign Peak Advisors, Inc",70996,2025-09-30,-1509
"CULLEN/FROST BANKERS, INC.",70813,2025-09-30,-1404
"Strategic Wealth Partners, Ltd.",69177,2025-09-30,2120
PUBLIC SECTOR PENSION INVESTMENT BOARD,69147,2025-09-30,4013
"Bogart Wealth, LLC",69018,2025-09-30,-1151
"Mariner, LLC",68956,2025-09-30,4605
"Capital Investment Advisors, LLC",68704,2025-09-30,3530
"New Age Alpha Advisors, LLC",68324,2025-09-30,-1166
NEOS Investment Management LLC,68007,2025-09-30,27667
"Clearbridge Investments, LLC",67434,2025-09-30,5975
Varma Mutual Pension Insurance Co,67083,2025-09-30,5300
"Uniplan Investment Counsel, Inc.",66990,2025-09-30,565
"Kovitz Investment Group Partners, LLC",66356,2025-09-30,2507
"BCWM, LLC",64141,2025-09-30,-293
Skandinaviska Enskilda Banken AB (publ),63596,2025-09-30,-3871
AEGON ASSET MANAGEMENT UK PLC,63241,2025-09-30,5267
USS Investment Management Ltd,62260,2025-09-30,0
AMALGAMATED BANK,61920,2025-09-30,-396
OVERSEA-CHINESE BANKING Corp Ltd,61907,2025-09-30,-6046
NATIXIS,61248,2025-09-30,44247
MERCER GLOBAL ADVISORS INC /ADV,60830,2025-09-30,10910
TEACHER RETIREMENT SYSTEM OF TEXAS,59963,2025-09-30,953
"LYELL WEALTH MANAGEMENT, LP",59593,2025-09-30,174
TRUIST FINANCIAL CORP,59520,2025-09-30,3124
B&I Capital AG,59341,2025-09-30,-27370
BANK OF NOVA SCOTIA,58767,2025-09-30,19460
"Rakuten Investment Management, Inc.",58432,2025-09-30,58432
Point72 (DIFC) Ltd,58000,2025-09-30,58000
ASR Vermogensbeheer N.V.,57587,2025-09-30,-358
"CI Private Wealth, LLC",57445,2025-09-30,-3276
WESBANCO BANK INC,57124,2025-09-30,1225
Sterling Capital Management LLC,56984,2025-09-30,-2679
AGF MANAGEMENT LTD,56414,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",56346,2025-09-30,1205
FRANKLIN STREET ADVISORS INC /NC,56154,2025-09-30,-7543
Utah Retirement Systems,55740,2025-09-30,857
NORTHSTAR ASSET MANAGEMENT INC,55444,2025-09-30,1221
Penserra Capital Management LLC,54869,2025-09-30,54842
Allworth Financial LP,54439,2025-09-30,1329
Police & Firemen's Retirement System of New Jersey,54297,2025-09-30,3075
BENJAMIN EDWARDS INC,54186,2025-09-30,4661
"Waterfront Capital Partners, LLC",53000,2025-09-30,-79063
Investment Management Corp of Ontario,51007,2025-09-30,5901
MAI Capital Management,50661,2025-09-30,2543
"YOUSIF CAPITAL MANAGEMENT, LLC",49871,2025-09-30,-1584
"XPONANCE, INC.",49774,2025-09-30,-555
Quantinno Capital Management LP,49666,2025-09-30,14446
"Steward Partners Investment Advisory, LLC",49339,2025-09-30,4827
WEATHERLY ASSET MANAGEMENT L. P.,48935,2025-09-30,1266
GSI Capital Advisors LLC,48557,2025-09-30,-4044
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,48403,2025-09-30,-4579
FineMark National Bank & Trust,48302,2025-09-30,-12203
Wealthfront Advisers LLC,48220,2025-09-30,-36
Schonfeld Strategic Advisors LLC,48162,2025-09-30,-14309
"Pathstone Holdings, LLC",48043,2025-09-30,-941
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,46879,2025-09-30,-764
LVM CAPITAL MANAGEMENT LTD/MI,46605,2025-09-30,-59
FARMERS & MERCHANTS INVESTMENTS INC,46174,2025-09-30,-3343
"ADVISOR GROUP HOLDINGS, INC.",45896,2025-09-30,2234
"Nan Shan Life Insurance Co., Ltd.",45194,2025-09-30,30583
Cerity Partners LLC,45055,2025-09-30,1344
"Foster Victor Wealth Advisors, LLC",44818,2025-09-30,1887
ALERUS FINANCIAL  NA,44530,2025-09-30,-278
"PNC FINANCIAL SERVICES GROUP, INC.",43985,2025-09-30,204
CIBC Asset Management Inc,43958,2025-09-30,114
"QRG CAPITAL MANAGEMENT, INC.",43849,2025-09-30,-1944
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,43479,2025-09-30,-163
B. Metzler seel. Sohn & Co. AG,43148,2025-09-30,1908
FAYEZ SAROFIM & CO,42968,2025-09-30,-1479
IBEX WEALTH ADVISORS,41899,2025-09-30,571
FIFTH THIRD BANCORP,41711,2025-09-30,-2740
HANCOCK WHITNEY CORP,41523,2025-09-30,4171
"Capital Investment Counsel, LLC",41516,2025-09-30,-3093
Janney Montgomery Scott LLC,41364,2025-09-30,4631
"NAPLES GLOBAL ADVISORS, LLC",41186,2025-09-30,123
Oak Harvest Investment Services,40922,2025-09-30,782
"Edgemoor Investment Advisors, Inc.",40354,2025-09-30,-694
Ethic Inc.,40270,2025-09-30,2760
Tufton Capital Management,40128,2025-09-30,313
"Rafferty Asset Management, LLC",39925,2025-09-30,-202
"Vanguard Personalized Indexing Management, LLC",39551,2025-09-30,-1126
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,39419,2025-09-30,-1749
ROMANO BROTHERS AND COMPANY,39299,2025-09-30,-583
"Advisors Asset Management, Inc.",39043,2025-09-30,-982
ADELL HARRIMAN & CARPENTER INC,38864,2025-09-30,870
S-Bank Fund Management Ltd,38585,2025-09-30,-503
WASHINGTON TRUST BANK,38464,2025-09-30,-270
"Royal Fund Management, LLC",38450,2025-09-30,2279
CI INVESTMENTS INC.,38195,2025-09-30,-1354
Verition Fund Management LLC,36987,2025-09-30,9200
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,36661,2025-09-30,9340
Dynamic Advisor Solutions LLC,35873,2025-09-30,635
Knights of Columbus Asset Advisors LLC,35476,2025-09-30,-3497
"DEAN INVESTMENT ASSOCIATES, LLC",35087,2025-09-30,-692
Vestcor Inc,34927,2025-09-30,-6549
Assenagon Asset Management S.A.,34886,2025-09-30,19788
STEPHENS INC /AR/,34440,2025-09-30,111
"Silver Lake Advisory, LLC",34183,2025-09-30,158
"CUSHING ASSET MANAGEMENT, LP",34000,2025-09-30,17000
"Kestra Advisory Services, LLC",33851,2025-09-30,6907
Federation des caisses Desjardins du Quebec,33316,2025-09-30,3384
Avanza Fonder AB,32781,2025-09-30,3337
"Chronos Wealth Management, LLC",32731,2025-09-30,-155
BI Asset Management Fondsmaeglerselskab A/S,32636,2025-09-30,-2948
Ilmarinen Mutual Pension Insurance Co,32600,2025-09-30,0
SCS Capital Management LLC,32599,2025-09-30,-363
D.A. DAVIDSON & CO.,32410,2025-09-30,-708
"JAMISON PRIVATE WEALTH MANAGEMENT, INC.",32229,2025-09-30,1463
"Inspire Investing, LLC",31947,2025-09-30,-2683
ABN AMRO INVESTMENT SOLUTIONS,31024,2025-09-30,-611
"Norinchukin Bank, The",30997,2025-09-30,479
"FourThought Financial Partners, LLC",30630,2025-09-30,1832
"Sequoia Financial Advisors, LLC",30515,2025-09-30,273
Elo Mutual Pension Insurance Co,30450,2025-09-30,6844
"Nordwand Advisors, LLC",30338,2025-09-30,508
"Global Wealth Management Investment Advisory, Inc.",29814,2025-09-30,170
"UMB Bank, n.a.",29599,2025-09-30,1161
PEAPACK GLADSTONE FINANCIAL CORP,29594,2025-09-30,1963
DARK FOREST CAPITAL MANAGEMENT LP,29539,2025-09-30,13027
J. Safra Sarasin Holding AG,29345,2025-09-30,13357
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",28922,2025-09-30,1391
PATTEN & PATTEN INC/TN,28505,2025-09-30,-255
Texas Yale Capital Corp.,27933,2025-09-30,1035
EDGEWOOD MANAGEMENT LLC,27826,2025-09-30,0
Fielder Capital Group LLC,27233,2025-09-30,-351
SONA ASSET MANAGEMENT (US) LLC,27200,2025-09-30,0
Paralel Advisors LLC,27000,2025-09-30,10500
SPIRIT OF AMERICA MANAGEMENT CORP/NY,26681,2025-09-30,-2750
Vanderbilt University,26492,2025-09-30,-7257
Banque Cantonale Vaudoise,26441,2025-09-30,34
BLAIR WILLIAM & CO/IL,26322,2025-09-30,1088
"Waterloo Capital, L.P.",26109,2025-09-30,1298
Sitrin Capital Management LLC,25937,2025-09-30,13
CAPITAL FUND MANAGEMENT S.A.,25806,2025-09-30,-21020
Brookstone Capital Management,25619,2025-09-30,-30978
Harbor Advisors LLC,25552,2025-09-30,0
"MML INVESTORS SERVICES, LLC",25521,2025-09-30,353
"SIMON QUICK ADVISORS, LLC",25499,2025-09-30,-54
MASSMUTUAL TRUST CO FSB/ADV,25435,2025-09-30,-189
ALLSTATE CORP,25119,2025-09-30,11630
Steel Peak Wealth Management LLC,25083,2025-09-30,21392
"Naviter Wealth, LLC",25060,2025-09-30,1384
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",24872,2025-09-30,-2127
"Equitable Holdings, Inc.",24534,2025-09-30,395
DAVENPORT & Co LLC,24523,2025-09-30,-994
ING GROEP NV,24444,2025-09-30,23188
Groupe la Francaise,24389,2025-09-30,-245
"Fundamentum, LLC",24380,2025-09-30,673
TCW GROUP INC,24331,2025-09-30,-29985
"American Assets Capital Advisers, LLC",24253,2025-09-30,-288
"Vident Advisory, LLC",24112,2025-09-30,-1287
Vontobel Holding Ltd.,23963,2025-09-30,6269
Polar Asset Management Partners Inc.,23815,2025-09-30,-37285
OPPENHEIMER ASSET MANAGEMENT INC.,23582,2025-09-30,-313
"BOOTHBAY FUND MANAGEMENT, LLC",23565,2025-09-30,-14572
"Jump Financial, LLC",23391,2025-09-30,21063
MIZUHO SECURITIES USA LLC,23349,2025-09-30,1464
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,23173,2025-09-30,-1803
WESTPAC BANKING CORP,22999,2025-09-30,0
AR ASSET MANAGEMENT INC,22840,2025-09-30,0
"NewEdge Advisors, LLC",22760,2025-09-30,1021
"Forest Hill Capital, LLC",22500,2025-09-30,0
iA Global Asset Management Inc.,22263,2025-09-30,22263
"Signet Investment Advisory Group, Inc.",21826,2025-09-30,395
ODDO BHF ASSET MANAGEMENT SAS,21784,2025-09-30,-3398
Vinva Investment Management Ltd,21616,2025-09-30,3574
"Vectors Research Management, LLC",21600,2025-09-30,614
"VestGen Advisors, LLC",21520,2025-09-30,791
KEYBANK NATIONAL ASSOCIATION/OH,21504,2025-09-30,-203
"Meridian Wealth Management, LLC",21487,2025-09-30,-669
STEVENS CAPITAL MANAGEMENT LP,21350,2025-09-30,-4463
Kentucky Retirement Systems,21177,2025-09-30,-56
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",21158,2025-09-30,-1018
"Concurrent Investment Advisors, LLC",21072,2025-09-30,461
NOMURA HOLDINGS INC,20971,2025-09-30,14977
"Beech Hill Advisors, Inc.",20783,2025-09-30,-850
"NewEdge Wealth, LLC",20665,2025-09-30,-92
"Trinity Legacy Partners, LLC",20663,2025-09-30,-39
"Dai-Ichi Life Insurance Company, Ltd",20510,2025-09-30,0
"JPL Wealth Management, LLC",20455,2025-09-30,21
GUGGENHEIM CAPITAL LLC,20372,2025-09-30,-12530
OPPENHEIMER & CO INC,20136,2025-09-30,902
COZAD ASSET MANAGEMENT INC,20100,2025-09-30,-94
DoubleLine ETF Adviser LP,19737,2025-09-30,1063
"LEAVELL INVESTMENT MANAGEMENT, INC.",19666,2025-09-30,-3295
CANANDAIGUA NATIONAL BANK & TRUST CO,19636,2025-09-30,-159
"HARBOR INVESTMENT ADVISORY, LLC",19587,2025-09-30,2232
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",19249,2025-09-30,6628
Marshall Financial Group LLC,19175,2025-09-30,648
HARTFORD INVESTMENT MANAGEMENT CO,18787,2025-09-30,-317
"Cherry Creek Investment Advisors, Inc.",18694,2025-09-30,118
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,18692,2025-09-30,-6653
"Entropy Technologies, LP",18627,2025-09-30,18627
"BOKF, NA",18385,2025-09-30,9484
HALL CAPITAL MANAGEMENT CO INC,18326,2025-09-30,17
ARCADIA INVESTMENT MANAGEMENT CORP/MI,17909,2025-09-30,91
Maryland State Retirement & Pension System,17877,2025-09-30,0
HIGHLINE WEALTH PARTNERS LLC,17802,2025-09-30,-2249
"Hennion & Walsh Asset Management, Inc.",17666,2025-09-30,2620
Generali Asset Management SPA SGR,17632,2025-09-30,404
BENEDICT FINANCIAL ADVISORS INC,17481,2025-09-30,29
Gulf International Bank (UK) Ltd,17473,2025-09-30,-272
River Wealth Advisors LLC,17461,2025-09-30,4313
"WealthShield Partners, LLC",17453,2025-09-30,324
"NBC SECURITIES, INC.",17307,2025-09-30,-343
LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,17240,2025-09-30,-640
"GeoWealth Management, LLC",17143,2025-09-30,382
Impax Asset Management Group plc,17127,2025-09-30,-307
"Sound View Wealth Advisors Group, LLC",16894,2025-09-30,83
Louisiana State Employees Retirement System,16800,2025-09-30,100
"U.S. Capital Wealth Advisors, LLC",16596,2025-09-30,7711
Mendel Money Management,16527,2025-09-30,-385
MARCO INVESTMENT MANAGEMENT LLC,16450,2025-09-30,700
Stiles Financial Services Inc,16442,2025-09-30,1757
"Decatur Capital Management, Inc.",16356,2025-09-30,44
"Loudon Investment Management, LLC",16235,2025-09-30,0
Horst & Graben Wealth Management LLC,16140,2025-09-30,110
NOVARE CAPITAL MANAGEMENT LLC,16118,2025-09-30,-4795
"Lido Advisors, LLC",16077,2025-09-30,3426
"IEQ CAPITAL, LLC",16072,2025-09-30,9486
TEALWOOD ASSET MANAGEMENT INC,16069,2025-09-30,-467
"Hixon Zuercher, LLC",15717,2025-09-30,-205
Sagace Wealth Management LLC,15570,2025-09-30,1323
"SECURIAN ASSET MANAGEMENT, INC",15423,2025-09-30,-1025
"Crossmark Global Holdings, Inc.",15302,2025-09-30,262
"Nikulski Financial, Inc.",15301,2025-09-30,250
ArrowMark Colorado Holdings LLC,15284,2025-09-30,-3533
COURIER CAPITAL LLC,15275,2025-09-30,73
SECURITY NATIONAL BANK OF SO DAK,15273,2025-09-30,-70
"Occidental Asset Management, LLC",15222,2025-09-30,1038
"Generali Investments CEE, investicni spolecnost, a.s.",15200,2025-09-30,-500
"Redmond Asset Management, LLC",15192,2025-09-30,10
"Edgestream Partners, L.P.",15029,2025-09-30,15029
Gold Investment Management Ltd.,14966,2025-09-30,196
Iowa State Bank,14656,2025-09-30,14656
"Summit Trail Advisors, LLC",14488,2025-09-30,12363
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",14418,2025-09-30,10169
"KESTRA PRIVATE WEALTH SERVICES, LLC",14405,2025-09-30,-1785
"Catalytic Wealth RIA, LLC",14393,2025-09-30,1961
"IHT Wealth Management, LLC",14384,2025-09-30,1875
Delta Global Management LP,14377,2025-09-30,14377
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,14350,2025-09-30,-200
