holder,shares,dateReported,change
GABELLI FUNDS LLC,40044,2025-09-30,-1300
"Kestra Advisory Services, LLC",39863,2025-09-30,3198
Illinois Municipal Retirement Fund,39750,2025-09-30,3525
"Vanguard Personalized Indexing Management, LLC",38330,2025-09-30,2752
NORDEA INVESTMENT MANAGEMENT AB,38102,2025-09-30,4034
Groupe la Francaise,37908,2025-09-30,568
"Lighthouse Investment Partners, LLC",37660,2025-09-30,-25758
HUNTINGTON NATIONAL BANK,37658,2025-09-30,10557
"Holocene Advisors, LP",37583,2025-09-30,20118
MORTON COMMUNITY BANK,37550,2025-09-30,765
"CAPSTONE INVESTMENT ADVISORS, LLC",36219,2025-09-30,21447
Accuvest Global Advisors,36109,2025-09-30,3233
DAVENPORT & Co LLC,35829,2025-09-30,-4362
SCHRODER INVESTMENT MANAGEMENT GROUP,35583,2025-09-30,1829
"Coastal Bridge Advisors, LLC",35545,2025-09-30,-2240
Spears Abacus Advisors LLC,35406,2025-09-30,9
"Samjo Management, LLC",35375,2025-09-30,-880
"Strategic Blueprint, LLC",34627,2025-09-30,335
"Goelzer Investment Management, Inc.",34626,2025-09-30,-219
Candriam S.C.A.,34531,2025-09-30,-3572
Assenagon Asset Management S.A.,34405,2025-09-30,-26435
"DigitalBridge Group, Inc.",34300,2025-09-30,34300
Wealthcare Advisory Partners LLC,34229,2025-09-30,-1984
MIZUHO SECURITIES USA LLC,33514,2025-09-30,2315
FIRST MANHATTAN CO. LLC.,33377,2025-09-30,7904
Walleye Capital LLC,33257,2025-09-30,-85375
"WILEY BROS.-AINTREE CAPITAL, LLC",32677,2025-09-30,10025
"Asio Capital, LLC",32239,2025-09-30,32239
Avanza Fonder AB,32183,2025-09-30,3978
"CLOVERFIELDS CAPITAL GROUP, LP",31934,2025-09-30,349
Adviser Investments LLC,31671,2025-09-30,-10171
Vontobel Holding Ltd.,31331,2025-09-30,-2577
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",30705,2025-09-30,0
Amitell Capital Pte Ltd,30629,2025-09-30,-7954
"Checchi Capital Advisers, LLC",30307,2025-09-30,-541
"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",30040,2025-09-30,407
"Engle Capital Management, L.P.",29947,2025-09-30,-35453
"QRG CAPITAL MANAGEMENT, INC.",29575,2025-09-30,-3511
Kerusso Capital Management LLC,29415,2025-09-30,-1747
"Atria Investments, Inc",29191,2025-09-30,-1333
FIRST NATIONAL BANK SIOUX FALLS,29134,2025-09-30,-35
GREENWOOD CAPITAL ASSOCIATES LLC,28959,2025-09-30,-119
OMERS ADMINISTRATION Corp,28749,2025-09-30,0
Robbins Farley,28655,2025-09-30,3886
"Apollon Wealth Management, LLC",28481,2025-09-30,-1728
"Advisors Asset Management, Inc.",28336,2025-09-30,574
Federation des caisses Desjardins du Quebec,28236,2025-09-30,2614
Atom Investors LP,27720,2025-09-30,27720
"Glenmede Investment Management, LP",27490,2025-09-30,-4293
Zhang Financial LLC,27470,2025-09-30,2413
"Norinchukin Bank, The",27325,2025-09-30,957
HARTFORD INVESTMENT MANAGEMENT CO,26990,2025-09-30,-275
SCHWARTZ INVESTMENT COUNSEL INC,26964,2025-09-30,4683
COMMERCE BANK,26884,2025-09-30,-121
"BBR PARTNERS, LLC",26715,2025-09-30,10700
"Purus Wealth Management, LLC",26308,2025-09-30,-454
Kentucky Retirement Systems,25884,2025-09-30,-7551
FIRST NATIONAL TRUST CO,25632,2025-09-30,1205
"KESTRA PRIVATE WEALTH SERVICES, LLC",25170,2025-09-30,2002
"Rakuten Investment Management, Inc.",25060,2025-09-30,25060
"RBF Capital, LLC",24990,2025-09-30,0
Turn8 Private Wealth Inc.,24857,2025-09-30,990
"Crescent Park Management, L.P.",24826,2025-09-30,-838
RATIONAL ADVISORS LLC,24780,2025-09-30,-2464
Clearview Wealth Advisors LLC,24705,2025-09-30,2058
WESTWOOD HOLDINGS GROUP INC,24656,2025-09-30,-277
"D. E. Shaw & Co., Inc.",24648,2025-09-30,-67742
MMBG INVESTMENT ADVISORS CO.,24239,2025-09-30,0
Louisiana State Employees Retirement System,24100,2025-09-30,300
"O'ROURKE & COMPANY, Inc",24017,2025-09-30,-684
"Empowered Funds, LLC",23784,2025-09-30,-6917
"Morse Asset Management, Inc",23260,2025-09-30,-14137
"INFRASTRUCTURE CAPITAL ADVISORS, LLC",22898,2025-09-30,14898
"Wealthspire Advisors, LLC",22872,2025-09-30,-507
Stonegate Management LLC,22513,2025-09-30,22513
"SECURIAN ASSET MANAGEMENT, INC",22159,2025-09-30,-1394
"Horizon Investments, LLC",22055,2025-09-30,1635
"Bleakley Financial Group, LLC",21723,2025-09-30,1684
"Private Wealth Partners, LLC",21400,2025-09-30,5385
"Concurrent Investment Advisors, LLC",21119,2025-09-30,1192
ALPS ADVISORS INC,21020,2025-09-30,760
iSAM Funds (UK) Ltd,20926,2025-09-30,15407
"Jump Financial, LLC",20746,2025-09-30,12559
Robeco Institutional Asset Management B.V.,20683,2025-09-30,1416
"Allen Capital Group, LLC",20555,2025-09-30,1592
Phoenix Holdings Ltd.,20554,2025-09-30,-5440
"Metis Global Partners, LLC",20519,2025-09-30,-594
Investment Management Corp of Ontario,20446,2025-09-30,10624
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,20400,2025-09-30,-500
"Allspring Global Investments Holdings, LLC",20399,2025-09-30,-27501
Maryland State Retirement & Pension System,20341,2025-09-30,303
Allianz Asset Management GmbH,20212,2025-09-30,2639
"BOKF, NA",20093,2025-09-30,169
"Miracle Mile Advisors, LLC",19987,2025-09-30,-618
TFB Advisors LLC,19899,2025-09-30,-767
Man Group plc,19836,2025-09-30,10574
Capital International Sarl,19794,2025-09-30,291
"CHOREO, LLC",19200,2025-09-30,-69
"Lido Advisors, LLC",19076,2025-09-30,6564
"Beirne Wealth Consulting Services, LLC",19016,2025-09-30,2019
EDGEWOOD MANAGEMENT LLC,19000,2025-09-30,19000
M&G Plc,19000,2025-09-30,0
SIGMA INVESTMENT COUNSELORS INC,18883,2025-09-30,1240
Kranot Hishtalmut Le Morim Tichoniim Havera Menahelet LTD,18850,2025-09-30,0
"Long Focus Capital Management, LLC",18750,2025-09-30,0
"Wellington Shields & Co., LLC",18708,2025-09-30,297
TOKIO MARINE ASSET MANAGEMENT CO LTD,18666,2025-09-30,2143
"Dai-Ichi Life Insurance Company, Ltd",18566,2025-09-30,-3000
"AXXCESS WEALTH MANAGEMENT, LLC",18557,2025-09-30,-56
"DOLIVER ADVISORS, LP",18536,2025-09-30,-55
Ameliora Wealth Management Ltd.,18337,2025-09-30,893
Altus Wealth Group LLC,18221,2025-09-30,198
MIRABELLA FINANCIAL SERVICES LLP,18169,2025-09-30,18169
ANCHOR CAPITAL ADVISORS LLC,18149,2025-09-30,-257
Vestcor Inc,17842,2025-09-30,-15146
"IMC-Chicago, LLC",17747,2025-09-30,6692
THRIVENT FINANCIAL FOR LUTHERANS,17728,2025-09-30,-21
BENJAMIN EDWARDS INC,17382,2025-09-30,-2251
Rehmann Capital Advisory Group,17283,2025-09-30,37
XTX Topco Ltd,17246,2025-09-30,11386
FIFTH THIRD BANCORP,17107,2025-09-30,1864
E. Ohman J:or Asset Management AB,17050,2025-09-30,0
Sierra Capital LLC,17017,2025-09-30,-3570
"Biltmore Family Office, LLC",17005,2025-09-30,17005
Argent Trust Co,16904,2025-09-30,1883
"CORSAIR CAPITAL MANAGEMENT, L.P.",16830,2025-09-30,0
SCOTIA CAPITAL INC.,16396,2025-09-30,6689
B. Metzler seel. Sohn & Co. AG,16243,2025-09-30,-2168
"Toroso Investments, LLC",16135,2025-09-30,3153
ALLSTATE CORP,16117,2025-09-30,16117
Register Financial Advisors LLC,16015,2025-09-30,25
InTrack Investment Management Inc,15974,2025-09-30,2838
Prospera Financial Services Inc,15958,2025-09-30,301
"HARBOR INVESTMENT ADVISORY, LLC",15952,2025-09-30,-160
Harbor Advisors LLC,15947,2025-09-30,-1
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",15721,2025-09-30,-492
Quantbot Technologies LP,15610,2025-09-30,-47939
AG2R LA MONDIALE GESTION D'ACTIFS,15375,2025-09-30,0
"Prime Capital Investment Advisors, LLC",15308,2025-09-30,-5747
Brookstone Capital Management,15191,2025-09-30,6333
JONES FINANCIAL COMPANIES LLLP,15186,2025-09-30,2387
D.A. DAVIDSON & CO.,15124,2025-09-30,2643
AE Wealth Management LLC,14889,2025-09-30,177
TEALWOOD ASSET MANAGEMENT INC,14882,2025-09-30,-483
"GREAT VALLEY ADVISOR GROUP, INC.",14746,2025-09-30,313
