holder,shares,dateReported,change
BARCLAYS PLC,995629,2025-09-30,-841083
National Pension Service,992280,2025-09-30,79657
JPMORGAN CHASE & CO,983646,2025-09-30,-17816
VIRGINIA RETIREMENT SYSTEMS ET AL,965370,2025-09-30,0
"Sumitomo Mitsui Trust Holdings, Inc.",894374,2025-09-30,-55757
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,882085,2025-09-30,-418663
SCHRODER INVESTMENT MANAGEMENT GROUP,820090,2025-09-30,-120025
"BNP PARIBAS ARBITRAGE, SNC",787059,2025-09-30,8838
PRICE T ROWE ASSOCIATES INC /MD/,770978,2025-09-30,-44814
Hosking Partners LLP,766146,2025-09-30,-9153
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,756472,2025-09-30,34158
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",746681,2025-09-30,19359
PRUDENTIAL FINANCIAL INC,742798,2025-09-30,-203778
MACQUARIE GROUP LTD,740616,2025-09-30,76095
Solel Partners LP,739000,2025-09-30,-472600
RHUMBLINE ADVISERS,729370,2025-09-30,-30730
Squarepoint Ops LLC,725465,2025-09-30,576106
"FEDERATED HERMES, INC.",720016,2025-09-30,198991
"Russell Investments Group, Ltd.",686084,2025-09-30,-5647
FRANKLIN RESOURCES INC,663987,2025-09-30,-33486
Quantinno Capital Management LP,662136,2025-09-30,177867
MERCER GLOBAL ADVISORS INC /ADV,645899,2025-09-30,102778
"JANE STREET GROUP, LLC",643874,2025-09-30,613663
Pictet Asset Management Holding SA,611580,2025-09-30,33740
MACKENZIE FINANCIAL CORP,601663,2025-09-30,113044
Candriam S.C.A.,600170,2025-09-30,-64836
Aware Super Pty Ltd as trustee of Aware Super,596368,2025-09-30,0
"CBOE Vest Financial, LLC",566420,2025-09-30,-8129
BNP Paribas Asset Management Holding S.A.,556014,2025-09-30,-331412
WEDGE CAPITAL MANAGEMENT L L P/NC,554378,2025-09-30,-78369
ALLIANCEBERNSTEIN L.P.,549254,2025-09-30,-205652
RAYMOND JAMES FINANCIAL INC,549079,2025-09-30,-27790
Treasurer of the State of North Carolina,533423,2025-09-30,-11029
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,526454,2025-09-30,-38134
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",510861,2025-09-30,-94210
"FULLER & THALER ASSET MANAGEMENT, INC.",509286,2025-09-30,-124708
PRINCIPAL FINANCIAL GROUP INC,506433,2025-09-30,41273
ACADIAN ASSET MANAGEMENT LLC,492699,2025-09-30,-345007
"Grantham, Mayo, Van Otterloo & Co. LLC",491410,2025-09-30,-85134
Assenagon Asset Management S.A.,486263,2025-09-30,379693
DANSKE BANK A/S,483633,2025-09-30,193707
"Brandywine Global Investment Management, LLC",455388,2025-09-30,85005
Universal- Beteiligungs- und Servicegesellschaft mbH,453172,2025-09-30,-29353
"CSM Advisors, LLC",448629,2025-09-30,-21695
Korea Investment CORP,446943,2025-09-30,-33133
Zurcher Kantonalbank (Zurich Cantonalbank),437399,2025-09-30,-97235
WELLS FARGO & COMPANY/MN,431682,2025-09-30,35269
HERITAGE INVESTORS MANAGEMENT CORP,425057,2025-09-30,-28241
Achmea Investment Management B.V.,413448,2025-09-30,-28196
"Empowered Funds, LLC",410142,2025-09-30,115902
GATEWAY INVESTMENT ADVISERS LLC,405630,2025-09-30,303
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,398959,2025-09-30,-8136
Vinva Investment Management Ltd,397508,2025-09-30,85066
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,394557,2025-09-30,-62214
Illinois Municipal Retirement Fund,393776,2025-09-30,62431
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,375564,2025-09-30,-133170
STATE OF WISCONSIN INVESTMENT BOARD,363032,2025-09-30,80531
"ADVISOR GROUP HOLDINGS, INC.",351310,2025-09-30,123894
CAPITAL FUND MANAGEMENT S.A.,347893,2025-09-30,139275
TODD ASSET MANAGEMENT LLC,345735,2025-09-30,-134219
CREDIT AGRICOLE S A,336740,2025-09-30,336740
"Bridgewater Associates, LP",335123,2025-09-30,87870
"Alyeska Investment Group, L.P.",329821,2025-09-30,-20179
AVIVA PLC,318125,2025-09-30,-40538
abrdn plc,315127,2025-09-30,-66673
"BOKF, NA",307451,2025-09-30,-2148
PARUS FINANCE (UK) Ltd,304179,2025-09-30,-11910
TD ASSET MANAGEMENT INC,300374,2025-09-30,61709
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,295521,2025-09-30,-12512
CITADEL ADVISORS LLC,290700,2025-09-30,1691
"BASSWOOD CAPITAL MANAGEMENT, L.L.C.",285303,2025-09-30,-106628
DekaBank Deutsche Girozentrale,279247,2025-09-30,0
BANK OF MONTREAL /CAN/,273521,2025-09-30,-302055
Duquesne Family Office LLC,261825,2025-09-30,261825
"TWO SIGMA ADVISERS, LP",252100,2025-09-30,-24600
"ADAGE CAPITAL PARTNERS GP, L.L.C.",247687,2025-09-30,6400
KLP KAPITALFORVALTNING AS,247610,2025-09-30,0
"Ensign Peak Advisors, Inc",244436,2025-09-30,-85270
ENVESTNET ASSET MANAGEMENT INC,243406,2025-09-30,-11106
Artemis Investment Management LLP,232662,2025-09-30,37077
NATIONAL BANK OF CANADA /FI/,230173,2025-09-30,-36362
APG Asset Management N.V.,230087,2025-09-30,-155348
Mediolanum International Funds Ltd,228554,2025-09-30,-8999
Gillson Capital LP,218300,2025-09-30,218300
"U.S. Capital Wealth Advisors, LLC",215984,2025-09-30,-6324
Chou Associates Management Inc.,215702,2025-09-30,0
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",214914,2025-09-30,106495
FORSTA AP-FONDEN,212500,2025-09-30,21000
"NATIXIS ADVISORS, L.P.",211394,2025-09-30,-9564
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",210474,2025-09-30,-11196
NEW YORK STATE COMMON RETIREMENT FUND,197729,2025-09-30,-15000
Skandinaviska Enskilda Banken AB (publ),194535,2025-09-30,-13052
"Cambria Investment Management, L.P.",194293,2025-09-30,-37833
DAVENPORT & Co LLC,191890,2025-09-30,701
"Chevy Chase Trust Holdings, LLC",190653,2025-09-30,-10980
Freestone Grove Partners LP,190172,2025-09-30,-698581
"Asset Management One Co., Ltd.",188353,2025-09-30,-10938
Cerity Partners LLC,187702,2025-09-30,1116
ROYAL LONDON ASSET MANAGEMENT LTD,187409,2025-09-30,21762
TORONTO DOMINION BANK,183940,2025-09-30,-12632
"Livforsakringsbolaget Skandia, Omsesidigt",183312,2025-09-30,4700
HRT FINANCIAL LP,180726,2025-09-30,-77962
TWINBEECH CAPITAL LP,175108,2025-09-30,175108
"State of Tennessee, Treasury Department",165499,2025-09-30,22620
AMF Tjanstepension AB,160417,2025-09-30,0
Neuberger Berman Group LLC,160396,2025-09-30,-8893
SOROS FUND MANAGEMENT LLC,158608,2025-09-30,43647
"GROUP ONE TRADING, L.P.",156188,2025-09-30,41306
NOMURA ASSET MANAGEMENT CO LTD,151940,2025-09-30,-38339
LPL Financial LLC,151710,2025-09-30,10422
Swedbank AB,149386,2025-09-30,-1617
"XPONANCE, INC.",146453,2025-09-30,-3652
Mn Services Vermogensbeheer B.V.,145300,2025-09-30,0
Trexquant Investment LP,144777,2025-09-30,-16004
"Kingsview Wealth Management, LLC",144144,2025-09-30,-2716
AXA Investment Managers S.A.,140959,2025-09-30,140959
Quantbot Technologies LP,136810,2025-09-30,101137
Azora Capital LP,136497,2025-09-30,136497
"Crossmark Global Holdings, Inc.",135874,2025-09-30,-6359
"QRG CAPITAL MANAGEMENT, INC.",135626,2025-09-30,-451660
Gifford Fong Associates,132073,2025-09-30,0
"Rafferty Asset Management, LLC",129274,2025-09-30,-4385
Wealthfront Advisers LLC,126889,2025-09-30,5703
State of New Jersey Common Pension Fund D,125220,2025-09-30,-2400
"Resona Asset Management Co.,Ltd.",124442,2025-09-30,-7822
"Mariner, LLC",123069,2025-09-30,784
MARTINGALE ASSET MANAGEMENT L P,122572,2025-09-30,-4357
Consolidated Planning Corp,117474,2025-09-30,390
COMERICA BANK,117018,2025-09-30,-15071
La Banque Postale Asset Management SA,115057,2025-09-30,22580
BURNEY CO/,114696,2025-09-30,-584
"HIGHLAND CAPITAL MANAGEMENT, LLC",113498,2025-09-30,113498
Arizona State Retirement System,112315,2025-09-30,-1309
"KWMG, LLC",112239,2025-09-30,-335
"Edgestream Partners, L.P.",112141,2025-09-30,-22708
ENGLISH CAPITAL MANAGEMENT LLC,111407,2025-09-30,-17437
STATE OF MICHIGAN RETIREMENT SYSTEM,108740,2025-09-30,-2900
"PineBridge Investments, L.P.",108711,2025-09-30,-1511
CI INVESTMENTS INC.,106878,2025-09-30,1289
TEACHER RETIREMENT SYSTEM OF TEXAS,106820,2025-09-30,-26050
"CWA Asset Management Group, LLC",106159,2025-09-30,-1450
Unison Advisors LLC,105862,2025-09-30,453
Howard Capital Management Inc.,104873,2025-09-30,72
Handelsbanken Fonder AB,104157,2025-09-30,807
"Cambridge Financial Group, Inc.",103253,2025-09-30,26160
STIFEL FINANCIAL CORP,100725,2025-09-30,-3508
IFM Investors Pty Ltd,100270,2025-09-30,-3883
RWC Asset Management LLP,99702,2025-09-30,23242
"Savant Capital, LLC",97176,2025-09-30,3603
"L2 Asset Management, LLC",95069,2025-09-30,-794
"Factorial Partners, LLC",95000,2025-09-30,-5000
Czech National Bank,94495,2025-09-30,1435
ProShare Advisors LLC,94346,2025-09-30,-9685
Lombard Odier Asset Management (Switzerland) SA,93891,2025-09-30,73168
"Sovran Advisors, LLC",92876,2025-09-30,18123
"MetLife Investment Management, LLC",92307,2025-09-30,-4678
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",91795,2025-09-30,1694
"Vanguard Personalized Indexing Management, LLC",90698,2025-09-30,4030
THOMPSON SIEGEL & WALMSLEY LLC,89500,2025-09-30,0
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,89345,2025-09-30,-4013
Twin Lions Management LLC,88800,2025-09-30,0
Cetera Investment Advisers,88683,2025-09-30,22793
Genus Capital Management Inc.,86266,2025-09-30,3856
MEEDER ASSET MANAGEMENT INC,85592,2025-09-30,-59364
OSSIAM,84345,2025-09-30,71590
CIBC WORLD MARKET INC.,80990,2025-09-30,36852
PUBLIC SECTOR PENSION INVESTMENT BOARD,80202,2025-09-30,1822
"Caprock Group, LLC",79805,2025-09-30,79805
Retirement Systems of Alabama,79368,2025-09-30,-2313
VISTA INVESTMENT PARTNERS LLC,78753,2025-09-30,-25
DnB Asset Management AS,77670,2025-09-30,3995
Engineers Gate Manager LP,77460,2025-09-30,77460
RITHOLTZ WEALTH MANAGEMENT,77220,2025-09-30,32802
WESTPAC BANKING CORP,76534,2025-09-30,-2177
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,76056,2025-09-30,-26463
Round Hill Asset Management,75767,2025-09-30,-353
"BTC Capital Management, Inc.",75720,2025-09-30,11402
WELLINGTON MANAGEMENT GROUP LLP,75052,2025-09-30,-6773
JTC Employer Solutions Trustee Ltd,75000,2025-09-30,0
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,74001,2025-09-30,-4600
AMALGAMATED BANK,73263,2025-09-30,-2952
"Allspring Global Investments Holdings, LLC",71985,2025-09-30,20328
Daiwa Securities Group Inc.,70907,2025-09-30,12936
"Toroso Investments, LLC",70706,2025-09-30,-7023
D.A. DAVIDSON & CO.,70506,2025-09-30,-449
Brevan Howard Capital Management LP,69526,2025-09-30,-25639
Strategic Investment Advisors / MI,68841,2025-09-30,20778
"PNC FINANCIAL SERVICES GROUP, INC.",68458,2025-09-30,1806
"CI Private Wealth, LLC",68336,2025-09-30,3644
USS Investment Management Ltd,67317,2025-09-30,0
"Mirae Asset Global Investments Co., Ltd.",66652,2025-09-30,4748
"NISA INVESTMENT ADVISORS, LLC",64717,2025-09-30,7903
Family Management Corp,62370,2025-09-30,62370
Police & Firemen's Retirement System of New Jersey,61552,2025-09-30,3108
Utah Retirement Systems,61417,2025-09-30,-2180
US BANCORP \DE\,59911,2025-09-30,-3565
"JAG CAPITAL MANAGEMENT, LLC",59019,2025-09-30,-1325
"CWM, LLC",58511,2025-09-30,19513
FOSTER & MOTLEY INC,57153,2025-09-30,2864
"Pacer Advisors, Inc.",56981,2025-09-30,3000
"YOUSIF CAPITAL MANAGEMENT, LLC",56824,2025-09-30,-8957
Steel Peak Wealth Management LLC,56511,2025-09-30,56511
"SEIZERT CAPITAL PARTNERS, LLC",55696,2025-09-30,-2471
"Dupree Financial Group, LLC",55612,2025-09-30,-50779
"Kovitz Investment Group Partners, LLC",55429,2025-09-30,1974
B. Metzler seel. Sohn & Co. AG,55299,2025-09-30,-3593
CIBC Asset Management Inc,55275,2025-09-30,-330
Tredje AP-fonden,54811,2025-09-30,22856
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,54719,2025-09-30,-6465
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,54458,2025-09-30,-2763
NEOS Investment Management LLC,53599,2025-09-30,15853
Federation des caisses Desjardins du Quebec,52797,2025-09-30,696
HANCOCK WHITNEY CORP,52797,2025-09-30,102
"VISTA INVESTMENT PARTNERS II, LLC",52352,2025-09-30,0
"Lighthouse Investment Partners, LLC",52204,2025-09-30,-47806
"Convergence Investment Partners, LLC",52186,2025-09-30,-5108
Ethic Inc.,51759,2025-09-30,9752
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",51100,2025-09-30,0
Kerusso Capital Management LLC,50496,2025-09-30,-29754
JANUS HENDERSON GROUP PLC,50465,2025-09-30,0
J. Safra Sarasin Holding AG,49889,2025-09-30,9937
"SRS Capital Advisors, Inc.",49524,2025-09-30,45662
LAZARD ASSET MANAGEMENT LLC,49426,2025-09-30,-570
"Sumitomo Mitsui DS Asset Management Company, Ltd",49251,2025-09-30,390
Numerai GP LLC,49232,2025-09-30,-30123
Woodline Partners LP,49173,2025-09-30,7997
CAISSE DES DEPOTS ET CONSIGNATIONS,48894,2025-09-30,0
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,48378,2025-09-30,-579
CAXTON ASSOCIATES LLP,48337,2025-09-30,-23691
Weiss Asset Management LP,47795,2025-09-30,-58265
"MML INVESTORS SERVICES, LLC",47751,2025-09-30,2589
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",47644,2025-09-30,7139
Sterling Capital Management LLC,47539,2025-09-30,-2649
"SIGNET FINANCIAL MANAGEMENT, LLC",46119,2025-09-30,-302
Janney Montgomery Scott LLC,45750,2025-09-30,5716
INTECH INVESTMENT MANAGEMENT LLC,45344,2025-09-30,-85234
"GREAT LAKES ADVISORS, LLC",44968,2025-09-30,5048
UniSuper Management Pty Ltd,44377,2025-09-30,959
ODDO BHF ASSET MANAGEMENT SAS,44114,2025-09-30,-6881
"Pathstone Holdings, LLC",44101,2025-09-30,395
"Qsemble Capital Management, LP",43626,2025-09-30,43626
"PATTON FUND MANAGEMENT, INC.",43605,2025-09-30,-2548
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,43528,2025-09-30,-1128
1832 Asset Management L.P.,43248,2025-09-30,-894
"ABLE Financial Group, LLC",42888,2025-09-30,-3606
"COMMONWEALTH EQUITY SERVICES, LLC",42587,2025-09-30,-910
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,42475,2025-09-30,9581
OPPENHEIMER & CO INC,42467,2025-09-30,12740
XTX Topco Ltd,41702,2025-09-30,41702
"Horizon Investments, LLC",41312,2025-09-30,25918
WRIGHT INVESTORS SERVICE INC,41084,2025-09-30,88
Verition Fund Management LLC,40667,2025-09-30,12396
Creative Planning,40472,2025-09-30,9369
"State of Alaska, Department of Revenue",40362,2025-09-30,-2432
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,40331,2025-09-30,-3326
BANK OF NOVA SCOTIA,40031,2025-09-30,-66496
Rockefeller Capital Management L.P.,39868,2025-09-30,3027
Monument Capital Management,38489,2025-09-30,38489
Banque Cantonale Vaudoise,38456,2025-09-30,-4985
OSTRUM ASSET MANAGEMENT,38351,2025-09-30,-5444
JONES FINANCIAL COMPANIES LLLP,38198,2025-09-30,6446
"Summit Trail Advisors, LLC",37911,2025-09-30,9260
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,37607,2025-09-30,12631
"Financiere des Professionnels - Fonds d,investissement inc.",37605,2025-09-30,5727
"Archford Capital Strategies, LLC",37507,2025-09-30,18466
AIA Group Ltd,37110,2025-09-30,14021
DUMONT & BLAKE INVESTMENT ADVISORS LLC,37057,2025-09-30,-431
Canoe Financial LP,35827,2025-09-30,-492
PARK AVENUE SECURITIES LLC,35811,2025-09-30,2784
Elo Mutual Pension Insurance Co,35548,2025-09-30,3345
S&T BANK/PA,35161,2025-09-30,-8923
"AlphaStar Capital Management, LLC",34598,2025-09-30,1308
Verdence Capital Advisors LLC,34595,2025-09-30,219
iA Global Asset Management Inc.,34509,2025-09-30,1045
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,34023,2025-09-30,-4965
"CERTUITY, LLC",33872,2025-09-30,1267
"First National Advisers, LLC",33622,2025-09-30,55
Canada Post Corp Registered Pension Plan,33235,2025-09-30,26979
FIRST NATIONAL BANK OF OMAHA,31997,2025-09-30,31997
"HUSSMAN STRATEGIC ADVISORS, INC.",31500,2025-09-30,-10500
Avanza Fonder AB,30939,2025-09-30,0
GDS Wealth Management,30701,2025-09-30,-409
SHELL ASSET MANAGEMENT CO,30342,2025-09-30,-64558
"Baird Financial Group, Inc.",30289,2025-09-30,-1587
WHITTIER TRUST CO OF NEVADA INC,30238,2025-09-30,0
"HighTower Advisors, LLC",30007,2025-09-30,-775
FIFTH THIRD BANCORP,29856,2025-09-30,-1079
JUPITER ASSET MANAGEMENT LTD,29672,2025-09-30,29672
Plato Investment Management Ltd,29393,2025-09-30,0
Donoghue Forlines LLC,29055,2025-09-30,29055
PRUDENTIAL PLC,29041,2025-09-30,-20077
"Brinker Capital Investments, LLC",28301,2025-09-30,462
BRIGHTON JONES LLC,27836,2025-09-30,12628
FCG Investment Co,27768,2025-09-30,11933
NOMURA HOLDINGS INC,27349,2025-09-30,11534
"Advisory Services Network, LLC",27172,2025-09-30,3899
MIZUHO SECURITIES USA LLC,27098,2025-09-30,789
"Parallel Advisors, LLC",26573,2025-09-30,93
"EXCHANGE TRADED CONCEPTS, LLC",26397,2025-09-30,5461
MEYER HANDELMAN CO,26284,2025-09-30,0
"IEQ CAPITAL, LLC",26167,2025-09-30,-36842
PITCAIRN CO,26132,2025-09-30,-4740
"MidWestOne Financial Group, Inc.",25846,2025-09-30,-2815
"Nilsine Partners, LLC",25816,2025-09-30,25816
THRIVENT FINANCIAL FOR LUTHERANS,25642,2025-09-30,1919
"Glenmede Investment Management, LP",25364,2025-09-30,299
"Simplicity Wealth,LLC",25254,2025-09-30,11301
"Pensionmark Financial Group, LLC",25198,2025-09-30,-6864
"Virtus Investment Advisers, Inc.",25140,2025-09-30,-1810
Turtle Creek Asset Management Inc.,24990,2025-09-30,-3610
Walleye Capital LLC,24948,2025-09-30,-55584
COMMERCE BANK,24744,2025-09-30,2316
Center For Asset Management LLC,24613,2025-09-30,13347
44 WEALTH MANAGEMENT LLC,24340,2025-09-30,-570
BI Asset Management Fondsmaeglerselskab A/S,24240,2025-09-30,5318
"Fisher Asset Management, LLC",23700,2025-09-30,23700
Kentucky Retirement Systems,23345,2025-09-30,-1565
"Banco Santander, S.A.",23268,2025-09-30,0
WINCAP FINANCIAL LLC,23246,2025-09-30,3
"Merit Financial Group, LLC",22700,2025-09-30,2923
"Parallax Volatility Advisers, L.P.",22655,2025-09-30,22655
SHUFRO ROSE & CO LLC,22600,2025-09-30,0
"Jaffetilchin Investment Partners, LLC",22394,2025-09-30,-802
Cohen Klingenstein LLC,22335,2025-09-30,0
"Norinchukin Bank, The",21979,2025-09-30,-76
HARTFORD INVESTMENT MANAGEMENT CO,21845,2025-09-30,-1217
"Vise Technologies, Inc.",21710,2025-09-30,754
BENJAMIN EDWARDS INC,21704,2025-09-30,-4950
"Strid Group, LLC",21672,2025-09-30,2685
"Sanders Capital, LLC",21477,2025-09-30,-1420
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,21300,2025-09-30,7300
TWIN CAPITAL MANAGEMENT INC,21236,2025-09-30,-18846
SCOTIA CAPITAL INC.,21171,2025-09-30,21171
TRUIST FINANCIAL CORP,21083,2025-09-30,1792
COZAD ASSET MANAGEMENT INC,20860,2025-09-30,8892
CAPTRUST FINANCIAL ADVISORS,20813,2025-09-30,-4550
Polianta Ltd,20800,2025-09-30,0
"Aviance Capital Partners, LLC",20610,2025-09-30,-754
CSS LLC/IL,20174,2025-09-30,1010
"Dai-Ichi Life Insurance Company, Ltd",20133,2025-09-30,0
HENNESSY ADVISORS INC,20000,2025-09-30,0
"Kinneret Advisory, LLC",19730,2025-09-30,-88
NJ State Employees Deferred Compensation Plan,19719,2025-09-30,0
AG2R LA MONDIALE GESTION D'ACTIFS,19647,2025-09-30,0
LECAP ASSET MANAGEMENT LTD,19552,2025-09-30,6376
Louisiana State Employees Retirement System,19500,2025-09-30,-600
"Ascent Group, LLC",19492,2025-09-30,5850
Gulf International Bank (UK) Ltd,19218,2025-09-30,-340
"Buckley Wealth Management, LLC",19209,2025-09-30,-86
"Metis Global Partners, LLC",19115,2025-09-30,-1287
Maryland State Retirement & Pension System,18789,2025-09-30,616
"Argentarii, LLC",18399,2025-09-30,1
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",18355,2025-09-30,1400
Penbrook Management LLC,18200,2025-09-30,-1150
"JBF Capital, Inc.",18000,2025-09-30,-1000
"SECURIAN ASSET MANAGEMENT, INC",17967,2025-09-30,-1934
"Rakuten Investment Management, Inc.",17922,2025-09-30,17922
Investment Management Corp of Ontario,17899,2025-09-30,-15511
Pallas Capital Advisors LLC,17519,2025-09-30,531
Quest Partners LLC,17502,2025-09-30,-2521
ING GROEP NV,17423,2025-09-30,-986
"WealthTrust Asset Management, LLC",17389,2025-09-30,-1011
Oak Thistle LLC,17335,2025-09-30,10147
E. Ohman J:or Asset Management AB,17200,2025-09-30,0
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,17199,2025-09-30,-1000
"Redwood Investment Management, LLC",17076,2025-09-30,-3378
"Diligent Investors, LLC",17046,2025-09-30,-57
GUGGENHEIM CAPITAL LLC,16717,2025-09-30,-2617
Sciencast Management LP,16672,2025-09-30,16672
VAN ECK ASSOCIATES CORP,16610,2025-09-30,1840
Independent Advisor Alliance,16556,2025-09-30,2230
"Cambridge Investment Research Advisors, Inc.",16545,2025-09-30,965
Generali Asset Management SPA SGR,16509,2025-09-30,-19453
INTACT INVESTMENT MANAGEMENT INC.,16400,2025-09-30,16400
STEVENS CAPITAL MANAGEMENT LP,16349,2025-09-30,16349
"Meeder Advisory Services, Inc.",16089,2025-09-30,4869
"KESTRA PRIVATE WEALTH SERVICES, LLC",15929,2025-09-30,2237
TOKIO MARINE ASSET MANAGEMENT CO LTD,15894,2025-09-30,217
FJ Capital Management LLC,15870,2025-09-30,-38425
"Empirical Finance, LLC",15843,2025-09-30,111
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",15827,2025-09-30,-373
"CAPSTONE INVESTMENT ADVISORS, LLC",15761,2025-09-30,8794
Vontobel Holding Ltd.,15730,2025-09-30,-179
Board of the Pension Protection Fund,15600,2025-09-30,4400
CITY NATIONAL BANK OF FLORIDA /MSD,15266,2025-09-30,1304
Aaron Wealth Advisors LLC,15234,2025-09-30,9101
Jefferies Financial Group Inc.,15089,2025-09-30,15089
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",15011,2025-09-30,5
TFB Advisors LLC,15004,2025-09-30,3507
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,14729,2025-09-30,-456
"Rossby Financial, LCC",14703,2025-09-30,5513
"Atria Investments, Inc",14661,2025-09-30,2008
OMERS ADMINISTRATION Corp,14628,2025-09-30,0
"Summit Financial, LLC",14576,2025-09-30,139
Polymer Capital Management (US) LLC,14550,2025-09-30,10026
State of Wyoming,14506,2025-09-30,-5668
Dynamic Technology Lab Private Ltd,14489,2025-09-30,14489
SYON CAPITAL LLC,14372,2025-09-30,2426
Vestcor Inc,14296,2025-09-30,5772
