holder,shares,dateReported,change
"BNP PARIBAS ARBITRAGE, SNC",2973127,2025-09-30,-184291
ProShare Advisors LLC,2966087,2025-09-30,-600389
CITIGROUP INC,2857713,2025-09-30,-771586
ALLIANCEBERNSTEIN L.P.,2785627,2025-09-30,151090
VOYA INVESTMENT MANAGEMENT LLC,2763364,2025-09-30,-966686
AMERICAN CENTURY COMPANIES INC,2689844,2025-09-30,909866
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",2533716,2025-09-30,293458
"Nikko Asset Management Americas, Inc.",2479878,2025-09-30,-1040661
NEW YORK STATE COMMON RETIREMENT FUND,2396230,2025-09-30,-104411
NORDEA INVESTMENT MANAGEMENT AB,2260519,2025-09-30,-209610
Clear Street Group Inc.,2240778,2025-09-30,2240778
"MARSHALL WACE, LLP",2159155,2025-09-30,-1924076
"Holocene Advisors, LP",2132000,2025-09-30,1882000
VICTORY CAPITAL MANAGEMENT INC,2070499,2025-09-30,223692
"ADAGE CAPITAL PARTNERS GP, L.L.C.",2068100,2025-09-30,119900
KEYWISE CAPITAL MANAGEMENT (HK) Ltd,2039650,2025-09-30,-444750
PRUDENTIAL FINANCIAL INC,2020107,2025-09-30,252310
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,2001600,2025-09-30,-105517
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",1971279,2025-09-30,1001380
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,1867162,2025-09-30,89260
Squarepoint Ops LLC,1857807,2025-09-30,252519
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",1807950,2025-09-30,-4501577
AVIVA PLC,1790301,2025-09-30,183913
"Toroso Investments, LLC",1783369,2025-09-30,983727
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",1758504,2025-09-30,1107390
DANSKE BANK A/S,1736726,2025-09-30,202589
ALLEN HOLDING INC /NY,1700000,2025-09-30,-200000
Quadrature Capital Ltd,1687875,2025-09-30,911361
"COMMONWEALTH EQUITY SERVICES, LLC",1655215,2025-09-30,-99846
Korea Investment CORP,1652482,2025-09-30,35921
FIRST TRUST ADVISORS LP,1617027,2025-09-30,-394069
"TWO SIGMA INVESTMENTS, LP",1590488,2025-09-30,-410438
"Ensign Peak Advisors, Inc",1580327,2025-09-30,114953
Cetera Investment Advisers,1554844,2025-09-30,382704
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",1527697,2025-09-30,237162
BANK OF NOVA SCOTIA,1512200,2025-09-30,1257378
"Winslow Capital Management, LLC",1504932,2025-09-30,-310100
"ADVISOR GROUP HOLDINGS, INC.",1485133,2025-09-30,66592
Allianz Asset Management GmbH,1481529,2025-09-30,357376
Rockefeller Capital Management L.P.,1456954,2025-09-30,-138497
"Cresset Asset Management, LLC",1445450,2025-09-30,-62450
Hyperion Asset Management Ltd,1442777,2025-09-30,-194404
"Vident Advisory, LLC",1431024,2025-09-30,-231494
LOS ANGELES CAPITAL MANAGEMENT LLC,1397606,2025-09-30,847036
Universal- Beteiligungs- und Servicegesellschaft mbH,1393608,2025-09-30,50331
PANAGORA ASSET MANAGEMENT INC,1393088,2025-09-30,-373850
APG Asset Management N.V.,1360021,2025-09-30,-316236
"FEDERATED HERMES, INC.",1307111,2025-09-30,-3307411
"NATIXIS ADVISORS, L.P.",1291151,2025-09-30,169607
"Rafferty Asset Management, LLC",1272481,2025-09-30,-69525
Capital Research Global Investors,1271352,2025-09-30,-980660
abrdn plc,1269782,2025-09-30,85361
Robeco Institutional Asset Management B.V.,1228758,2025-09-30,136189
THRIVENT FINANCIAL FOR LUTHERANS,1223706,2025-09-30,-151302
"Cypress Point Wealth Management, LLC",1216357,2025-09-30,-16775
"Mirae Asset Global Investments Co., Ltd.",1209185,2025-09-30,260709
ALLEN OPERATIONS LLC,1200000,2025-09-30,0
Saudi Central Bank,1198634,2025-09-30,0
STATE OF WISCONSIN INVESTMENT BOARD,1196352,2025-09-30,37791
1832 Asset Management L.P.,1195422,2025-09-30,225067
"Cambridge Investment Research Advisors, Inc.",1191650,2025-09-30,-10224
Treasurer of the State of North Carolina,1175868,2025-09-30,-2391
"Russell Investments Group, Ltd.",1164174,2025-09-30,315039
"Chevy Chase Trust Holdings, LLC",1163378,2025-09-30,38863
Pictet Asset Management Holding SA,1155454,2025-09-30,6057
TD ASSET MANAGEMENT INC,1145421,2025-09-30,99672
"LORD, ABBETT & CO. LLC",1142744,2025-09-30,-651719
PACIFIC HEIGHTS ASSET MANAGEMENT LLC,1120000,2025-09-30,-355000
"Mariner, LLC",1116617,2025-09-30,196410
ING GROEP NV,1096306,2025-09-30,292788
NOMURA HOLDINGS INC,1087136,2025-09-30,-941289
SEI INVESTMENTS CO,1086235,2025-09-30,79627
SCHRODER INVESTMENT MANAGEMENT GROUP,1071357,2025-09-30,-232231
Man Group plc,1064822,2025-09-30,165515
ROYAL LONDON ASSET MANAGEMENT LTD,1062204,2025-09-30,257990
Walleye Capital LLC,1039860,2025-09-30,-406661
Heard Capital LLC,1032918,2025-09-30,203928
Mitsubishi UFJ Trust & Banking Corp,1025189,2025-09-30,13278
ACADIAN ASSET MANAGEMENT LLC,989260,2025-09-30,10940
ENVESTNET ASSET MANAGEMENT INC,974280,2025-09-30,88130
"Asset Management One Co., Ltd.",971393,2025-09-30,43302
Quantinno Capital Management LP,952084,2025-09-30,205094
Swedbank AB,951801,2025-09-30,-35634
"Clearbridge Investments, LLC",947158,2025-09-30,1111
NEOS Investment Management LLC,944367,2025-09-30,371797
STIFEL FINANCIAL CORP,903881,2025-09-30,-104303
"Pacer Advisors, Inc.",898085,2025-09-30,-34093
STATE OF MICHIGAN RETIREMENT SYSTEM,895100,2025-09-30,-43300
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,893896,2025-09-30,-14816
"Nearwater Capital Markets, Ltd",890388,2025-09-30,-243700
BNP Paribas Asset Management Holding S.A.,883766,2025-09-30,423157
NOMURA ASSET MANAGEMENT CO LTD,861359,2025-09-30,57739
KLP KAPITALFORVALTNING AS,848800,2025-09-30,42900
CIBC Asset Management Inc,827148,2025-09-30,2817
DOCK STREET ASSET MANAGEMENT INC,822058,2025-09-30,-193950
"UNICOM Systems, Inc.",811992,2025-09-30,63492
State of New Jersey Common Pension Fund D,790102,2025-09-30,68713
Cerity Partners LLC,789096,2025-09-30,14589
Harvest Portfolios Group Inc.,766761,2025-09-30,210633
TEACHER RETIREMENT SYSTEM OF TEXAS,766046,2025-09-30,-39501
CONNORS INVESTOR SERVICES INC,754502,2025-09-30,-57400
Zurcher Kantonalbank (Zurich Cantonalbank),741190,2025-09-30,-1859
"State of Tennessee, Treasury Department",721792,2025-09-30,39252
SALEM INVESTMENT COUNSELORS INC,715870,2025-09-30,-100452
"Resona Asset Management Co.,Ltd.",703152,2025-09-30,3389
AXA Investment Managers S.A.,698093,2025-09-30,698093
Calamos Advisors LLC,690269,2025-09-30,28131
MACQUARIE GROUP LTD,679648,2025-09-30,232803
"HighTower Advisors, LLC",672835,2025-09-30,-11084
"MetLife Investment Management, LLC",666219,2025-09-30,23828
Lansforsakringar Fondforvaltning AB (publ),663120,2025-09-30,15344
Arizona State Retirement System,661241,2025-09-30,35229
NATIXIS,651440,2025-09-30,-55668
ACTIAM N.V.,647287,2025-09-30,647287
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",631552,2025-09-30,143357
FORSTA AP-FONDEN,618200,2025-09-30,49100
"Parallax Volatility Advisers, L.P.",618024,2025-09-30,519599
Creative Planning,613003,2025-09-30,128387
WESTFIELD CAPITAL MANAGEMENT CO LP,606450,2025-09-30,599424
Daiwa Securities Group Inc.,604616,2025-09-30,73740
Polar Capital Holdings Plc,604588,2025-09-30,-62257
HRT FINANCIAL LP,603946,2025-09-30,-1896281
"MML INVESTORS SERVICES, LLC",599419,2025-09-30,-6745
"SBI Securities Co., Ltd.",596288,2025-09-30,-15220
"Colony Group, LLC",595641,2025-09-30,229530
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,592555,2025-09-30,29428
JONES FINANCIAL COMPANIES LLLP,590329,2025-09-30,130226
Czech National Bank,577614,2025-09-30,57668
CAPTRUST FINANCIAL ADVISORS,577594,2025-09-30,23660
GUGGENHEIM CAPITAL LLC,567392,2025-09-30,1332
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,561338,2025-09-30,279116
Wealthfront Advisers LLC,552907,2025-09-30,8072
INTECH INVESTMENT MANAGEMENT LLC,548827,2025-09-30,-103467
CTC LLC,547721,2025-09-30,-360536
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,546133,2025-09-30,24442
PUBLIC SECTOR PENSION INVESTMENT BOARD,540835,2025-09-30,310942
"XPONANCE, INC.",540501,2025-09-30,12412
GATEWAY INVESTMENT ADVISERS LLC,534668,2025-09-30,163610
TRUIST FINANCIAL CORP,529029,2025-09-30,-7971
STRS OHIO,514930,2025-09-30,-23105
Skandinaviska Enskilda Banken AB (publ),506310,2025-09-30,43910
Jain Global LLC,505336,2025-09-30,278442
AE Wealth Management LLC,495912,2025-09-30,30058
AMALGAMATED BANK,494414,2025-09-30,27866
"PNC FINANCIAL SERVICES GROUP, INC.",492480,2025-09-30,35534
"Sargent Investment Group, LLC",486465,2025-09-30,-14250
Retirement Systems of Alabama,485140,2025-09-30,28701
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",485004,2025-09-30,32938
US BANCORP \DE\,480438,2025-09-30,36651
CITADEL ADVISORS LLC,480154,2025-09-30,-224152
Zurich Insurance Group Ltd/FI,477639,2025-09-30,87356
"IEQ CAPITAL, LLC",474824,2025-09-30,131613
MACKENZIE FINANCIAL CORP,468826,2025-09-30,201333
"NewEdge Advisors, LLC",467791,2025-09-30,-3377
"CWM, LLC",458063,2025-09-30,111388
Main Street Research LLC,455493,2025-09-30,-5939
GF FUND MANAGEMENT CO. LTD.,454084,2025-09-30,1522
ATWOOD & PALMER INC,450380,2025-09-30,-211505
Aquatic Capital Management LLC,449501,2025-09-30,175705
DekaBank Deutsche Girozentrale,445889,2025-09-30,0
Janney Montgomery Scott LLC,441369,2025-09-30,29567
Neuberger Berman Group LLC,440214,2025-09-30,149013
IFM Investors Pty Ltd,436896,2025-09-30,24008
"NISA INVESTMENT ADVISORS, LLC",436060,2025-09-30,-13900
Ilmarinen Mutual Pension Insurance Co,434591,2025-09-30,-23909
MILLENNIUM MANAGEMENT LLC,432091,2025-09-30,-4577116
"Van Cleef Asset Management,Inc",430680,2025-09-30,-11918
COMMERCE BANK,428021,2025-09-30,-296356
"Connor, Clark & Lunn Investment Management Ltd.",419646,2025-09-30,39310
"Gotham Asset Management, LLC",409309,2025-09-30,88950
"Baird Financial Group, Inc.",406065,2025-09-30,-18753
Trexquant Investment LP,403706,2025-09-30,-112466
"Lido Advisors, LLC",403645,2025-09-30,48138
"Private Advisor Group, LLC",403028,2025-09-30,18803
HUNTINGTON NATIONAL BANK,399195,2025-09-30,345830
"PineBridge Investments, L.P.",394141,2025-09-30,-21261
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,389018,2025-09-30,-75175
WORLDQUANT MILLENNIUM ADVISORS LLC,387829,2025-09-30,-234800
CI INVESTMENTS INC.,374369,2025-09-30,-173923
"EXCHANGE TRADED CONCEPTS, LLC",374247,2025-09-30,32522
"KESTRA PRIVATE WEALTH SERVICES, LLC",373886,2025-09-30,-4684
"WILEY BROS.-AINTREE CAPITAL, LLC",371982,2025-09-30,74712
JANUS HENDERSON GROUP PLC,365592,2025-09-30,117190
"United Capital Management of KS, Inc.",360967,2025-09-30,-15671
Utah Retirement Systems,360872,2025-09-30,14959
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,359523,2025-09-30,20200
CONGRESS ASSET MANAGEMENT CO /MA,357679,2025-09-30,290679
Police & Firemen's Retirement System of New Jersey,351931,2025-09-30,20226
"Sumitomo Mitsui DS Asset Management Company, Ltd",350151,2025-09-30,26538
iA Global Asset Management Inc.,349524,2025-09-30,70862
Mediolanum International Funds Ltd,343234,2025-09-30,24208
"Summit Financial, LLC",343128,2025-09-30,343128
"CI Private Wealth, LLC",340237,2025-09-30,-14
"QRG CAPITAL MANAGEMENT, INC.",336738,2025-09-30,-38570
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",332306,2025-09-30,32373
USS Investment Management Ltd,332008,2025-09-30,0
LAZARD ASSET MANAGEMENT LLC,331845,2025-09-30,110535
VIRGINIA RETIREMENT SYSTEMS ET AL,326400,2025-09-30,0
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,326017,2025-09-30,-11462
"U.S. Capital Wealth Advisors, LLC",324040,2025-09-30,-39928
"CapWealth Advisors, LLC",320906,2025-09-30,-88911
TD Waterhouse Canada Inc.,320588,2025-09-30,-86589
OPPENHEIMER & CO INC,318471,2025-09-30,-5298
Varma Mutual Pension Insurance Co,314000,2025-09-30,25200
"Steward Partners Investment Advisory, LLC",313373,2025-09-30,-116817
"Kestra Advisory Services, LLC",312845,2025-09-30,49832
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,309706,2025-09-30,-1789
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,308531,2025-09-30,19200
CIBC WORLD MARKET INC.,307191,2025-09-30,1450
Woodline Partners LP,300568,2025-09-30,70478
"Vanguard Personalized Indexing Management, LLC",298546,2025-09-30,4070
ZACKS INVESTMENT MANAGEMENT,294930,2025-09-30,-74893
SENTINEL TRUST CO LBA,293841,2025-09-30,-31600
"Summit Trail Advisors, LLC",290421,2025-09-30,-43653
COMERICA BANK,288630,2025-09-30,1077
OSSIAM,288569,2025-09-30,208422
"O'Neil Global Advisors, Inc.",286711,2025-09-30,198937
GILDER GAGNON HOWE & CO LLC,285965,2025-09-30,-293547
Louisiana State Employees Retirement System,285200,2025-09-30,7500
Elo Mutual Pension Insurance Co,282682,2025-09-30,4406
SHELTON CAPITAL MANAGEMENT,282447,2025-09-30,-4590
Hudson Bay Capital Management LP,280382,2025-09-30,240177
Aware Super Pty Ltd as trustee of Aware Super,279930,2025-09-30,21007
MUFG Securities EMEA plc,279531,2025-09-30,273245
MERCER GLOBAL ADVISORS INC /ADV,276050,2025-09-30,30421
Prospera Financial Services Inc,274470,2025-09-30,5474
"Union Bancaire Privee, UBP SA",274033,2025-09-30,53069
Silvant Capital Management LLC,273689,2025-09-30,161125
"Jump Financial, LLC",272525,2025-09-30,-145946
"Bank Julius Baer & Co. Ltd, Zurich",271618,2025-09-30,-2709
"Advisory Services Network, LLC",271248,2025-09-30,-12472
PRUDENTIAL PLC,271081,2025-09-30,72148
Wedmont Private Capital,267535,2025-09-30,224263
STEPHENS INC /AR/,265056,2025-09-30,-30921
Andra AP-fonden,263474,2025-09-30,-77600
"Prime Capital Investment Advisors, LLC",261684,2025-09-30,-11955
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,259931,2025-09-30,76138
"FORTRESS PRIVATE LEDGER, LLC",259848,2025-09-30,-3904
Keystone Financial Group,259417,2025-09-30,10650
Snowden Capital Advisors LLC,258626,2025-09-30,-5769
BI Asset Management Fondsmaeglerselskab A/S,254288,2025-09-30,-7577
"YOUSIF CAPITAL MANAGEMENT, LLC",251664,2025-09-30,1854
FACTORY MUTUAL INSURANCE CO,250557,2025-09-30,65700
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,246488,2025-09-30,2580
"State of Alaska, Department of Revenue",243665,2025-09-30,4035
"Beacon Pointe Advisors, LLC",242937,2025-09-30,3497
Steel Peak Wealth Management LLC,239207,2025-09-30,-17429
IBEX WEALTH ADVISORS,236473,2025-09-30,410
"Sequoia Financial Advisors, LLC",234910,2025-09-30,-60458
"Hedeker Wealth, LLC",233159,2025-09-30,-52495
"Carroll Investors, Inc",230729,2025-09-30,-693
Penserra Capital Management LLC,228490,2025-09-30,67519
"Harvest Fund Management Co., Ltd",227625,2025-09-30,17229
Investment Management Corp of Ontario,215378,2025-09-30,71086
"Global X Japan Co., Ltd.",215349,2025-09-30,-15730
ASR Vermogensbeheer N.V.,214635,2025-09-30,5550
"McGuire Investment Group, LLC",214341,2025-09-30,-11489
"Stratos Wealth Partners, LTD.",213918,2025-09-30,-3831
"Chicago Capital, LLC",212338,2025-09-30,-1212
"Horizon Investments, LLC",207710,2025-09-30,44156
"Empowered Funds, LLC",206589,2025-09-30,-5794
"Parallel Advisors, LLC",206310,2025-09-30,232
PROFUND ADVISORS LLC,205711,2025-09-30,-1280
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,204471,2025-09-30,100042
"Norinchukin Bank, The",203079,2025-09-30,15429
"SPIREPOINT PRIVATE CLIENT, LLC",200507,2025-09-30,-6675
Privium Fund Management B.V.,200000,2025-09-30,-150000
PARK AVENUE SECURITIES LLC,198334,2025-09-30,22667
"Concurrent Investment Advisors, LLC",197615,2025-09-30,11335
Compagnie Lombard Odier SCmA,194094,2025-09-30,57520
TUDOR INVESTMENT CORP ET AL,193851,2025-09-30,193851
"Caprock Group, LLC",192154,2025-09-30,192154
COOKSON PEIRCE & CO INC,190772,2025-09-30,-27849
"Allspring Global Investments Holdings, LLC",189276,2025-09-30,15007
CREDIT AGRICOLE S A,186267,2025-09-30,186267
"VestGen Advisors, LLC",183334,2025-09-30,11718
"FRED ALGER MANAGEMENT, LLC",180956,2025-09-30,-94876
La Banque Postale Asset Management SA,179027,2025-09-30,59204
M&T BANK CORP,173861,2025-09-30,-17525
FIFTH THIRD BANCORP,173745,2025-09-30,45647
BLAIR WILLIAM & CO/IL,172996,2025-09-30,16311
Clarity Financial LLC,172119,2025-09-30,-49900
Larson Financial Group LLC,171940,2025-09-30,29462
"B. Riley Wealth Advisors, Inc.",169386,2025-09-30,-9392
Voleon Capital Management LP,169246,2025-09-30,103946
"Kovitz Investment Group Partners, LLC",168014,2025-09-30,-9322
"EverSource Wealth Advisors, LLC",167391,2025-09-30,-12883
Arkadios Wealth Advisors,166195,2025-09-30,-11439
MIZUHO SECURITIES USA LLC,165642,2025-09-30,18631
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,164842,2025-09-30,0
WEDBUSH SECURITIES INC,164204,2025-09-30,-43950
"Crossmark Global Holdings, Inc.",164062,2025-09-30,22013
Greenwich Wealth Management LLC,163370,2025-09-30,-49522
"RPG Investment Advisory, LLC",161713,2025-09-30,-41255
"FAGAN ASSOCIATES, INC.",161436,2025-09-30,-31655
"Advisors Asset Management, Inc.",161233,2025-09-30,15446
"Merit Financial Group, LLC",160562,2025-09-30,7140
Integrated Wealth Concepts LLC,159161,2025-09-30,2961
"RiverFront Investment Group, LLC",158660,2025-09-30,3660
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",158599,2025-09-30,2693
"Diversify Advisory Services, LLC",158074,2025-09-30,6375
"Pathstone Holdings, LLC",157708,2025-09-30,13425
"FFG Partners, LLC",157300,2025-09-30,-2143
UniSuper Management Pty Ltd,156576,2025-09-30,32238
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",156072,2025-09-30,-23967
"SG Americas Securities, LLC",155788,2025-09-30,-224362
"Equitable Holdings, Inc.",155472,2025-09-30,6120
"ATALANTA SOSNOFF CAPITAL, LLC",154364,2025-09-30,151574
STEVENS CAPITAL MANAGEMENT LP,153642,2025-09-30,153642
AEGON ASSET MANAGEMENT UK PLC,152255,2025-09-30,10240
Vontobel Holding Ltd.,152026,2025-09-30,-16417
Federation des caisses Desjardins du Quebec,151835,2025-09-30,5786
KIECKHEFER GROUP LLC,151710,2025-09-30,100
SW Investment Management LLC,150000,2025-09-30,0
Capitolis Liquid Global Markets LLC,149769,2025-09-30,0
Illinois Municipal Retirement Fund,148622,2025-09-30,24617
"Sloy Dahl & Holst, LLC",148488,2025-09-30,-1261
"Farther Finance Advisors, LLC",148397,2025-09-30,16244
"Forum Financial Management, LP",148353,2025-09-30,-361446
B. Metzler seel. Sohn & Co. AG,146397,2025-09-30,57996
"TRIGLAV INVESTMENTS, D.O.O.",143100,2025-09-30,-46300
"Quantitative Investment Management, LLC",140627,2025-09-30,140627
"Aptus Capital Advisors, LLC",139250,2025-09-30,-279
1776 Wealth LLC,137691,2025-09-30,-2878
Kentucky Retirement Systems,137144,2025-09-30,5187
Independent Advisor Alliance,136522,2025-09-30,-7202
"HOEY INVESTMENTS, INC",135997,2025-09-30,-1403
Orion Investment Co,134364,2025-09-30,-161
HARTFORD INVESTMENT MANAGEMENT CO,133257,2025-09-30,4920
"CWA Asset Management Group, LLC",131908,2025-09-30,-1285
"Aragon Global Management, LP",130820,2025-09-30,14700
Archon Partners LLC,130000,2025-09-30,-20000
Quantbot Technologies LP,129722,2025-09-30,6185
SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,129639,2025-09-30,-394
LaFleur & Godfrey LLC,129075,2025-09-30,-30186
"UMB Bank, n.a.",128567,2025-09-30,-2058
WHITTIER TRUST CO,127789,2025-09-30,76765
"Knollwood Investment Advisory, LLC",127317,2025-09-30,117
MARSICO CAPITAL MANAGEMENT LLC,126948,2025-09-30,-37816
"Canvas Wealth Advisors, LLC",125267,2025-09-30,-8915
NTV ASSET MANAGEMENT LLC,124484,2025-09-30,-8958
HighPoint Advisor Group LLC,124359,2025-09-30,10847
Hodges Capital Management Inc.,124333,2025-09-30,-13635
AFFINITY WEALTH MANAGEMENT LLC,122515,2025-09-30,272
"Meridian Wealth Management, LLC",122507,2025-09-30,45084
"Brinker Capital Investments, LLC",122249,2025-09-30,17187
"Ambassador Advisors, LLC",121226,2025-09-30,-15642
Fiduciary Alliance LLC,121083,2025-09-30,-23667
Sigma Planning Corp,120853,2025-09-30,-6542
AustralianSuper Pty Ltd,119694,2025-09-30,-257763
Parisi Gray Wealth Management,119627,2025-09-30,135
"Carnegie Capital Asset Management, LLC",118483,2025-09-30,-3191
"BENNINGFIELD FINANCIAL ADVISORS, LLC",117340,2025-09-30,-30000
"TIAA TRUST, NATIONAL ASSOCIATION",116188,2025-09-30,-33858
Gulf International Bank (UK) Ltd,114847,2025-09-30,4454
"J.W. COLE ADVISORS, INC.",114605,2025-09-30,7093
"Carmel Capital Partners, LLC",113432,2025-09-30,-11532
"Rockline Wealth Management, LLC",113010,2025-09-30,-4580
Raiffeisen Bank International AG,112634,2025-09-30,70157
Allworth Financial LP,112396,2025-09-30,11724
"BLKBRD Asset Management, LP",110918,2025-09-30,110918
Ethic Inc.,110377,2025-09-30,6973
"Cache Advisors, LLC",110355,2025-09-30,-13329
"SECURIAN ASSET MANAGEMENT, INC",109834,2025-09-30,-1378
"ASSETMARK, INC",109179,2025-09-30,66986
Maryland State Retirement & Pension System,108892,2025-09-30,2923
Howard Capital Management Inc.,108660,2025-09-30,9169
"Moors & Cabot, Inc.",108508,2025-09-30,2166
Banque Transatlantique SA,107690,2025-09-30,80050
"Bridgewater Associates, LP",107333,2025-09-30,107333
KADENSA CAPITAL Ltd,107129,2025-09-30,107129
"PFG Investments, LLC",105785,2025-09-30,-2000
"Metis Global Partners, LLC",105647,2025-09-30,1845
HARTLINE INVESTMENT CORP/,104641,2025-09-30,-40619
"Westend Capital Management, LLC",104131,2025-09-30,1484
"Americana Partners, LLC",104100,2025-09-30,-41492
"Banco Santander, S.A.",103696,2025-09-30,-47554
SAPIENT CAPITAL LLC,103405,2025-09-30,-1575
OMERS ADMINISTRATION Corp,102783,2025-09-30,23000
"Envestnet Portfolio Solutions, Inc.",102745,2025-09-30,1099
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,102700,2025-09-30,6900
"Alpha Cubed Investments, LLC",102636,2025-09-30,-2001
"AXXCESS WEALTH MANAGEMENT, LLC",101900,2025-09-30,6585
"CreativeOne Wealth, LLC",100978,2025-09-30,1707
"Apollon Wealth Management, LLC",100553,2025-09-30,17825
"Rakuten Securities, Inc.",99985,2025-09-30,-55283
WASHINGTON TRUST BANK,99420,2025-09-30,8094
"Capital Investment Counsel, Inc",98120,2025-09-30,-5030
"United Advisor Group, LLC",98036,2025-09-30,7864
Lombard Odier Asset Management (Switzerland) SA,97659,2025-09-30,4356
ELLERSON GROUP INC /ADV,97578,2025-09-30,-11024
"Blue Sky Capital Consultants Group, Inc.",96997,2025-09-30,-6225
"Ameritas Investment Partners, Inc.",96879,2025-09-30,2371
"FORTEM FINANCIAL GROUP, LLC",96062,2025-09-30,3794
"Cyndeo Wealth Partners, LLC",95932,2025-09-30,-3754
"Newbridge Financial Services Group, Inc.",95649,2025-09-30,-17559
