holder,shares,dateReported,change
"PATTON FUND MANAGEMENT, INC.",47238,2025-09-30,-1327
Trilogy Capital Inc.,47118,2025-09-30,-802
"Cambridge Investment Research Advisors, Inc.",47035,2025-09-30,141
MONETA GROUP INVESTMENT ADVISORS LLC,46972,2025-09-30,145
Pictet Asset Management Holding SA,46900,2025-09-30,-726
"FORESIGHT CAPITAL MANAGEMENT ADVISORS, INC.",46186,2025-09-30,1053
"BAILARD, INC.",45300,2025-09-30,-49
AMALGAMATED BANK,44943,2025-09-30,-612
FIFTH THIRD BANCORP,44780,2025-09-30,399
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",43719,2025-09-30,-43195
"Pathway Financial Advisers, LLC",43699,2025-09-30,245
"YOUSIF CAPITAL MANAGEMENT, LLC",43675,2025-09-30,-3351
US BANCORP \DE\,41375,2025-09-30,1455
MERITAGE PORTFOLIO MANAGEMENT,41348,2025-09-30,-29184
"MML INVESTORS SERVICES, LLC",41282,2025-09-30,10515
"Mathes Company, Inc.",41200,2025-09-30,0
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",40876,2025-09-30,602
ProShare Advisors LLC,40876,2025-09-30,-5
Summit Global Investments,40610,2025-09-30,-52066
FARMERS & MERCHANTS INVESTMENTS INC,40158,2025-09-30,87
"XPONANCE, INC.",38227,2025-09-30,-9644
Daiwa Securities Group Inc.,38215,2025-09-30,1489
Utah Retirement Systems,37985,2025-09-30,973
"Advisors Asset Management, Inc.",37229,2025-09-30,3397
Police & Firemen's Retirement System of New Jersey,37036,2025-09-30,2314
Jain Global LLC,36314,2025-09-30,-204705
Prospera Financial Services Inc,35979,2025-09-30,496
UniSuper Management Pty Ltd,35506,2025-09-30,2988
MARTINGALE ASSET MANAGEMENT L P,35444,2025-09-30,29024
First PREMIER Bank,35430,2025-09-30,-340
Stolper Co,35185,2025-09-30,614
COMMERCE BANK,35105,2025-09-30,2083
"CWA Asset Management Group, LLC",35015,2025-09-30,2668
LOS ANGELES CAPITAL MANAGEMENT LLC,34348,2025-09-30,-66428
CONNING INC.,33994,2025-09-30,0
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,33075,2025-09-30,-3110
"Mirae Asset Global Investments Co., Ltd.",32354,2025-09-30,3536
"Sumitomo Mitsui DS Asset Management Company, Ltd",31777,2025-09-30,2020
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,31698,2025-09-30,-58
INTECH INVESTMENT MANAGEMENT LLC,31455,2025-09-30,-11672
"Inspire Investing, LLC",31274,2025-09-30,5772
Woodline Partners LP,30418,2025-09-30,5529
"Sequoia Financial Advisors, LLC",30187,2025-09-30,10883
TEACHER RETIREMENT SYSTEM OF TEXAS,30140,2025-09-30,-4791
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,30031,2025-09-30,341
"Horizon Investments, LLC",29766,2025-09-30,4014
ING GROEP NV,29754,2025-09-30,5378
Ranch Capital Advisors Inc.,29508,2025-09-30,1850
"Edgestream Partners, L.P.",29488,2025-09-30,29488
Community Bank of Raymore,28844,2025-09-30,0
WealthTrust Axiom LLC,28802,2025-09-30,323
NOMURA HOLDINGS INC,28671,2025-09-30,-3554
"DC Investments Management, LLC",27863,2025-09-30,0
GREEN SQUARE CAPITAL ADVISORS LLC,27593,2025-09-30,0
"Vennlight Capital Management, LP",27300,2025-09-30,27300
Aware Super Pty Ltd as trustee of Aware Super,27163,2025-09-30,0
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",27032,2025-09-30,4343
"Advisory Services Network, LLC",26921,2025-09-30,8100
"Mariner, LLC",26903,2025-09-30,-31961
"Qsemble Capital Management, LP",26751,2025-09-30,26751
Quest Partners LLC,26359,2025-09-30,15268
"CreativeOne Wealth, LLC",26333,2025-09-30,849
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,26230,2025-09-30,6395
Brookstone Capital Management,25927,2025-09-30,-939
NEOS Investment Management LLC,25479,2025-09-30,8225
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",25460,2025-09-30,0
Universal- Beteiligungs- und Servicegesellschaft mbH,25386,2025-09-30,2633
"Allspring Global Investments Holdings, LLC",24841,2025-09-30,-748
"Johnson Financial Group, Inc.",24681,2025-09-30,-3199
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,24657,2025-09-30,-15842
LaFleur & Godfrey LLC,24352,2025-09-30,450
"Rafferty Asset Management, LLC",24227,2025-09-30,-501
F/M Investments LLC,24176,2025-09-30,-534
"Hennion & Walsh Asset Management, Inc.",24112,2025-09-30,3965
SCHRODER INVESTMENT MANAGEMENT GROUP,24025,2025-09-30,-15611
"Glenmede Investment Management, LP",23563,2025-09-30,335
"J.W. COLE ADVISORS, INC.",23403,2025-09-30,651
1832 Asset Management L.P.,23292,2025-09-30,-3115
Financial Engines Advisors L.L.C.,23276,2025-09-30,23276
DARK FOREST CAPITAL MANAGEMENT LP,23125,2025-09-30,0
Retirement Planning Group,22854,2025-09-30,525
iA Global Asset Management Inc.,22624,2025-09-30,15254
"BOKF, NA",22585,2025-09-30,511
PARK AVENUE SECURITIES LLC,22235,2025-09-30,3201
Dynamic Advisor Solutions LLC,22220,2025-09-30,-47
"Lido Advisors, LLC",22108,2025-09-30,2063
"Hartree Partners, LP",22000,2025-09-30,22000
WESTPAC BANKING CORP,21704,2025-09-30,-1085
"Pathstone Holdings, LLC",21695,2025-09-30,482
"PREVAIL INNOVATIVE WEALTH ADVISORS, LLC",21693,2025-09-30,10947
"IHT Wealth Management, LLC",20651,2025-09-30,123
"UMB Bank, n.a.",20649,2025-09-30,-1966
"Caprock Group, LLC",20581,2025-09-30,20581
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,20530,2025-09-30,0
Fulcrum Asset Management LLP,20025,2025-09-30,10218
LMR Partners LLP,19472,2025-09-30,-3444
MILLER HOWARD INVESTMENTS INC /NY,19461,2025-09-30,823
"Pacer Advisors, Inc.",19396,2025-09-30,-26808
ADAMSBROWN WEALTH CONSULTANTS LLC,19180,2025-09-30,-730
"Private Advisor Group, LLC",19148,2025-09-30,-141
"NewEdge Advisors, LLC",19072,2025-09-30,4557
BRYN MAWR TRUST Co,18903,2025-09-30,-946
"Wealthspire Advisors, LLC",18675,2025-09-30,-994
DekaBank Deutsche Girozentrale,18563,2025-09-30,0
Davis Capital Management,18143,2025-09-30,18143
"WILEY BROS.-AINTREE CAPITAL, LLC",18081,2025-09-30,1713
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,18043,2025-09-30,0
KEYBANK NATIONAL ASSOCIATION/OH,17730,2025-09-30,1599
"Financial Partners Group, Inc",17710,2025-09-30,96
Ethic Inc.,17662,2025-09-30,237
Andra AP-fonden,17555,2025-09-30,-44300
"Summit Trail Advisors, LLC",17488,2025-09-30,11392
Dakota Wealth Management,17188,2025-09-30,-19561
"Toroso Investments, LLC",16918,2025-09-30,1126
Brookmont Capital Management,16856,2025-09-30,-299
MIZUHO SECURITIES USA LLC,16763,2025-09-30,854
Walleye Trading LLC,16730,2025-09-30,14857
TWIN CAPITAL MANAGEMENT INC,16655,2025-09-30,-21166
SVB WEALTH LLC,16497,2025-09-30,2510
Huber Capital Management LLC,16467,2025-09-30,0
GAMMA Investing LLC,16357,2025-09-30,1538
WELLINGTON MANAGEMENT GROUP LLP,16325,2025-09-30,-17323
"IMC-Chicago, LLC",16135,2025-09-30,16135
"Grantham, Mayo, Van Otterloo & Co. LLC",16075,2025-09-30,-898
BI Asset Management Fondsmaeglerselskab A/S,15552,2025-09-30,4595
"PRELUDE CAPITAL MANAGEMENT, LLC",15548,2025-09-30,-7940
Sterling Capital Management LLC,15150,2025-09-30,-1232
ROCKLAND TRUST CO,15021,2025-09-30,-103
Kentucky Retirement Systems,14451,2025-09-30,184
"Kestra Advisory Services, LLC",14365,2025-09-30,1388
"Meeder Advisory Services, Inc.",14191,2025-09-30,2071
"SeaCrest Wealth Management, LLC",14158,2025-09-30,-280
"SIMPLEX TRADING, LLC",13913,2025-09-30,11773
SPIRIT OF AMERICA MANAGEMENT CORP/NY,13800,2025-09-30,3150
HARTFORD INVESTMENT MANAGEMENT CO,13648,2025-09-30,-268
"WESPAC Advisors, LLC",13601,2025-09-30,-254
Chicago Partners Investment Group LLC,13479,2025-09-30,760
ALBION FINANCIAL GROUP /UT,13183,2025-09-30,0
Janney Montgomery Scott LLC,13156,2025-09-30,3213
"Resources Investment Advisors, LLC.",13072,2025-09-30,843
"Lion Street Advisors, LLC",12765,2025-09-30,2257
"AGH Wealth Advisors, LLC",12711,2025-09-30,689
Schonfeld Strategic Advisors LLC,12670,2025-09-30,12670
"EXCHANGE TRADED CONCEPTS, LLC",12611,2025-09-30,-1006
Gibson Wealth Advisors LLC,12596,2025-09-30,0
Gulf International Bank (UK) Ltd,12529,2025-09-30,-578
SIERRA SUMMIT ADVISORS LLC,12500,2025-09-30,183
ROYAL LONDON ASSET MANAGEMENT LTD,12447,2025-09-30,0
"Concurrent Investment Advisors, LLC",12386,2025-09-30,681
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",12202,2025-09-30,-348
Louisiana State Employees Retirement System,12100,2025-09-30,0
PROFUND ADVISORS LLC,12032,2025-09-30,466
"IAMS WEALTH MANAGEMENT, LLC",11998,2025-09-30,3018
WCG Wealth Advisors LLC,11953,2025-09-30,653
JANUS HENDERSON GROUP PLC,11898,2025-09-30,0
CoreFirst Bank & Trust,11754,2025-09-30,1427
ALTFEST L J & CO INC,11501,2025-09-30,-76
LAZARD ASSET MANAGEMENT LLC,11500,2025-09-30,0
Maryland State Retirement & Pension System,11187,2025-09-30,0
USA Financial Portformulas Corp,11139,2025-09-30,640
Wealthcare Advisory Partners LLC,11129,2025-09-30,335
MOODY NATIONAL BANK TRUST DIVISION,11123,2025-09-30,-191
Pallas Capital Advisors LLC,11047,2025-09-30,235
"SECURIAN ASSET MANAGEMENT, INC",11023,2025-09-30,-968
"Turning Point Benefit Group, Inc.",10946,2025-09-30,1333
CORNERCAP INVESTMENT COUNSEL INC,10887,2025-09-30,-180
"GREAT LAKES ADVISORS, LLC",10837,2025-09-30,2860
Investment Management Corp of Ontario,10820,2025-09-30,-110931
"CHOREO, LLC",10690,2025-09-30,210
HighPoint Advisor Group LLC,10660,2025-09-30,866
"Moors & Cabot, Inc.",10541,2025-09-30,-244
"Farther Finance Advisors, LLC",10529,2025-09-30,4204
"Rakuten Investment Management, Inc.",10470,2025-09-30,10470
"Prudent Man Advisors, LLC",10432,2025-09-30,-1214
Northwest & Ethical Investments L.P.,10409,2025-09-30,1800
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,10350,2025-09-30,-400
"Cresset Asset Management, LLC",10320,2025-09-30,5209
"SRS Capital Advisors, Inc.",10223,2025-09-30,8257
"Verity Asset Management, Inc.",10150,2025-09-30,-774
REAVES W H & CO INC,9924,2025-09-30,9924
"Norinchukin Bank, The",9880,2025-09-30,52
Allworth Financial LP,9862,2025-09-30,435
"Parallel Advisors, LLC",9681,2025-09-30,720
Atlantic Union Bankshares Corp,9578,2025-09-30,9578
SYNOVUS FINANCIAL CORP,9474,2025-09-30,-33
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",9427,2025-09-30,3066
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",9299,2025-09-30,40
"Crossmark Global Holdings, Inc.",9258,2025-09-30,0
AMICA MUTUAL INSURANCE CO,9181,2025-09-30,-1020
"Vident Advisory, LLC",9139,2025-09-30,1032
EVERGREEN CAPITAL MANAGEMENT LLC,9070,2025-09-30,0
"FAIRVIEW CAPITAL INVESTMENT MANAGEMENT, LLC",9000,2025-09-30,0
"HB Wealth Management, LLC",8999,2025-09-30,85
Oak Thistle LLC,8897,2025-09-30,8897
Hilltop Holdings Inc.,8848,2025-09-30,418
"Prime Capital Investment Advisors, LLC",8842,2025-09-30,-1340
"SMITH, MOORE & CO.",8799,2025-09-30,-1644
"FORVIS Wealth Advisors, LLC",8793,2025-09-30,2115
"Apexium Financial, LP",8728,2025-09-30,0
"Vestmark Advisory Solutions, Inc.",8650,2025-09-30,8650
Heartland Bank & Trust Co,8559,2025-09-30,-3
Virtus ETF Advisers LLC,8525,2025-09-30,8525
"Mount Yale Investment Advisors, LLC",8494,2025-09-30,8219
"Vise Technologies, Inc.",8425,2025-09-30,1698
"PRINCIPAL SECURITIES, INC.",8374,2025-09-30,827
"Intrua Financial, LLC",8265,2025-09-30,94
ALLSTATE CORP,8219,2025-09-30,8219
"Empirical Finance, LLC",8163,2025-09-30,81
JOHNSON INVESTMENT COUNSEL INC,8158,2025-09-30,-1015
"Sunbelt Securities, Inc.",8040,2025-09-30,132
POTOMAC FUND MANAGEMENT INC /ADV,8010,2025-09-30,-9
NICOLET BANKSHARES INC,8000,2025-09-30,0
"Atomi Financial Group, Inc.",7974,2025-09-30,1274
"Modern Wealth Management, LLC",7926,2025-09-30,148
"Atria Investments, Inc",7919,2025-09-30,-555
"B. Riley Wealth Advisors, Inc.",7842,2025-09-30,-636
FineMark National Bank & Trust,7813,2025-09-30,-1022
"Metis Global Partners, LLC",7736,2025-09-30,-492
CSS LLC/IL,7720,2025-09-30,1460
MainStreet Investment Advisors LLC,7687,2025-09-30,-19
SYON CAPITAL LLC,7594,2025-09-30,2548
COLDSTREAM CAPITAL MANAGEMENT INC,7472,2025-09-30,818
AE Wealth Management LLC,7447,2025-09-30,732
AGF MANAGEMENT LTD,7438,2025-09-30,-1968
"JEPPSON WEALTH MANAGEMENT, LLC",7424,2025-09-30,0
MGO ONE SEVEN LLC,7422,2025-09-30,250
"EVOKE WEALTH, LLC",7370,2025-09-30,353
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",7335,2025-09-30,-5
TD PRIVATE CLIENT WEALTH LLC,7326,2025-09-30,6615
TOKIO MARINE ASSET MANAGEMENT CO LTD,7325,2025-09-30,379
"Inscription Capital, LLC",7284,2025-09-30,4224
STEPH & CO,7260,2025-09-30,-1368
