holder,shares,dateReported,change
"PNC FINANCIAL SERVICES GROUP, INC.",15099,2025-09-30,-237
"Kestra Advisory Services, LLC",14957,2025-09-30,7181
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,14328,2025-09-30,448
"CI Private Wealth, LLC",13904,2025-09-30,1236
State of New Jersey Common Pension Fund D,13384,2025-09-30,-150
"Twin Tree Management, LP",13281,2025-09-30,13281
M&T BANK CORP,13091,2025-09-30,-465
"Rafferty Asset Management, LLC",13046,2025-09-30,-661
NATIONAL BANK OF CANADA /FI/,12861,2025-09-30,-14294
LOS ANGELES CAPITAL MANAGEMENT LLC,12836,2025-09-30,12836
Universal- Beteiligungs- und Servicegesellschaft mbH,12757,2025-09-30,2229
Cerity Partners LLC,12596,2025-09-30,8982
JONES FINANCIAL COMPANIES LLLP,12560,2025-09-30,2990
Orion Investment Co,12556,2025-09-30,145
FRANKLIN RESOURCES INC,12407,2025-09-30,5944
"Advisors Asset Management, Inc.",12318,2025-09-30,1860
ProShare Advisors LLC,12053,2025-09-30,-570
"Bridgewater Associates, LP",12013,2025-09-30,12013
NKCFO LLC,11950,2025-09-30,4150
"Gotham Asset Management, LLC",11863,2025-09-30,1696
Baker Ellis Asset Management LLC,11690,2025-09-30,110
Arizona State Retirement System,11611,2025-09-30,161
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,11553,2025-09-30,7659
"Pathstone Holdings, LLC",11450,2025-09-30,1107
OPPENHEIMER ASSET MANAGEMENT INC.,11242,2025-09-30,-18707
GREAT WEST LIFE ASSURANCE CO /CAN/,11057,2025-09-30,0
"NORTHCAPE WEALTH MANAGEMENT, LLC",10999,2025-09-30,-5359
Man Group plc,10968,2025-09-30,10968
TRUIST FINANCIAL CORP,10900,2025-09-30,310
"SRS Capital Advisors, Inc.",10826,2025-09-30,10584
STATE OF MICHIGAN RETIREMENT SYSTEM,10606,2025-09-30,0
Kennondale Capital Management LLC,10572,2025-09-30,0
"BCGM Wealth Management, LLC",10320,2025-09-30,482
CREDIT AGRICOLE S A,10067,2025-09-30,10067
Czech National Bank,9967,2025-09-30,376
"Koss-Olinger Consulting, LLC",9895,2025-09-30,-14
"NAPLES GLOBAL ADVISORS, LLC",9754,2025-09-30,-18
"MetLife Investment Management, LLC",9731,2025-09-30,-262
"State of Alaska, Department of Revenue",9693,2025-09-30,-115
COMERICA BANK,9535,2025-09-30,-1395
FARMERS & MERCHANTS INVESTMENTS INC,9504,2025-09-30,-82
FIFTH THIRD BANCORP,9496,2025-09-30,-501
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,9423,2025-09-30,-201
"Cambridge Investment Research Advisors, Inc.",9389,2025-09-30,805
GUGGENHEIM CAPITAL LLC,9252,2025-09-30,7342
Integrated Advisors Network LLC,9210,2025-09-30,-269
TEACHER RETIREMENT SYSTEM OF TEXAS,9068,2025-09-30,1235
"Mirae Asset Global Investments Co., Ltd.",9066,2025-09-30,491
FIL Ltd,9006,2025-09-30,-5852
AMICA MUTUAL INSURANCE CO,8925,2025-09-30,0
Rockefeller Capital Management L.P.,8855,2025-09-30,-1784
"BAILARD, INC.",8853,2025-09-30,-289
Amitell Capital Pte Ltd,8839,2025-09-30,-11006
AMG National Trust Bank,8673,2025-09-30,47
Verition Fund Management LLC,8654,2025-09-30,-13307
PUBLIC SECTOR PENSION INVESTMENT BOARD,8448,2025-09-30,373
MACQUARIE GROUP LTD,8426,2025-09-30,-1168
Retirement Systems of Alabama,8371,2025-09-30,-49
VOYA INVESTMENT MANAGEMENT LLC,8340,2025-09-30,-2517
CIBC WORLD MARKET INC.,8327,2025-09-30,165
"MONIMUS CAPITAL MANAGEMENT, LP",8283,2025-09-30,-3735
"Anfield Capital Management, LLC",8255,2025-09-30,8255
"SS&H Financial Advisors, Inc.",8120,2025-09-30,3525
"Hennion & Walsh Asset Management, Inc.",8113,2025-09-30,2875
TORONTO DOMINION BANK,8000,2025-09-30,-734
Pictet Asset Management Holding SA,8000,2025-09-30,-350
"Colony Group, LLC",7903,2025-09-30,2095
"PRIMORIS WEALTH ADVISORS, LLC",7850,2025-09-30,7850
VIRGINIA RETIREMENT SYSTEMS ET AL,7800,2025-09-30,800
"Toroso Investments, LLC",7775,2025-09-30,5991
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",7753,2025-09-30,-5947
"NewEdge Advisors, LLC",7654,2025-09-30,186
Zurcher Kantonalbank (Zurich Cantonalbank),7579,2025-09-30,231
Highview Capital Management LLC/DE/,7554,2025-09-30,1729
SONA ASSET MANAGEMENT (US) LLC,7500,2025-09-30,7500
"ProVise Management Group, LLC",7497,2025-09-30,576
AMALGAMATED BANK,7431,2025-09-30,-146
"Capital Investment Advisors, LLC",7350,2025-09-30,-164
Numerai GP LLC,7241,2025-09-30,7241
UniSuper Management Pty Ltd,7236,2025-09-30,-494
"Kovitz Investment Group Partners, LLC",7229,2025-09-30,-396
MERCER GLOBAL ADVISORS INC /ADV,7213,2025-09-30,3629
Stonebridge Capital Advisors LLC,7109,2025-09-30,-445
Robeco Institutional Asset Management B.V.,7098,2025-09-30,7098
"Sequoia Financial Advisors, LLC",6871,2025-09-30,4365
"Ensign Peak Advisors, Inc",6838,2025-09-30,-4100
Matthew 25 Management Corp,6750,2025-09-30,1750
Alaethes Wealth LLC,6640,2025-09-30,-65
"Uniplan Investment Counsel, Inc.",6606,2025-09-30,2835
"Bard Financial Services, Inc.",6555,2025-09-30,-1250
CX Institutional,6360,2025-09-30,-745
Versor Investments LP,6322,2025-09-30,3281
BURNEY CO/,6302,2025-09-30,108
"PRINCIPAL SECURITIES, INC.",6271,2025-09-30,263
"Baird Financial Group, Inc.",6208,2025-09-30,106
Investors Research Corp,6075,2025-09-30,0
FIRST HORIZON CORP,6049,2025-09-30,6049
"United Capital Management of KS, Inc.",6000,2025-09-30,3000
Harel Insurance Investments & Financial Services Ltd.,5998,2025-09-30,908
Quadrature Capital Ltd,5918,2025-09-30,5918
Gradient Investments LLC,5878,2025-09-30,-769
"Private Advisor Group, LLC",5767,2025-09-30,336
"O'Keefe Stevens Advisory, Inc.",5758,2025-09-30,40
CAPTRUST FINANCIAL ADVISORS,5723,2025-09-30,1864
"Entropy Technologies, LP",5699,2025-09-30,5699
"Vanguard Personalized Indexing Management, LLC",5650,2025-09-30,146
"Connor, Clark & Lunn Investment Management Ltd.",5539,2025-09-30,5539
"Marks Group Wealth Management, Inc",5515,2025-09-30,-399
"NISA INVESTMENT ADVISORS, LLC",5373,2025-09-30,-245
"Summit Trail Advisors, LLC",5330,2025-09-30,4291
JUPITER ASSET MANAGEMENT LTD,5304,2025-09-30,5304
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,5265,2025-09-30,-1
Archer Investment Corp,5200,2025-09-30,0
"GUIDANCE CAPITAL, INC",5160,2025-09-30,-30
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,5143,2025-09-30,1009
Calamos Wealth Management LLC,5091,2025-09-30,5
"SG Americas Securities, LLC",5076,2025-09-30,-213
ING GROEP NV,5073,2025-09-30,-90
"RFG Advisory, LLC",5052,2025-09-30,835
"Argent Advisors, Inc.",4953,2025-09-30,-66
CIBC Asset Management Inc,4952,2025-09-30,-5
"Cascade Investment Advisors, Inc.",4858,2025-09-30,-372
"Pettee Investors, Inc.",4852,2025-09-30,0
"TWIN CITY PRIVATE WEALTH, LLC",4739,2025-09-30,68
CenterBook Partners LP,4615,2025-09-30,2696
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",4610,2025-09-30,1179
COMMERCE BANK,4559,2025-09-30,-105
Byrne Asset Management LLC,4498,2025-09-30,44
"State of Tennessee, Treasury Department",4496,2025-09-30,0
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,4443,2025-09-30,1079
"Cito Capital Group, LLC",4400,2025-09-30,400
MONTAG A & ASSOCIATES INC,4252,2025-09-30,59
"JACKSON SQUARE CAPITAL, LLC",4248,2025-09-30,-225
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,4247,2025-09-30,-247
D.A. DAVIDSON & CO.,4241,2025-09-30,-559
Engineers Gate Manager LP,4223,2025-09-30,4223
Buckingham Strategic Partners,4190,2025-09-30,3120
"Pacer Advisors, Inc.",4173,2025-09-30,1066
"Merit Financial Group, LLC",4169,2025-09-30,1702
Quest Partners LLC,4167,2025-09-30,4152
ROMAN BUTLER FULLERTON & CO,4120,2025-09-30,17
"WESTBOURNE INVESTMENTS, INC.",4100,2025-09-30,200
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,4073,2025-09-30,-15
Janney Montgomery Scott LLC,4062,2025-09-30,-108
"Militia Capital Partners, LP",4000,2025-09-30,200
INTECH INVESTMENT MANAGEMENT LLC,3996,2025-09-30,3996
"Brinker Capital Investments, LLC",3909,2025-09-30,-946
"Meeder Advisory Services, Inc.",3850,2025-09-30,161
"Linden Thomas Advisory Services, LLC",3844,2025-09-30,89
US BANCORP \DE\,3798,2025-09-30,-102
"HAMEL ASSOCIATES, INC.",3736,2025-09-30,370
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",3733,2025-09-30,2159
Soltis Investment Advisors LLC,3709,2025-09-30,3709
"FOX RUN MANAGEMENT, L.L.C.",3675,2025-09-30,1807
DARK FOREST CAPITAL MANAGEMENT LP,3646,2025-09-30,3646
MEEDER ASSET MANAGEMENT INC,3641,2025-09-30,1254
STUDIO INVESTMENT MANAGEMENT LLC,3476,2025-09-30,-62
QUADRANT CAPITAL GROUP LLC,3445,2025-09-30,29
Trexquant Investment LP,3442,2025-09-30,3442
Atlantic Union Bankshares Corp,3437,2025-09-30,3398
PRIVATE TRUST CO NA,3408,2025-09-30,128
Bangor Savings Bank,3390,2025-09-30,-230
"Allspring Global Investments Holdings, LLC",3367,2025-09-30,1501
NJ State Employees Deferred Compensation Plan,3333,2025-09-30,0
"Voya Financial Advisors, Inc.",3286,2025-09-30,139
"Werlinich Asset Management, LLC",3235,2025-09-30,0
"Penn Mutual Asset Management, LLC",3225,2025-09-30,0
"Verity Asset Management, Inc.",3132,2025-09-30,1456
Larson Financial Group LLC,3120,2025-09-30,-160
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",3062,2025-09-30,1008
Creekmur Asset Management LLC,3054,2025-09-30,-1612
"Forza Wealth Management, LLC",3020,2025-09-30,49
"Quantitative Investment Management, LLC",2963,2025-09-30,2963
OneAscent Financial Services LLC,2942,2025-09-30,-32
GAMMA Investing LLC,2872,2025-09-30,246
Krilogy Financial LLC,2863,2025-09-30,2863
Prospera Financial Services Inc,2858,2025-09-30,138
MIZUHO SECURITIES USA LLC,2858,2025-09-30,145
Daiwa Securities Group Inc.,2837,2025-09-30,151
SIT INVESTMENT ASSOCIATES INC,2800,2025-09-30,0
"YOUSIF CAPITAL MANAGEMENT, LLC",2797,2025-09-30,-196
MGO ONE SEVEN LLC,2796,2025-09-30,774
"Ronald Blue Trust, Inc.",2793,2025-09-30,-835
"Lighthouse Investment Partners, LLC",2770,2025-09-30,470
"Savant Capital, LLC",2757,2025-09-30,1301
"XPONANCE, INC.",2753,2025-09-30,-386
BANK OF NOVA SCOTIA,2733,2025-09-30,87
WELLINGTON MANAGEMENT GROUP LLP,2710,2025-09-30,0
"IFP Advisors, Inc",2646,2025-09-30,493
Federation des caisses Desjardins du Quebec,2640,2025-09-30,2590
Canoe Financial LP,2639,2025-09-30,-794
"PEDDOCK CAPITAL ADVISORS, LLC",2618,2025-09-30,618
Aquatic Capital Management LLC,2601,2025-09-30,635
"Auxano Advisors, LLC",2599,2025-09-30,1
NATIXIS,2575,2025-09-30,2575
CAXTON ASSOCIATES LLP,2575,2025-09-30,2575
Auto-Owners Insurance Co,2550,2025-09-30,-184450
GROUPAMA ASSET MANAGMENT,2544,2025-09-30,-436
"Vise Technologies, Inc.",2542,2025-09-30,85
1834 INVESTMENT ADVISORS CO,2535,2025-09-30,39
BLAIR WILLIAM & CO/IL,2523,2025-09-30,1155
Scientech Research LLC,2494,2025-09-30,2494
Estabrook Capital Management,2484,2025-09-30,0
ROVIN CAPITAL /UT/ /ADV,2471,2025-09-30,328
"Ameritas Investment Partners, Inc.",2425,2025-09-30,-195
Sterling Capital Management LLC,2411,2025-09-30,-185
"Patriot Financial Group Insurance Agency, LLC",2410,2025-09-30,-295
Veracity Capital LLC,2353,2025-09-30,728
"Pensionmark Financial Group, LLC",2349,2025-09-30,-206
DAVENPORT & Co LLC,2342,2025-09-30,-370
CHESAPEAKE CAPITAL CORP /IL/,2317,2025-09-30,2317
"Norinchukin Bank, The",2311,2025-09-30,24
BRIGHTON JONES LLC,2304,2025-09-30,2304
HARTFORD INVESTMENT MANAGEMENT CO,2285,2025-09-30,-100
"Drucker Wealth 3.0, LLC",2265,2025-09-30,-3568
"B. Riley Wealth Advisors, Inc.",2233,2025-09-30,108
Optiver Holding B.V.,2228,2025-09-30,2228
DekaBank Deutsche Girozentrale,2227,2025-09-30,0
abrdn plc,2222,2025-09-30,-185
Machina Capital S.A.S.,2202,2025-09-30,2202
"CAPITAL INSIGHT PARTNERS, LLC",2201,2025-09-30,-16
"Ameritas Advisory Services, LLC",2193,2025-09-30,-1915
"Oakworth Capital, Inc.",2169,2025-09-30,-9
"RFG - Bristol Wealth Advisors, LLC",2161,2025-09-30,10
FIRST COMMONWEALTH FINANCIAL CORP /PA/,2161,2025-09-30,2161
"Global Retirement Partners, LLC",2159,2025-09-30,326
VISTA INVESTMENT PARTNERS LLC,2140,2025-09-30,-5
SEARLE & CO.,2126,2025-09-30,0
Maryland State Retirement & Pension System,2102,2025-09-30,279
Louisiana State Employees Retirement System,2100,2025-09-30,0
Utah Retirement Systems,2061,2025-09-30,0
"Ballentine Partners, LLC",2058,2025-09-30,14
"Main Street Financial Solutions, LLC",2054,2025-09-30,-188
MMA ASSET MANAGEMENT LLC,2054,2025-09-30,-409
Sigma Planning Corp,2047,2025-09-30,-25
Arkadios Wealth Advisors,2047,2025-09-30,56
NEOS Investment Management LLC,2041,2025-09-30,2041
CULLINAN ASSOCIATES INC,2000,2025-09-30,0
"Goelzer Investment Management, Inc.",2000,2025-09-30,0
Snowden Capital Advisors LLC,1968,2025-09-30,-429
Sienna Gestion,1965,2025-09-30,0
"New Age Alpha Advisors, LLC",1949,2025-09-30,-146
TriaGen Wealth Management LLC,1940,2025-09-30,93
"GREAT LAKES ADVISORS, LLC",1939,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",1910,2025-09-30,-100
"Wellington Shields & Co., LLC",1900,2025-09-30,0
"Sumitomo Mitsui Trust Holdings, Inc.",1896,2025-09-30,-48
Brevan Howard Capital Management LP,1894,2025-09-30,-15356
"CAPSTONE INVESTMENT ADVISORS, LLC",1886,2025-09-30,1886
"Three Seasons Wealth, LLC",1865,2025-09-30,1865
"Clearstead Advisors, LLC",1863,2025-09-30,518
"William B. Walkup & Associates, Inc.",1843,2025-09-30,0
BESSEMER GROUP INC,1840,2025-09-30,279
"Cresset Asset Management, LLC",1790,2025-09-30,215
"Martin Capital Partners, LLC",1774,2025-09-30,-103
Y-Intercept (Hong Kong) Ltd,1759,2025-09-30,1759
Transcendent Capital Group LLC,1747,2025-09-30,1747
"CHOREO, LLC",1744,2025-09-30,1744
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,1730,2025-09-30,-100
State of Wyoming,1722,2025-09-30,1722
"Sonora Investment Management Group, LLC",1720,2025-09-30,1
OMERS ADMINISTRATION Corp,1656,2025-09-30,0
"HB Wealth Management, LLC",1653,2025-09-30,615
"J.W. COLE ADVISORS, INC.",1639,2025-09-30,154
COLDSTREAM CAPITAL MANAGEMENT INC,1635,2025-09-30,108
AE Wealth Management LLC,1619,2025-09-30,-365
"Ironsides Asset Advisors, LLC",1600,2025-09-30,1600
"Holocene Advisors, LP",1596,2025-09-30,-14322
BRAVE ASSET MANAGEMENT INC,1583,2025-09-30,0
"Skopos Labs, Inc.",1576,2025-09-30,61
"CIBC Private Wealth Group, LLC",1538,2025-09-30,-159
PARK AVENUE SECURITIES LLC,1530,2025-09-30,3
THRIVENT FINANCIAL FOR LUTHERANS,1512,2025-09-30,-31
Pallas Capital Advisors LLC,1510,2025-09-30,1510
EdgeRock Capital LLC,1509,2025-09-30,0
SVB WEALTH LLC,1508,2025-09-30,-91
"Pinnacle West Asset Management, Inc.",1505,2025-09-30,0
"Callan Family Office, LLC",1495,2025-09-30,-229
WHITTIER TRUST CO,1494,2025-09-30,53
TEMA ETFS LLC,1493,2025-09-30,1493
"Empirical Finance, LLC",1486,2025-09-30,14
Revisor Wealth Management LLC,1442,2025-09-30,-8
"KESTRA PRIVATE WEALTH SERVICES, LLC",1438,2025-09-30,62
Chicago Partners Investment Group LLC,1432,2025-09-30,1432
"Beverly Hills Private Wealth, LLC",1425,2025-09-30,-31
CITIZENS FINANCIAL GROUP INC/RI,1423,2025-09-30,1423
Ridgewood Investments LLC,1423,2025-09-30,-2
Morningstar Investment Management LLC,1418,2025-09-30,0
"Asset Management One Co., Ltd.",1416,2025-09-30,118
"Glenmede Investment Management, LP",1413,2025-09-30,-82
NOMURA ASSET MANAGEMENT CO LTD,1390,2025-09-30,81
"ALPINE WOODS CAPITAL INVESTORS, LLC",1388,2025-09-30,-3
"Steward Partners Investment Advisory, LLC",1380,2025-09-30,33
Belpointe Asset Management LLC,1369,2025-09-30,-264
Canada Post Corp Registered Pension Plan,1368,2025-09-30,1000
Wealth Quarterback LLC,1357,2025-09-30,-430
"MidWestOne Financial Group, Inc.",1355,2025-09-30,-17
"Forum Financial Management, LP",1346,2025-09-30,282
"Pathway Financial Advisers, LLC",1333,2025-09-30,1333
Wealthfront Advisers LLC,1329,2025-09-30,92
"Symphony Financial, Ltd. Co.",1327,2025-09-30,-1881
Ethic Inc.,1312,2025-09-30,-362
MACKENZIE FINANCIAL CORP,1296,2025-09-30,-10
"Cypress Wealth Services, LLC",1288,2025-09-30,0
Independent Advisor Alliance,1271,2025-09-30,347
"NorthCrest Asset Manangement, LLC",1265,2025-09-30,1265
"NorthRock Partners, LLC",1264,2025-09-30,1264
RITHOLTZ WEALTH MANAGEMENT,1256,2025-09-30,1256
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",1251,2025-09-30,-1
"Prairie Wealth Advisors, Inc.",1250,2025-09-30,165
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",1241,2025-09-30,0
"SIGNATUREFD, LLC",1240,2025-09-30,7
"Mesirow Financial Investment Management, Inc.",1225,2025-09-30,98
Sowell Financial Services LLC,1214,2025-09-30,-4
Live Oak Private Wealth LLC,1213,2025-09-30,0
"Caerus Investment Advisors, LLC",1189,2025-09-30,1189
GATEWAY INVESTMENT ADVISERS LLC,1183,2025-09-30,-457
"Sound View Wealth Advisors Group, LLC",1176,2025-09-30,5
Wedmont Private Capital,1151,2025-09-30,46
"Wellington Shields Capital Management, LLC",1150,2025-09-30,-250
